Row,Number of Houses,Pipe Size
Row 1,10,10 inches
Row 2,10,10 inches
Row 3,6,10 inches
Row 4,12,15 inches
Row 5,6,10 inches
Row 6,5,5 inches
Row 7,12,15 inches
Row 8,10,10 inches
Row 9,6,10 inches
Row 10,13,15 inches
Row 11,5,5 inches
Row 12,14,15 inches
Row 13,12,15 inches
Row 14,13,15 inches
Row 15,7,10 inches
Row 16,6,10 inches
Row 17,11,15 inches
Row 18,6,10 inches
Row 19,8,10 inches
Row 20,12,15 inches
Row 21,6,10 inches
Row 22,8,10 inches
Row 23,14,15 inches
Row 24,10,10 inches
Row 25,11,15 inches
Row 26,11,15 inches
Row 27,14,15 inches
Row 28,15,15 inches
Row 29,9,10 inches
Row 30,15,15 inches
Row 31,8,10 inches
Row 32,6,10 inches
Row 33,6,10 inches
Row 34,13,15 inches
Row 35,9,10 inches
Row 36,7,10 inches
Row 37,6,10 inches
Row 38,14,15 inches
Row 39,11,15 inches
Row 40,11,15 inches
Row 41,12,15 inches
Row 42,14,15 inches
Row 43,12,15 inches
Row 44,6,10 inches
Row 45,5,5 inches
Row 46,15,15 inches
Row 47,6,10 inches
Row 48,5,5 inches
Row 49,14,15 inches
Row 50,15,15 inches
Row 51,10,10 inches
Row 52,13,15 inches
Row 53,7,10 inches
Row 54,7,10 inches
Row 55,10,10 inches
Row 56,6,10 inches
Row 57,13,15 inches
Row 58,10,10 inches
Row 59,15,15 inches
Row 60,7,10 inches
Row 61,9,10 inches
Row 62,13,15 inches
Row 63,11,15 inches
Row 64,15,15 inches
Row 65,8,10 inches
Row 66,7,10 inches
Row 67,11,15 inches
Row 68,8,10 inches
Row 69,5,5 inches
Row 70,8,10 inches
Row 71,8,10 inches
Row 72,7,10 inches
Row 73,6,10 inches
Row 74,12,15 inches
Row 75,5,5 inches
Row 76,9,10 inches
Row 77,13,15 inches
Row 78,9,10 inches
Row 79,6,10 inches
Row 80,13,15 inches
Row 81,5,5 inches
Row 82,9,10 inches
Row 83,10,10 inches
Row 84,15,15 inches
Row 85,11,15 inches
Row 86,15,15 inches
Row 87,7,10 inches
Row 88,10,10 inches
Row 89,10,10 inches
Row 90,6,10 inches
Row 91,8,10 inches
Row 92,7,10 inches
Row 93,10,10 inches
Row 94,12,15 inches
Row 95,12,15 inches
Row 96,7,10 inches
Row 97,7,10 inches
Row 98,15,15 inches
Row 99,14,15 inches
Row 100,10,10 inches
Row 101,14,15 inches
Row 102,13,15 inches
Row 103,10,10 inches
Row 104,12,15 inches
Row 105,5,5 inches
Row 106,5,5 inches
Row 107,10,10 inches
Row 108,11,15 inches
Row 109,13,15 inches
Row 110,7,10 inches
Row 111,9,10 inches
Row 112,8,10 inches
Row 113,9,10 inches
