Row,Number of Houses,Pipe Size
Row 1,12,15 inches
Row 2,13,15 inches
Row 3,10,10 inches
Row 4,6,10 inches
Row 5,5,5 inches
Row 6,6,10 inches
Row 7,10,10 inches
Row 8,9,10 inches
Row 9,11,15 inches
Row 10,13,15 inches
Row 11,8,10 inches
Row 12,5,5 inches
Row 13,9,10 inches
Row 14,13,15 inches
Row 15,12,15 inches
Row 16,8,10 inches
Row 17,12,15 inches
Row 18,6,10 inches
Row 19,9,10 inches
Row 20,6,10 inches
Row 21,10,10 inches
Row 22,11,15 inches
Row 23,6,10 inches
Row 24,6,10 inches
Row 25,11,15 inches
Row 26,13,15 inches
Row 27,8,10 inches
Row 28,15,15 inches
Row 29,9,10 inches
Row 30,11,15 inches
Row 31,9,10 inches
Row 32,5,5 inches
Row 33,12,15 inches
Row 34,13,15 inches
Row 35,15,15 inches
Row 36,6,10 inches
Row 37,9,10 inches
Row 38,13,15 inches
Row 39,14,15 inches
Row 40,9,10 inches
Row 41,8,10 inches
Row 42,12,15 inches
Row 43,15,15 inches
Row 44,10,10 inches
Row 45,7,10 inches
Row 46,10,10 inches
Row 47,11,15 inches
Row 48,13,15 inches
Row 49,9,10 inches
Row 50,5,5 inches
Row 51,12,15 inches
Row 52,13,15 inches
Row 53,13,15 inches
Row 54,5,5 inches
Row 55,10,10 inches
Row 56,13,15 inches
Row 57,11,15 inches
Row 58,10,10 inches
Row 59,13,15 inches
Row 60,14,15 inches
Row 61,14,15 inches
Row 62,11,15 inches
Row 63,14,15 inches
Row 64,15,15 inches
Row 65,13,15 inches
Row 66,6,10 inches
Row 67,8,10 inches
Row 68,6,10 inches
Row 69,14,15 inches
Row 70,7,10 inches
Row 71,9,10 inches
Row 72,12,15 inches
Row 73,14,15 inches
Row 74,10,10 inches
Row 75,9,10 inches
Row 76,12,15 inches
Row 77,11,15 inches
Row 78,9,10 inches
Row 79,11,15 inches
Row 80,13,15 inches
Row 81,8,10 inches
Row 82,7,10 inches
Row 83,14,15 inches
Row 84,6,10 inches
Row 85,7,10 inches
Row 86,14,15 inches
Row 87,13,15 inches
Row 88,15,15 inches
Row 89,6,10 inches
Row 90,12,15 inches
Row 91,14,15 inches
Row 92,11,15 inches
Row 93,9,10 inches
Row 94,5,5 inches
Row 95,14,15 inches
Row 96,14,15 inches
Row 97,8,10 inches
Row 98,6,10 inches
Row 99,15,15 inches
Row 100,7,10 inches
Row 101,5,5 inches
Row 102,13,15 inches
Row 103,11,15 inches
Row 104,12,15 inches
Row 105,10,10 inches
Row 106,11,15 inches
Row 107,10,10 inches
Row 108,14,15 inches
Row 109,12,15 inches
Row 110,9,10 inches
Row 111,6,10 inches
Row 112,5,5 inches
Row 113,11,15 inches
Row 114,5,5 inches
Row 115,12,15 inches
Row 116,12,15 inches
Row 117,5,5 inches
Row 118,6,10 inches
Row 119,15,15 inches
Row 120,13,15 inches
Row 121,13,15 inches
Row 122,12,15 inches
Row 123,7,10 inches
Row 124,12,15 inches
Row 125,14,15 inches
Row 126,5,5 inches
Row 127,10,10 inches
Row 128,14,15 inches
Row 129,12,15 inches
Row 130,7,10 inches
Row 131,7,10 inches
Row 132,11,15 inches
Row 133,13,15 inches
Row 134,10,10 inches
Row 135,5,5 inches
Row 136,7,10 inches
Row 137,11,15 inches
Row 138,12,15 inches
Row 139,7,10 inches
Row 140,8,10 inches
Row 141,8,10 inches
Row 142,9,10 inches
Row 143,11,15 inches
Row 144,12,15 inches
Row 145,9,10 inches
Row 146,10,10 inches
Row 147,12,15 inches
Row 148,8,10 inches
Row 149,13,15 inches
