Row,Number of Houses,Pipe Size,pipe_size
Row 1,8,10 inches,15 inches
Row 2,9,10 inches,15 inches
Row 3,10,10 inches,15 inches
Row 4,13,15 inches,15 inches
Row 5,14,15 inches,15 inches
Row 6,15,15 inches,15 inches
Row 7,14,15 inches,15 inches
Row 8,15,15 inches,15 inches
Row 9,11,15 inches,15 inches
Row 10,11,15 inches,15 inches
Row 11,10,10 inches,15 inches
Row 12,13,15 inches,15 inches
Row 13,14,15 inches,15 inches
Row 14,12,15 inches,15 inches
Row 15,11,15 inches,15 inches
Row 16,14,15 inches,15 inches
Row 17,9,10 inches,15 inches
Row 18,6,10 inches,15 inches
Row 19,7,10 inches,15 inches
Row 20,13,15 inches,15 inches
Row 21,8,10 inches,15 inches
Row 22,6,10 inches,15 inches
Row 23,15,15 inches,15 inches
Row 24,7,10 inches,15 inches
Row 25,12,15 inches,15 inches
Row 26,6,10 inches,15 inches
Row 27,13,15 inches,15 inches
Row 28,8,10 inches,15 inches
Row 29,9,10 inches,15 inches
Row 30,10,10 inches,15 inches
Row 31,15,15 inches,15 inches
Row 32,10,10 inches,15 inches
Row 33,11,15 inches,15 inches
Row 34,13,15 inches,15 inches
Row 35,9,10 inches,15 inches
Row 36,5,5 inches,15 inches
Row 37,12,15 inches,15 inches
Row 38,12,15 inches,15 inches
Row 39,7,10 inches,15 inches
Row 40,5,5 inches,15 inches
Row 41,12,15 inches,15 inches
Row 42,13,15 inches,15 inches
Row 43,10,10 inches,15 inches
Row 44,10,10 inches,15 inches
Row 45,11,15 inches,15 inches
Row 46,8,10 inches,15 inches
Row 47,12,15 inches,15 inches
Row 48,12,15 inches,15 inches
Row 49,9,10 inches,15 inches
Row 50,13,15 inches,15 inches
Row 51,14,15 inches,15 inches
Row 52,8,10 inches,15 inches
Row 53,5,5 inches,15 inches
Row 54,15,15 inches,15 inches
Row 55,8,10 inches,15 inches
Row 56,6,10 inches,15 inches
Row 57,13,15 inches,15 inches
Row 58,10,10 inches,15 inches
Row 59,10,10 inches,15 inches
Row 60,10,10 inches,15 inches
Row 61,5,5 inches,15 inches
Row 62,11,15 inches,15 inches
Row 63,9,10 inches,15 inches
Row 64,5,5 inches,15 inches
Row 65,10,10 inches,15 inches
Row 66,12,15 inches,15 inches
Row 67,11,15 inches,15 inches
Row 68,8,10 inches,15 inches
Row 69,11,15 inches,15 inches
Row 70,11,15 inches,15 inches
Row 71,14,15 inches,15 inches
Row 72,11,15 inches,15 inches
Row 73,11,15 inches,15 inches
Row 74,14,15 inches,15 inches
Row 75,9,10 inches,15 inches
Row 76,8,10 inches,15 inches
Row 77,5,5 inches,15 inches
Row 78,9,10 inches,15 inches
Row 79,14,15 inches,15 inches
Row 80,10,10 inches,15 inches
Row 81,8,10 inches,15 inches
Row 82,5,5 inches,15 inches
Row 83,14,15 inches,15 inches
Row 84,15,15 inches,15 inches
Row 85,14,15 inches,15 inches
Row 86,13,15 inches,15 inches
Row 87,15,15 inches,15 inches
Row 88,15,15 inches,15 inches
Row 89,10,10 inches,15 inches
Row 90,8,10 inches,15 inches
Row 91,10,10 inches,15 inches
Row 92,13,15 inches,15 inches
Row 93,10,10 inches,15 inches
Row 94,8,10 inches,15 inches
Row 95,13,15 inches,15 inches
Row 96,15,15 inches,15 inches
Row 97,10,10 inches,15 inches
Row 98,7,10 inches,15 inches
Row 99,5,5 inches,15 inches
Row 100,9,10 inches,15 inches
Row 101,8,10 inches,15 inches
Row 102,8,10 inches,15 inches
Row 103,5,5 inches,15 inches
Row 104,6,10 inches,15 inches
Row 105,13,15 inches,15 inches
Row 106,14,15 inches,15 inches
Row 107,12,15 inches,15 inches
Row 108,14,15 inches,15 inches
Row 109,15,15 inches,15 inches
Row 110,10,10 inches,15 inches
Row 111,11,15 inches,15 inches
Row 112,6,10 inches,15 inches
Row 113,14,15 inches,15 inches
Row 114,10,10 inches,15 inches
Row 115,11,15 inches,15 inches
Row 116,9,10 inches,15 inches
Row 117,10,10 inches,15 inches
