Row,Number of Houses,Pipe Size
Row 1,13,15 inches
Row 2,10,10 inches
Row 3,6,10 inches
Row 4,7,10 inches
Row 5,10,10 inches
Row 6,12,15 inches
Row 7,10,10 inches
Row 8,10,10 inches
Row 9,15,15 inches
Row 10,13,15 inches
Row 11,8,10 inches
Row 12,5,5 inches
Row 13,7,10 inches
Row 14,9,10 inches
Row 15,13,15 inches
Row 16,11,15 inches
Row 17,10,10 inches
Row 18,11,15 inches
Row 19,14,15 inches
Row 20,6,10 inches
Row 21,15,15 inches
Row 22,7,10 inches
Row 23,13,15 inches
Row 24,11,15 inches
Row 25,14,15 inches
Row 26,15,15 inches
Row 27,10,10 inches
Row 28,13,15 inches
Row 29,9,10 inches
Row 30,15,15 inches
Row 31,8,10 inches
Row 32,9,10 inches
Row 33,10,10 inches
Row 34,14,15 inches
Row 35,12,15 inches
Row 36,8,10 inches
Row 37,8,10 inches
Row 38,5,5 inches
Row 39,5,5 inches
Row 40,15,15 inches
Row 41,12,15 inches
Row 42,15,15 inches
Row 43,13,15 inches
Row 44,13,15 inches
Row 45,14,15 inches
Row 46,13,15 inches
Row 47,6,10 inches
Row 48,6,10 inches
Row 49,6,10 inches
Row 50,12,15 inches
Row 51,12,15 inches
Row 52,9,10 inches
Row 53,7,10 inches
Row 54,10,10 inches
Row 55,8,10 inches
Row 56,15,15 inches
Row 57,5,5 inches
Row 58,5,5 inches
Row 59,7,10 inches
Row 60,5,5 inches
Row 61,6,10 inches
Row 62,8,10 inches
Row 63,15,15 inches
Row 64,8,10 inches
Row 65,7,10 inches
Row 66,12,15 inches
Row 67,15,15 inches
Row 68,10,10 inches
Row 69,12,15 inches
Row 70,11,15 inches
Row 71,14,15 inches
Row 72,11,15 inches
Row 73,8,10 inches
Row 74,7,10 inches
Row 75,9,10 inches
Row 76,8,10 inches
Row 77,15,15 inches
Row 78,8,10 inches
Row 79,6,10 inches
Row 80,15,15 inches
Row 81,5,5 inches
Row 82,8,10 inches
Row 83,9,10 inches
Row 84,6,10 inches
Row 85,7,10 inches
Row 86,13,15 inches
Row 87,10,10 inches
Row 88,13,15 inches
Row 89,8,10 inches
Row 90,13,15 inches
Row 91,13,15 inches
Row 92,12,15 inches
Row 93,12,15 inches
Row 94,10,10 inches
Row 95,10,10 inches
Row 96,13,15 inches
Row 97,9,10 inches
Row 98,14,15 inches
Row 99,10,10 inches
Row 100,15,15 inches
Row 101,7,10 inches
Row 102,8,10 inches
Row 103,10,10 inches
Row 104,7,10 inches
Row 105,9,10 inches
Row 106,12,15 inches
Row 107,13,15 inches
Row 108,10,10 inches
Row 109,12,15 inches
Row 110,10,10 inches
Row 111,13,15 inches
Row 112,10,10 inches
Row 113,12,15 inches
Row 114,12,15 inches
Row 115,6,10 inches
Row 116,6,10 inches
Row 117,13,15 inches
Row 118,15,15 inches
Row 119,11,15 inches
Row 120,8,10 inches
Row 121,10,10 inches
Row 122,15,15 inches
Row 123,15,15 inches
Row 124,14,15 inches
Row 125,15,15 inches
Row 126,7,10 inches
Row 127,8,10 inches
Row 128,13,15 inches
Row 129,12,15 inches
Row 130,14,15 inches
Row 131,14,15 inches
Row 132,13,15 inches
Row 133,11,15 inches
Row 134,9,10 inches
Row 135,11,15 inches
Row 136,10,10 inches
Row 137,9,10 inches
Row 138,5,5 inches
Row 139,8,10 inches
Row 140,15,15 inches
Row 141,14,15 inches
Row 142,9,10 inches
Row 143,5,5 inches
Row 144,15,15 inches
