Row,Number of Houses,Pipe Size,pipe_size
Row 1,11,15 inches,15 inches
Row 2,7,10 inches,15 inches
Row 3,8,10 inches,15 inches
Row 4,12,15 inches,15 inches
Row 5,11,15 inches,15 inches
Row 6,15,15 inches,15 inches
Row 7,5,5 inches,15 inches
Row 8,10,10 inches,15 inches
Row 9,9,10 inches,15 inches
Row 10,12,15 inches,15 inches
Row 11,5,5 inches,15 inches
Row 12,6,10 inches,15 inches
Row 13,8,10 inches,15 inches
Row 14,6,10 inches,15 inches
Row 15,12,15 inches,15 inches
Row 16,6,10 inches,15 inches
Row 17,12,15 inches,15 inches
Row 18,6,10 inches,15 inches
Row 19,11,15 inches,15 inches
Row 20,7,10 inches,15 inches
Row 21,14,15 inches,15 inches
Row 22,14,15 inches,15 inches
Row 23,12,15 inches,15 inches
Row 24,11,15 inches,15 inches
Row 25,15,15 inches,15 inches
Row 26,5,5 inches,15 inches
Row 27,12,15 inches,15 inches
Row 28,5,5 inches,15 inches
Row 29,11,15 inches,15 inches
Row 30,8,10 inches,15 inches
Row 31,11,15 inches,15 inches
Row 32,8,10 inches,15 inches
Row 33,9,10 inches,15 inches
Row 34,5,5 inches,15 inches
Row 35,14,15 inches,15 inches
Row 36,8,10 inches,15 inches
Row 37,8,10 inches,15 inches
Row 38,11,15 inches,15 inches
Row 39,11,15 inches,15 inches
Row 40,9,10 inches,15 inches
Row 41,14,15 inches,15 inches
Row 42,13,15 inches,15 inches
Row 43,5,5 inches,15 inches
Row 44,11,15 inches,15 inches
Row 45,10,10 inches,15 inches
Row 46,5,5 inches,15 inches
Row 47,12,15 inches,15 inches
Row 48,11,15 inches,15 inches
Row 49,12,15 inches,15 inches
Row 50,13,15 inches,15 inches
Row 51,5,5 inches,15 inches
Row 52,12,15 inches,15 inches
Row 53,6,10 inches,15 inches
Row 54,6,10 inches,15 inches
Row 55,14,15 inches,15 inches
Row 56,11,15 inches,15 inches
Row 57,5,5 inches,15 inches
Row 58,12,15 inches,15 inches
Row 59,14,15 inches,15 inches
Row 60,6,10 inches,15 inches
Row 61,9,10 inches,15 inches
Row 62,10,10 inches,15 inches
Row 63,7,10 inches,15 inches
Row 64,5,5 inches,15 inches
Row 65,9,10 inches,15 inches
Row 66,15,15 inches,15 inches
Row 67,11,15 inches,15 inches
Row 68,13,15 inches,15 inches
Row 69,11,15 inches,15 inches
Row 70,13,15 inches,15 inches
Row 71,7,10 inches,15 inches
Row 72,15,15 inches,15 inches
Row 73,12,15 inches,15 inches
Row 74,12,15 inches,15 inches
Row 75,14,15 inches,15 inches
Row 76,5,5 inches,15 inches
Row 77,14,15 inches,15 inches
Row 78,14,15 inches,15 inches
Row 79,10,10 inches,15 inches
Row 80,10,10 inches,15 inches
Row 81,15,15 inches,15 inches
Row 82,6,10 inches,15 inches
Row 83,8,10 inches,15 inches
Row 84,13,15 inches,15 inches
Row 85,13,15 inches,15 inches
Row 86,10,10 inches,15 inches
Row 87,8,10 inches,15 inches
Row 88,5,5 inches,15 inches
Row 89,7,10 inches,15 inches
Row 90,10,10 inches,15 inches
Row 91,5,5 inches,15 inches
Row 92,8,10 inches,15 inches
Row 93,9,10 inches,15 inches
Row 94,7,10 inches,15 inches
Row 95,10,10 inches,15 inches
Row 96,6,10 inches,15 inches
Row 97,15,15 inches,15 inches
Row 98,10,10 inches,15 inches
Row 99,12,15 inches,15 inches
Row 100,9,10 inches,15 inches
Row 101,15,15 inches,15 inches
Row 102,9,10 inches,15 inches
Row 103,15,15 inches,15 inches
Row 104,12,15 inches,15 inches
Row 105,14,15 inches,15 inches
Row 106,12,15 inches,15 inches
Row 107,11,15 inches,15 inches
Row 108,6,10 inches,15 inches
Row 109,10,10 inches,15 inches
Row 110,15,15 inches,15 inches
Row 111,14,15 inches,15 inches
Row 112,8,10 inches,15 inches
Row 113,8,10 inches,15 inches
Row 114,12,15 inches,15 inches
Row 115,13,15 inches,15 inches
Row 116,5,5 inches,15 inches
Row 117,5,5 inches,15 inches
Row 118,11,15 inches,15 inches
Row 119,7,10 inches,15 inches
Row 120,10,10 inches,15 inches
Row 121,13,15 inches,15 inches
Row 122,11,15 inches,15 inches
Row 123,6,10 inches,15 inches
Row 124,10,10 inches,15 inches
Row 125,6,10 inches,15 inches
Row 126,13,15 inches,15 inches
Row 127,8,10 inches,15 inches
Row 128,8,10 inches,15 inches
Row 129,14,15 inches,15 inches
Row 130,15,15 inches,15 inches
Row 131,10,10 inches,15 inches
Row 132,11,15 inches,15 inches
Row 133,7,10 inches,15 inches
Row 134,8,10 inches,15 inches
Row 135,9,10 inches,15 inches
Row 136,15,15 inches,15 inches
Row 137,9,10 inches,15 inches
Row 138,5,5 inches,15 inches
Row 139,7,10 inches,15 inches
Row 140,11,15 inches,15 inches
Row 141,6,10 inches,15 inches
Row 142,13,15 inches,15 inches
Row 143,8,10 inches,15 inches
Row 144,8,10 inches,15 inches
Row 145,12,15 inches,15 inches
Row 146,11,15 inches,15 inches
Row 147,8,10 inches,15 inches
Row 148,5,5 inches,15 inches
Row 149,10,10 inches,15 inches
