Row,Number of Houses,Pipe Size,pipe_size
Row 1,9,10 inches,15 inches
Row 2,12,15 inches,15 inches
Row 3,6,10 inches,15 inches
Row 4,10,10 inches,15 inches
Row 5,7,10 inches,15 inches
Row 6,14,15 inches,15 inches
Row 7,10,10 inches,15 inches
Row 8,9,10 inches,15 inches
Row 9,7,10 inches,15 inches
Row 10,7,10 inches,15 inches
Row 11,10,10 inches,15 inches
Row 12,6,10 inches,15 inches
Row 13,11,15 inches,15 inches
Row 14,13,15 inches,15 inches
Row 15,8,10 inches,15 inches
Row 16,12,15 inches,15 inches
Row 17,13,15 inches,15 inches
Row 18,15,15 inches,15 inches
Row 19,12,15 inches,15 inches
Row 20,5,5 inches,15 inches
Row 21,9,10 inches,15 inches
Row 22,15,15 inches,15 inches
Row 23,8,10 inches,15 inches
Row 24,7,10 inches,15 inches
Row 25,12,15 inches,15 inches
Row 26,10,10 inches,15 inches
Row 27,14,15 inches,15 inches
Row 28,11,15 inches,15 inches
Row 29,7,10 inches,15 inches
Row 30,5,5 inches,15 inches
Row 31,9,10 inches,15 inches
Row 32,9,10 inches,15 inches
Row 33,12,15 inches,15 inches
Row 34,15,15 inches,15 inches
Row 35,12,15 inches,15 inches
Row 36,11,15 inches,15 inches
Row 37,8,10 inches,15 inches
Row 38,11,15 inches,15 inches
Row 39,12,15 inches,15 inches
Row 40,13,15 inches,15 inches
Row 41,6,10 inches,15 inches
Row 42,8,10 inches,15 inches
Row 43,11,15 inches,15 inches
Row 44,7,10 inches,15 inches
Row 45,9,10 inches,15 inches
Row 46,11,15 inches,15 inches
Row 47,12,15 inches,15 inches
Row 48,13,15 inches,15 inches
Row 49,9,10 inches,15 inches
Row 50,5,5 inches,15 inches
Row 51,8,10 inches,15 inches
Row 52,11,15 inches,15 inches
Row 53,11,15 inches,15 inches
Row 54,7,10 inches,15 inches
Row 55,13,15 inches,15 inches
Row 56,6,10 inches,15 inches
Row 57,6,10 inches,15 inches
Row 58,15,15 inches,15 inches
Row 59,6,10 inches,15 inches
Row 60,8,10 inches,15 inches
Row 61,8,10 inches,15 inches
Row 62,6,10 inches,15 inches
Row 63,10,10 inches,15 inches
Row 64,5,5 inches,15 inches
Row 65,14,15 inches,15 inches
Row 66,5,5 inches,15 inches
Row 67,9,10 inches,15 inches
Row 68,14,15 inches,15 inches
Row 69,12,15 inches,15 inches
Row 70,13,15 inches,15 inches
Row 71,7,10 inches,15 inches
Row 72,5,5 inches,15 inches
Row 73,14,15 inches,15 inches
Row 74,9,10 inches,15 inches
Row 75,5,5 inches,15 inches
Row 76,11,15 inches,15 inches
Row 77,14,15 inches,15 inches
Row 78,6,10 inches,15 inches
Row 79,7,10 inches,15 inches
Row 80,10,10 inches,15 inches
Row 81,11,15 inches,15 inches
Row 82,14,15 inches,15 inches
Row 83,5,5 inches,15 inches
Row 84,5,5 inches,15 inches
Row 85,6,10 inches,15 inches
Row 86,11,15 inches,15 inches
Row 87,13,15 inches,15 inches
Row 88,5,5 inches,15 inches
Row 89,11,15 inches,15 inches
Row 90,5,5 inches,15 inches
Row 91,13,15 inches,15 inches
Row 92,11,15 inches,15 inches
Row 93,9,10 inches,15 inches
Row 94,9,10 inches,15 inches
Row 95,6,10 inches,15 inches
Row 96,7,10 inches,15 inches
Row 97,9,10 inches,15 inches
Row 98,9,10 inches,15 inches
Row 99,9,10 inches,15 inches
Row 100,14,15 inches,15 inches
Row 101,8,10 inches,15 inches
Row 102,15,15 inches,15 inches
Row 103,9,10 inches,15 inches
Row 104,12,15 inches,15 inches
Row 105,11,15 inches,15 inches
Row 106,5,5 inches,15 inches
Row 107,10,10 inches,15 inches
Row 108,14,15 inches,15 inches
Row 109,9,10 inches,15 inches
