Row,Number of Houses,Pipe Size,pipe_size
Row 1,12,15 inches,15 inches
Row 2,11,15 inches,15 inches
Row 3,5,5 inches,15 inches
Row 4,9,10 inches,15 inches
Row 5,10,10 inches,15 inches
Row 6,14,15 inches,15 inches
Row 7,11,15 inches,15 inches
Row 8,15,15 inches,15 inches
Row 9,8,10 inches,15 inches
Row 10,10,10 inches,15 inches
Row 11,8,10 inches,15 inches
Row 12,10,10 inches,15 inches
Row 13,5,5 inches,15 inches
Row 14,5,5 inches,15 inches
Row 15,7,10 inches,15 inches
Row 16,12,15 inches,15 inches
Row 17,12,15 inches,15 inches
Row 18,12,15 inches,15 inches
Row 19,5,5 inches,15 inches
Row 20,13,15 inches,15 inches
Row 21,6,10 inches,15 inches
Row 22,10,10 inches,15 inches
Row 23,12,15 inches,15 inches
Row 24,15,15 inches,15 inches
Row 25,11,15 inches,15 inches
Row 26,9,10 inches,15 inches
Row 27,6,10 inches,15 inches
Row 28,6,10 inches,15 inches
Row 29,9,10 inches,15 inches
Row 30,11,15 inches,15 inches
Row 31,9,10 inches,15 inches
Row 32,10,10 inches,15 inches
Row 33,13,15 inches,15 inches
Row 34,15,15 inches,15 inches
Row 35,9,10 inches,15 inches
Row 36,7,10 inches,15 inches
Row 37,12,15 inches,15 inches
Row 38,9,10 inches,15 inches
Row 39,10,10 inches,15 inches
Row 40,11,15 inches,15 inches
Row 41,11,15 inches,15 inches
Row 42,13,15 inches,15 inches
Row 43,10,10 inches,15 inches
Row 44,13,15 inches,15 inches
Row 45,11,15 inches,15 inches
Row 46,11,15 inches,15 inches
Row 47,15,15 inches,15 inches
Row 48,12,15 inches,15 inches
Row 49,12,15 inches,15 inches
Row 50,15,15 inches,15 inches
Row 51,5,5 inches,15 inches
Row 52,10,10 inches,15 inches
Row 53,8,10 inches,15 inches
Row 54,9,10 inches,15 inches
Row 55,6,10 inches,15 inches
Row 56,5,5 inches,15 inches
Row 57,15,15 inches,15 inches
Row 58,13,15 inches,15 inches
Row 59,14,15 inches,15 inches
Row 60,7,10 inches,15 inches
Row 61,12,15 inches,15 inches
Row 62,12,15 inches,15 inches
Row 63,5,5 inches,15 inches
Row 64,13,15 inches,15 inches
Row 65,10,10 inches,15 inches
Row 66,13,15 inches,15 inches
Row 67,7,10 inches,15 inches
Row 68,5,5 inches,15 inches
Row 69,5,5 inches,15 inches
Row 70,14,15 inches,15 inches
Row 71,10,10 inches,15 inches
Row 72,6,10 inches,15 inches
Row 73,6,10 inches,15 inches
Row 74,5,5 inches,15 inches
Row 75,11,15 inches,15 inches
Row 76,15,15 inches,15 inches
Row 77,8,10 inches,15 inches
Row 78,12,15 inches,15 inches
Row 79,11,15 inches,15 inches
Row 80,6,10 inches,15 inches
Row 81,10,10 inches,15 inches
Row 82,12,15 inches,15 inches
Row 83,6,10 inches,15 inches
Row 84,8,10 inches,15 inches
Row 85,9,10 inches,15 inches
Row 86,14,15 inches,15 inches
Row 87,6,10 inches,15 inches
Row 88,5,5 inches,15 inches
Row 89,14,15 inches,15 inches
Row 90,15,15 inches,15 inches
Row 91,9,10 inches,15 inches
Row 92,7,10 inches,15 inches
Row 93,14,15 inches,15 inches
Row 94,5,5 inches,15 inches
Row 95,11,15 inches,15 inches
Row 96,15,15 inches,15 inches
Row 97,5,5 inches,15 inches
Row 98,13,15 inches,15 inches
Row 99,12,15 inches,15 inches
Row 100,8,10 inches,15 inches
Row 101,9,10 inches,15 inches
Row 102,11,15 inches,15 inches
Row 103,12,15 inches,15 inches
