Row,Number of Houses,Pipe Size,pipe_size
Row 1,13,15 inches,15 inches
Row 2,12,15 inches,15 inches
Row 3,7,10 inches,15 inches
Row 4,10,10 inches,15 inches
Row 5,15,15 inches,15 inches
Row 6,11,15 inches,15 inches
Row 7,12,15 inches,15 inches
Row 8,9,10 inches,15 inches
Row 9,13,15 inches,15 inches
Row 10,15,15 inches,15 inches
Row 11,6,10 inches,15 inches
Row 12,11,15 inches,15 inches
Row 13,9,10 inches,15 inches
Row 14,7,10 inches,15 inches
Row 15,7,10 inches,15 inches
Row 16,6,10 inches,15 inches
Row 17,12,15 inches,15 inches
Row 18,11,15 inches,15 inches
Row 19,10,10 inches,15 inches
Row 20,12,15 inches,15 inches
Row 21,8,10 inches,15 inches
Row 22,8,10 inches,15 inches
Row 23,5,5 inches,15 inches
Row 24,12,15 inches,15 inches
Row 25,9,10 inches,15 inches
Row 26,10,10 inches,15 inches
Row 27,13,15 inches,15 inches
Row 28,10,10 inches,15 inches
Row 29,13,15 inches,15 inches
Row 30,10,10 inches,15 inches
Row 31,14,15 inches,15 inches
Row 32,15,15 inches,15 inches
Row 33,13,15 inches,15 inches
Row 34,7,10 inches,15 inches
Row 35,14,15 inches,15 inches
Row 36,6,10 inches,15 inches
Row 37,9,10 inches,15 inches
Row 38,5,5 inches,15 inches
Row 39,6,10 inches,15 inches
Row 40,7,10 inches,15 inches
Row 41,6,10 inches,15 inches
Row 42,15,15 inches,15 inches
Row 43,10,10 inches,15 inches
Row 44,10,10 inches,15 inches
Row 45,12,15 inches,15 inches
Row 46,10,10 inches,15 inches
Row 47,8,10 inches,15 inches
Row 48,8,10 inches,15 inches
Row 49,12,15 inches,15 inches
Row 50,9,10 inches,15 inches
Row 51,14,15 inches,15 inches
Row 52,8,10 inches,15 inches
Row 53,7,10 inches,15 inches
Row 54,9,10 inches,15 inches
Row 55,8,10 inches,15 inches
Row 56,12,15 inches,15 inches
Row 57,15,15 inches,15 inches
Row 58,12,15 inches,15 inches
Row 59,7,10 inches,15 inches
Row 60,14,15 inches,15 inches
Row 61,11,15 inches,15 inches
Row 62,5,5 inches,15 inches
Row 63,12,15 inches,15 inches
Row 64,6,10 inches,15 inches
Row 65,6,10 inches,15 inches
Row 66,11,15 inches,15 inches
Row 67,6,10 inches,15 inches
Row 68,13,15 inches,15 inches
Row 69,13,15 inches,15 inches
Row 70,9,10 inches,15 inches
Row 71,11,15 inches,15 inches
Row 72,10,10 inches,15 inches
Row 73,9,10 inches,15 inches
Row 74,9,10 inches,15 inches
Row 75,6,10 inches,15 inches
Row 76,11,15 inches,15 inches
Row 77,14,15 inches,15 inches
Row 78,5,5 inches,15 inches
Row 79,11,15 inches,15 inches
Row 80,10,10 inches,15 inches
Row 81,10,10 inches,15 inches
Row 82,13,15 inches,15 inches
Row 83,5,5 inches,15 inches
Row 84,7,10 inches,15 inches
Row 85,14,15 inches,15 inches
Row 86,6,10 inches,15 inches
Row 87,9,10 inches,15 inches
Row 88,12,15 inches,15 inches
Row 89,13,15 inches,15 inches
Row 90,12,15 inches,15 inches
Row 91,10,10 inches,15 inches
Row 92,14,15 inches,15 inches
Row 93,10,10 inches,15 inches
Row 94,13,15 inches,15 inches
Row 95,5,5 inches,15 inches
Row 96,12,15 inches,15 inches
Row 97,15,15 inches,15 inches
Row 98,9,10 inches,15 inches
Row 99,7,10 inches,15 inches
Row 100,14,15 inches,15 inches
Row 101,8,10 inches,15 inches
Row 102,6,10 inches,15 inches
Row 103,5,5 inches,15 inches
Row 104,15,15 inches,15 inches
Row 105,13,15 inches,15 inches
Row 106,14,15 inches,15 inches
Row 107,7,10 inches,15 inches
Row 108,12,15 inches,15 inches
Row 109,5,5 inches,15 inches
Row 110,6,10 inches,15 inches
Row 111,12,15 inches,15 inches
Row 112,5,5 inches,15 inches
Row 113,14,15 inches,15 inches
Row 114,7,10 inches,15 inches
Row 115,8,10 inches,15 inches
Row 116,10,10 inches,15 inches
Row 117,9,10 inches,15 inches
Row 118,15,15 inches,15 inches
Row 119,14,15 inches,15 inches
Row 120,5,5 inches,15 inches
Row 121,8,10 inches,15 inches
Row 122,6,10 inches,15 inches
Row 123,10,10 inches,15 inches
Row 124,14,15 inches,15 inches
Row 125,6,10 inches,15 inches
Row 126,9,10 inches,15 inches
Row 127,12,15 inches,15 inches
Row 128,12,15 inches,15 inches
Row 129,5,5 inches,15 inches
Row 130,12,15 inches,15 inches
Row 131,15,15 inches,15 inches
Row 132,11,15 inches,15 inches
Row 133,10,10 inches,15 inches
Row 134,8,10 inches,15 inches
Row 135,5,5 inches,15 inches
Row 136,13,15 inches,15 inches
Row 137,9,10 inches,15 inches
Row 138,15,15 inches,15 inches
Row 139,11,15 inches,15 inches
Row 140,12,15 inches,15 inches
Row 141,12,15 inches,15 inches
Row 142,13,15 inches,15 inches
Row 143,11,15 inches,15 inches
Row 144,11,15 inches,15 inches
Row 145,14,15 inches,15 inches
Row 146,8,10 inches,15 inches
Row 147,8,10 inches,15 inches
Row 148,7,10 inches,15 inches
