Row,Number of Houses,Pipe Size
Row 1,14,15 inches
Row 2,8,10 inches
Row 3,5,5 inches
Row 4,13,15 inches
Row 5,8,10 inches
Row 6,11,15 inches
Row 7,5,5 inches
Row 8,12,15 inches
Row 9,15,15 inches
Row 10,14,15 inches
Row 11,14,15 inches
Row 12,8,10 inches
Row 13,6,10 inches
Row 14,13,15 inches
Row 15,10,10 inches
Row 16,12,15 inches
Row 17,5,5 inches
Row 18,14,15 inches
Row 19,14,15 inches
Row 20,5,5 inches
Row 21,11,15 inches
Row 22,5,5 inches
Row 23,9,10 inches
Row 24,14,15 inches
Row 25,8,10 inches
Row 26,15,15 inches
Row 27,11,15 inches
Row 28,10,10 inches
Row 29,15,15 inches
Row 30,8,10 inches
Row 31,13,15 inches
Row 32,13,15 inches
Row 33,6,10 inches
Row 34,6,10 inches
Row 35,15,15 inches
Row 36,11,15 inches
Row 37,8,10 inches
Row 38,13,15 inches
Row 39,8,10 inches
Row 40,10,10 inches
Row 41,6,10 inches
Row 42,14,15 inches
Row 43,7,10 inches
Row 44,15,15 inches
Row 45,12,15 inches
Row 46,15,15 inches
Row 47,7,10 inches
Row 48,5,5 inches
Row 49,15,15 inches
Row 50,10,10 inches
Row 51,14,15 inches
Row 52,8,10 inches
Row 53,8,10 inches
Row 54,11,15 inches
Row 55,14,15 inches
Row 56,12,15 inches
Row 57,5,5 inches
Row 58,11,15 inches
Row 59,7,10 inches
Row 60,15,15 inches
Row 61,13,15 inches
Row 62,6,10 inches
Row 63,14,15 inches
Row 64,6,10 inches
Row 65,15,15 inches
Row 66,6,10 inches
Row 67,7,10 inches
Row 68,15,15 inches
Row 69,14,15 inches
Row 70,11,15 inches
Row 71,13,15 inches
Row 72,13,15 inches
Row 73,13,15 inches
Row 74,14,15 inches
Row 75,10,10 inches
Row 76,13,15 inches
Row 77,7,10 inches
Row 78,6,10 inches
Row 79,11,15 inches
Row 80,8,10 inches
Row 81,10,10 inches
Row 82,15,15 inches
Row 83,14,15 inches
Row 84,12,15 inches
Row 85,6,10 inches
Row 86,7,10 inches
Row 87,15,15 inches
Row 88,5,5 inches
Row 89,15,15 inches
Row 90,9,10 inches
Row 91,8,10 inches
Row 92,8,10 inches
Row 93,10,10 inches
Row 94,11,15 inches
Row 95,6,10 inches
Row 96,11,15 inches
Row 97,11,15 inches
Row 98,15,15 inches
Row 99,15,15 inches
Row 100,10,10 inches
Row 101,10,10 inches
Row 102,10,10 inches
Row 103,11,15 inches
Row 104,11,15 inches
Row 105,9,10 inches
Row 106,8,10 inches
Row 107,9,10 inches
Row 108,10,10 inches
Row 109,10,10 inches
Row 110,13,15 inches
Row 111,13,15 inches
Row 112,12,15 inches
Row 113,13,15 inches
Row 114,9,10 inches
Row 115,5,5 inches
Row 116,5,5 inches
Row 117,14,15 inches
Row 118,11,15 inches
Row 119,13,15 inches
Row 120,9,10 inches
Row 121,10,10 inches
Row 122,9,10 inches
Row 123,12,15 inches
Row 124,13,15 inches
Row 125,7,10 inches
Row 126,5,5 inches
Row 127,10,10 inches
Row 128,14,15 inches
Row 129,13,15 inches
Row 130,10,10 inches
Row 131,13,15 inches
Row 132,11,15 inches
Row 133,5,5 inches
Row 134,6,10 inches
Row 135,8,10 inches
Row 136,11,15 inches
Row 137,6,10 inches
Row 138,10,10 inches
Row 139,5,5 inches
Row 140,15,15 inches
