Row,Number of Houses,Pipe Size
Row 1,7,10 inches
Row 2,13,15 inches
Row 3,8,10 inches
Row 4,6,10 inches
Row 5,14,15 inches
Row 6,13,15 inches
Row 7,10,10 inches
Row 8,13,15 inches
Row 9,15,15 inches
Row 10,15,15 inches
Row 11,14,15 inches
Row 12,10,10 inches
Row 13,13,15 inches
Row 14,8,10 inches
Row 15,13,15 inches
Row 16,5,5 inches
Row 17,11,15 inches
Row 18,10,10 inches
Row 19,13,15 inches
Row 20,7,10 inches
Row 21,9,10 inches
Row 22,10,10 inches
Row 23,11,15 inches
Row 24,15,15 inches
Row 25,5,5 inches
Row 26,12,15 inches
Row 27,6,10 inches
Row 28,11,15 inches
Row 29,5,5 inches
Row 30,11,15 inches
Row 31,12,15 inches
Row 32,7,10 inches
Row 33,14,15 inches
Row 34,11,15 inches
Row 35,10,10 inches
Row 36,7,10 inches
Row 37,11,15 inches
Row 38,11,15 inches
Row 39,13,15 inches
Row 40,8,10 inches
Row 41,5,5 inches
Row 42,9,10 inches
Row 43,14,15 inches
Row 44,14,15 inches
Row 45,5,5 inches
Row 46,15,15 inches
Row 47,6,10 inches
Row 48,9,10 inches
Row 49,14,15 inches
Row 50,9,10 inches
Row 51,15,15 inches
Row 52,13,15 inches
Row 53,12,15 inches
Row 54,14,15 inches
Row 55,15,15 inches
Row 56,11,15 inches
Row 57,11,15 inches
Row 58,5,5 inches
Row 59,9,10 inches
Row 60,15,15 inches
Row 61,14,15 inches
Row 62,8,10 inches
Row 63,14,15 inches
Row 64,8,10 inches
Row 65,11,15 inches
Row 66,7,10 inches
Row 67,13,15 inches
Row 68,15,15 inches
Row 69,12,15 inches
Row 70,9,10 inches
Row 71,14,15 inches
Row 72,10,10 inches
Row 73,11,15 inches
Row 74,15,15 inches
Row 75,14,15 inches
Row 76,9,10 inches
Row 77,8,10 inches
Row 78,9,10 inches
Row 79,11,15 inches
Row 80,5,5 inches
Row 81,10,10 inches
Row 82,15,15 inches
Row 83,5,5 inches
Row 84,15,15 inches
Row 85,15,15 inches
Row 86,15,15 inches
Row 87,5,5 inches
Row 88,11,15 inches
Row 89,12,15 inches
Row 90,5,5 inches
Row 91,10,10 inches
Row 92,11,15 inches
Row 93,5,5 inches
Row 94,10,10 inches
Row 95,14,15 inches
Row 96,13,15 inches
Row 97,11,15 inches
Row 98,5,5 inches
Row 99,9,10 inches
Row 100,12,15 inches
Row 101,11,15 inches
Row 102,13,15 inches
Row 103,10,10 inches
Row 104,12,15 inches
Row 105,7,10 inches
Row 106,13,15 inches
Row 107,10,10 inches
Row 108,9,10 inches
Row 109,13,15 inches
Row 110,11,15 inches
Row 111,13,15 inches
Row 112,7,10 inches
Row 113,7,10 inches
Row 114,15,15 inches
Row 115,7,10 inches
Row 116,13,15 inches
Row 117,12,15 inches
Row 118,10,10 inches
Row 119,10,10 inches
Row 120,13,15 inches
Row 121,5,5 inches
Row 122,15,15 inches
Row 123,8,10 inches
Row 124,6,10 inches
Row 125,13,15 inches
Row 126,14,15 inches
Row 127,5,5 inches
Row 128,6,10 inches
Row 129,11,15 inches
Row 130,10,10 inches
Row 131,10,10 inches
Row 132,8,10 inches
Row 133,11,15 inches
Row 134,15,15 inches
Row 135,8,10 inches
Row 136,15,15 inches
Row 137,8,10 inches
Row 138,12,15 inches
Row 139,11,15 inches
Row 140,12,15 inches
Row 141,15,15 inches
Row 142,5,5 inches
Row 143,10,10 inches
Row 144,13,15 inches
Row 145,12,15 inches
Row 146,5,5 inches
Row 147,12,15 inches
Row 148,8,10 inches
Row 149,15,15 inches
Row 150,15,15 inches
Row 151,5,5 inches
Row 152,6,10 inches
Row 153,11,15 inches
Row 154,9,10 inches
Row 155,9,10 inches
Row 156,8,10 inches
Row 157,5,5 inches
Row 158,10,10 inches
Row 159,6,10 inches
Row 160,11,15 inches
Row 161,7,10 inches
Row 162,11,15 inches
Row 163,11,15 inches
Row 164,15,15 inches
Row 165,12,15 inches
Row 166,12,15 inches
Row 167,6,10 inches
Row 168,6,10 inches
Row 169,12,15 inches
Row 170,8,10 inches
Row 171,5,5 inches
Row 172,12,15 inches
Row 173,13,15 inches
Row 174,13,15 inches
Row 175,8,10 inches
Row 176,7,10 inches
Row 177,11,15 inches
Row 178,9,10 inches
Row 179,15,15 inches
Row 180,7,10 inches
Row 181,14,15 inches
Row 182,10,10 inches
Row 183,15,15 inches
Row 184,15,15 inches
Row 185,9,10 inches
Row 186,12,15 inches
Row 187,9,10 inches
Row 188,13,15 inches
Row 189,5,5 inches
Row 190,9,10 inches
Row 191,13,15 inches
Row 192,7,10 inches
Row 193,14,15 inches
Row 194,15,15 inches
Row 195,9,10 inches
