Row,Number of Houses,Pipe Size
Row 1,7,10 inches
Row 2,15,15 inches
Row 3,14,15 inches
Row 4,5,5 inches
Row 5,13,15 inches
Row 6,9,10 inches
Row 7,8,10 inches
Row 8,5,5 inches
Row 9,14,15 inches
Row 10,12,15 inches
Row 11,12,15 inches
Row 12,5,5 inches
Row 13,10,10 inches
Row 14,9,10 inches
Row 15,10,10 inches
Row 16,15,15 inches
Row 17,15,15 inches
Row 18,10,10 inches
Row 19,7,10 inches
Row 20,8,10 inches
Row 21,14,15 inches
Row 22,10,10 inches
Row 23,12,15 inches
Row 24,6,10 inches
Row 25,7,10 inches
Row 26,12,15 inches
Row 27,13,15 inches
Row 28,15,15 inches
Row 29,7,10 inches
Row 30,8,10 inches
Row 31,13,15 inches
Row 32,14,15 inches
Row 33,7,10 inches
Row 34,7,10 inches
Row 35,12,15 inches
Row 36,6,10 inches
Row 37,6,10 inches
Row 38,7,10 inches
Row 39,9,10 inches
Row 40,8,10 inches
Row 41,10,10 inches
Row 42,10,10 inches
Row 43,13,15 inches
Row 44,10,10 inches
Row 45,10,10 inches
Row 46,8,10 inches
Row 47,5,5 inches
Row 48,7,10 inches
Row 49,7,10 inches
Row 50,9,10 inches
Row 51,14,15 inches
Row 52,5,5 inches
Row 53,6,10 inches
Row 54,14,15 inches
Row 55,9,10 inches
Row 56,10,10 inches
Row 57,6,10 inches
Row 58,8,10 inches
Row 59,13,15 inches
Row 60,7,10 inches
Row 61,8,10 inches
Row 62,8,10 inches
Row 63,10,10 inches
Row 64,12,15 inches
Row 65,6,10 inches
Row 66,11,15 inches
Row 67,8,10 inches
Row 68,8,10 inches
Row 69,14,15 inches
Row 70,11,15 inches
Row 71,8,10 inches
Row 72,15,15 inches
Row 73,10,10 inches
Row 74,9,10 inches
Row 75,10,10 inches
Row 76,12,15 inches
Row 77,11,15 inches
Row 78,12,15 inches
Row 79,15,15 inches
Row 80,11,15 inches
Row 81,13,15 inches
Row 82,11,15 inches
Row 83,12,15 inches
Row 84,15,15 inches
Row 85,15,15 inches
Row 86,14,15 inches
Row 87,14,15 inches
Row 88,15,15 inches
Row 89,12,15 inches
Row 90,7,10 inches
Row 91,7,10 inches
Row 92,10,10 inches
Row 93,9,10 inches
Row 94,9,10 inches
Row 95,5,5 inches
Row 96,6,10 inches
Row 97,5,5 inches
Row 98,8,10 inches
Row 99,6,10 inches
Row 100,14,15 inches
Row 101,14,15 inches
Row 102,9,10 inches
Row 103,6,10 inches
Row 104,8,10 inches
Row 105,7,10 inches
Row 106,7,10 inches
Row 107,8,10 inches
Row 108,12,15 inches
Row 109,13,15 inches
Row 110,14,15 inches
Row 111,13,15 inches
Row 112,10,10 inches
Row 113,11,15 inches
Row 114,7,10 inches
Row 115,5,5 inches
Row 116,9,10 inches
Row 117,9,10 inches
Row 118,9,10 inches
Row 119,6,10 inches
Row 120,7,10 inches
Row 121,11,15 inches
Row 122,7,10 inches
Row 123,13,15 inches
Row 124,10,10 inches
Row 125,12,15 inches
Row 126,7,10 inches
Row 127,7,10 inches
Row 128,5,5 inches
Row 129,6,10 inches
Row 130,10,10 inches
Row 131,14,15 inches
Row 132,12,15 inches
Row 133,5,5 inches
Row 134,9,10 inches
Row 135,7,10 inches
Row 136,6,10 inches
Row 137,5,5 inches
Row 138,12,15 inches
Row 139,8,10 inches
Row 140,10,10 inches
Row 141,8,10 inches
Row 142,7,10 inches
Row 143,10,10 inches
Row 144,9,10 inches
Row 145,13,15 inches
Row 146,9,10 inches
Row 147,11,15 inches
Row 148,7,10 inches
Row 149,5,5 inches
Row 150,5,5 inches
Row 151,9,10 inches
Row 152,15,15 inches
Row 153,14,15 inches
Row 154,13,15 inches
Row 155,15,15 inches
Row 156,8,10 inches
Row 157,10,10 inches
Row 158,10,10 inches
Row 159,15,15 inches
Row 160,13,15 inches
Row 161,14,15 inches
Row 162,11,15 inches
Row 163,6,10 inches
Row 164,7,10 inches
Row 165,15,15 inches
Row 166,12,15 inches
Row 167,9,10 inches
Row 168,9,10 inches
Row 169,11,15 inches
Row 170,12,15 inches
Row 171,8,10 inches
Row 172,11,15 inches
Row 173,7,10 inches
Row 174,7,10 inches
Row 175,12,15 inches
Row 176,7,10 inches
Row 177,7,10 inches
Row 178,8,10 inches
Row 179,6,10 inches
Row 180,5,5 inches
Row 181,11,15 inches
Row 182,8,10 inches
Row 183,13,15 inches
Row 184,14,15 inches
