Row,Number of Houses,Pipe Size
Row 1,10,10 inches
Row 2,8,10 inches
Row 3,7,10 inches
Row 4,12,15 inches
Row 5,14,15 inches
Row 6,10,10 inches
Row 7,7,10 inches
Row 8,9,10 inches
Row 9,9,10 inches
Row 10,7,10 inches
Row 11,8,10 inches
Row 12,15,15 inches
Row 13,14,15 inches
Row 14,6,10 inches
Row 15,11,15 inches
Row 16,9,10 inches
Row 17,13,15 inches
Row 18,11,15 inches
Row 19,11,15 inches
Row 20,13,15 inches
Row 21,8,10 inches
Row 22,11,15 inches
Row 23,11,15 inches
Row 24,7,10 inches
Row 25,9,10 inches
Row 26,8,10 inches
Row 27,7,10 inches
Row 28,11,15 inches
Row 29,8,10 inches
Row 30,10,10 inches
Row 31,12,15 inches
Row 32,10,10 inches
Row 33,13,15 inches
Row 34,10,10 inches
Row 35,13,15 inches
Row 36,13,15 inches
Row 37,15,15 inches
Row 38,9,10 inches
Row 39,9,10 inches
Row 40,5,5 inches
Row 41,11,15 inches
Row 42,8,10 inches
Row 43,8,10 inches
Row 44,7,10 inches
Row 45,6,10 inches
Row 46,13,15 inches
Row 47,7,10 inches
Row 48,14,15 inches
Row 49,11,15 inches
Row 50,13,15 inches
Row 51,6,10 inches
Row 52,8,10 inches
Row 53,8,10 inches
Row 54,14,15 inches
Row 55,14,15 inches
Row 56,10,10 inches
Row 57,13,15 inches
Row 58,12,15 inches
Row 59,15,15 inches
Row 60,14,15 inches
Row 61,7,10 inches
Row 62,10,10 inches
Row 63,14,15 inches
Row 64,11,15 inches
Row 65,12,15 inches
Row 66,9,10 inches
Row 67,14,15 inches
Row 68,12,15 inches
Row 69,15,15 inches
Row 70,9,10 inches
Row 71,5,5 inches
Row 72,12,15 inches
Row 73,8,10 inches
Row 74,15,15 inches
Row 75,15,15 inches
Row 76,12,15 inches
Row 77,14,15 inches
Row 78,8,10 inches
Row 79,15,15 inches
Row 80,6,10 inches
Row 81,13,15 inches
Row 82,8,10 inches
Row 83,14,15 inches
Row 84,14,15 inches
Row 85,12,15 inches
Row 86,8,10 inches
Row 87,6,10 inches
Row 88,7,10 inches
Row 89,7,10 inches
Row 90,15,15 inches
Row 91,15,15 inches
Row 92,12,15 inches
Row 93,9,10 inches
Row 94,6,10 inches
Row 95,11,15 inches
Row 96,7,10 inches
Row 97,8,10 inches
Row 98,11,15 inches
Row 99,9,10 inches
Row 100,9,10 inches
Row 101,9,10 inches
Row 102,13,15 inches
Row 103,14,15 inches
Row 104,9,10 inches
Row 105,6,10 inches
Row 106,11,15 inches
Row 107,7,10 inches
Row 108,8,10 inches
Row 109,14,15 inches
Row 110,14,15 inches
Row 111,13,15 inches
Row 112,5,5 inches
Row 113,7,10 inches
Row 114,8,10 inches
Row 115,10,10 inches
Row 116,5,5 inches
Row 117,5,5 inches
Row 118,12,15 inches
Row 119,6,10 inches
Row 120,6,10 inches
Row 121,9,10 inches
Row 122,7,10 inches
Row 123,8,10 inches
Row 124,14,15 inches
Row 125,10,10 inches
Row 126,7,10 inches
Row 127,10,10 inches
Row 128,9,10 inches
Row 129,15,15 inches
Row 130,9,10 inches
Row 131,6,10 inches
Row 132,8,10 inches
Row 133,15,15 inches
Row 134,5,5 inches
Row 135,5,5 inches
Row 136,9,10 inches
Row 137,14,15 inches
Row 138,15,15 inches
Row 139,15,15 inches
Row 140,14,15 inches
Row 141,12,15 inches
Row 142,14,15 inches
Row 143,6,10 inches
