Row,Number of Houses,Pipe Size
Row 1,9,10 inches
Row 2,12,15 inches
Row 3,5,5 inches
Row 4,7,10 inches
Row 5,12,15 inches
Row 6,13,15 inches
Row 7,13,15 inches
Row 8,7,10 inches
Row 9,12,15 inches
Row 10,8,10 inches
Row 11,14,15 inches
Row 12,7,10 inches
Row 13,14,15 inches
Row 14,9,10 inches
Row 15,12,15 inches
Row 16,11,15 inches
Row 17,10,10 inches
Row 18,5,5 inches
Row 19,10,10 inches
Row 20,7,10 inches
Row 21,11,15 inches
Row 22,6,10 inches
Row 23,5,5 inches
Row 24,12,15 inches
Row 25,10,10 inches
Row 26,10,10 inches
Row 27,6,10 inches
Row 28,12,15 inches
Row 29,6,10 inches
Row 30,11,15 inches
Row 31,10,10 inches
Row 32,12,15 inches
Row 33,5,5 inches
Row 34,8,10 inches
Row 35,11,15 inches
Row 36,14,15 inches
Row 37,11,15 inches
Row 38,11,15 inches
Row 39,5,5 inches
Row 40,13,15 inches
Row 41,8,10 inches
Row 42,8,10 inches
Row 43,10,10 inches
Row 44,9,10 inches
Row 45,15,15 inches
Row 46,5,5 inches
Row 47,14,15 inches
Row 48,14,15 inches
Row 49,13,15 inches
Row 50,14,15 inches
Row 51,8,10 inches
Row 52,6,10 inches
Row 53,7,10 inches
Row 54,13,15 inches
Row 55,12,15 inches
Row 56,10,10 inches
Row 57,7,10 inches
Row 58,6,10 inches
Row 59,10,10 inches
Row 60,10,10 inches
Row 61,11,15 inches
Row 62,15,15 inches
Row 63,12,15 inches
Row 64,8,10 inches
Row 65,10,10 inches
Row 66,12,15 inches
Row 67,12,15 inches
Row 68,9,10 inches
Row 69,15,15 inches
Row 70,15,15 inches
Row 71,15,15 inches
Row 72,12,15 inches
Row 73,8,10 inches
Row 74,9,10 inches
Row 75,6,10 inches
Row 76,11,15 inches
Row 77,9,10 inches
Row 78,11,15 inches
Row 79,5,5 inches
Row 80,8,10 inches
Row 81,13,15 inches
Row 82,12,15 inches
Row 83,7,10 inches
Row 84,9,10 inches
Row 85,11,15 inches
Row 86,13,15 inches
Row 87,15,15 inches
Row 88,13,15 inches
Row 89,9,10 inches
Row 90,13,15 inches
Row 91,10,10 inches
Row 92,13,15 inches
Row 93,8,10 inches
Row 94,7,10 inches
Row 95,11,15 inches
Row 96,12,15 inches
Row 97,10,10 inches
Row 98,10,10 inches
Row 99,5,5 inches
Row 100,8,10 inches
Row 101,9,10 inches
Row 102,14,15 inches
Row 103,11,15 inches
Row 104,6,10 inches
Row 105,5,5 inches
Row 106,7,10 inches
Row 107,11,15 inches
Row 108,13,15 inches
Row 109,9,10 inches
Row 110,5,5 inches
Row 111,14,15 inches
Row 112,12,15 inches
Row 113,7,10 inches
Row 114,15,15 inches
Row 115,6,10 inches
Row 116,7,10 inches
Row 117,11,15 inches
Row 118,9,10 inches
Row 119,5,5 inches
Row 120,9,10 inches
Row 121,11,15 inches
Row 122,11,15 inches
Row 123,13,15 inches
Row 124,5,5 inches
Row 125,11,15 inches
Row 126,5,5 inches
Row 127,7,10 inches
Row 128,12,15 inches
Row 129,5,5 inches
Row 130,6,10 inches
Row 131,12,15 inches
Row 132,5,5 inches
Row 133,14,15 inches
Row 134,12,15 inches
Row 135,6,10 inches
Row 136,6,10 inches
Row 137,5,5 inches
Row 138,7,10 inches
Row 139,8,10 inches
Row 140,14,15 inches
Row 141,5,5 inches
Row 142,9,10 inches
Row 143,10,10 inches
Row 144,10,10 inches
Row 145,8,10 inches
Row 146,15,15 inches
Row 147,8,10 inches
