Row,Number of Houses,Pipe Size
Row 1,9,10 inches
Row 2,15,15 inches
Row 3,14,15 inches
Row 4,11,15 inches
Row 5,8,10 inches
Row 6,7,10 inches
Row 7,9,10 inches
Row 8,11,15 inches
Row 9,11,15 inches
Row 10,12,15 inches
Row 11,11,15 inches
Row 12,13,15 inches
Row 13,13,15 inches
Row 14,7,10 inches
Row 15,15,15 inches
Row 16,6,10 inches
Row 17,13,15 inches
Row 18,10,10 inches
Row 19,6,10 inches
Row 20,14,15 inches
Row 21,8,10 inches
Row 22,14,15 inches
Row 23,7,10 inches
Row 24,14,15 inches
Row 25,6,10 inches
Row 26,6,10 inches
Row 27,15,15 inches
Row 28,7,10 inches
Row 29,14,15 inches
Row 30,11,15 inches
Row 31,9,10 inches
Row 32,6,10 inches
Row 33,12,15 inches
Row 34,15,15 inches
Row 35,11,15 inches
Row 36,13,15 inches
Row 37,9,10 inches
Row 38,11,15 inches
Row 39,13,15 inches
Row 40,12,15 inches
Row 41,14,15 inches
Row 42,5,5 inches
Row 43,12,15 inches
Row 44,15,15 inches
Row 45,14,15 inches
Row 46,5,5 inches
Row 47,8,10 inches
Row 48,5,5 inches
Row 49,8,10 inches
Row 50,10,10 inches
Row 51,11,15 inches
Row 52,10,10 inches
Row 53,14,15 inches
Row 54,11,15 inches
Row 55,15,15 inches
Row 56,6,10 inches
Row 57,13,15 inches
Row 58,5,5 inches
Row 59,8,10 inches
Row 60,5,5 inches
Row 61,9,10 inches
Row 62,12,15 inches
Row 63,12,15 inches
Row 64,10,10 inches
Row 65,6,10 inches
Row 66,7,10 inches
Row 67,15,15 inches
Row 68,7,10 inches
Row 69,12,15 inches
Row 70,6,10 inches
Row 71,11,15 inches
Row 72,14,15 inches
Row 73,10,10 inches
Row 74,10,10 inches
Row 75,6,10 inches
Row 76,6,10 inches
Row 77,15,15 inches
Row 78,8,10 inches
Row 79,6,10 inches
Row 80,6,10 inches
Row 81,12,15 inches
Row 82,15,15 inches
Row 83,6,10 inches
Row 84,5,5 inches
Row 85,7,10 inches
Row 86,14,15 inches
Row 87,9,10 inches
Row 88,6,10 inches
Row 89,5,5 inches
Row 90,13,15 inches
Row 91,7,10 inches
Row 92,13,15 inches
Row 93,9,10 inches
Row 94,7,10 inches
Row 95,10,10 inches
Row 96,13,15 inches
Row 97,12,15 inches
Row 98,7,10 inches
Row 99,5,5 inches
Row 100,13,15 inches
Row 101,13,15 inches
Row 102,11,15 inches
Row 103,15,15 inches
Row 104,15,15 inches
Row 105,15,15 inches
Row 106,11,15 inches
Row 107,9,10 inches
Row 108,9,10 inches
Row 109,9,10 inches
Row 110,14,15 inches
Row 111,15,15 inches
Row 112,6,10 inches
Row 113,11,15 inches
Row 114,15,15 inches
Row 115,7,10 inches
Row 116,15,15 inches
Row 117,13,15 inches
Row 118,13,15 inches
Row 119,5,5 inches
Row 120,13,15 inches
Row 121,13,15 inches
Row 122,6,10 inches
Row 123,13,15 inches
Row 124,11,15 inches
Row 125,10,10 inches
Row 126,8,10 inches
Row 127,7,10 inches
Row 128,13,15 inches
Row 129,13,15 inches
Row 130,15,15 inches
Row 131,15,15 inches
Row 132,6,10 inches
Row 133,14,15 inches
Row 134,8,10 inches
Row 135,15,15 inches
Row 136,15,15 inches
Row 137,6,10 inches
Row 138,15,15 inches
Row 139,11,15 inches
Row 140,5,5 inches
Row 141,7,10 inches
Row 142,5,5 inches
Row 143,6,10 inches
Row 144,5,5 inches
Row 145,8,10 inches
Row 146,12,15 inches
Row 147,6,10 inches
Row 148,8,10 inches
Row 149,15,15 inches
Row 150,10,10 inches
Row 151,14,15 inches
Row 152,8,10 inches
Row 153,15,15 inches
Row 154,14,15 inches
