Row,Number of Houses,Pipe Size
Row 1,13,15 inches
Row 2,5,5 inches
Row 3,8,10 inches
Row 4,8,10 inches
Row 5,6,10 inches
Row 6,6,10 inches
Row 7,12,15 inches
Row 8,12,15 inches
Row 9,10,10 inches
Row 10,6,10 inches
Row 11,15,15 inches
Row 12,9,10 inches
Row 13,15,15 inches
Row 14,13,15 inches
Row 15,6,10 inches
Row 16,5,5 inches
Row 17,12,15 inches
Row 18,8,10 inches
Row 19,12,15 inches
Row 20,7,10 inches
Row 21,5,5 inches
Row 22,13,15 inches
Row 23,7,10 inches
Row 24,11,15 inches
Row 25,6,10 inches
Row 26,12,15 inches
Row 27,8,10 inches
Row 28,7,10 inches
Row 29,8,10 inches
Row 30,7,10 inches
Row 31,15,15 inches
Row 32,15,15 inches
Row 33,7,10 inches
Row 34,12,15 inches
Row 35,9,10 inches
Row 36,13,15 inches
Row 37,12,15 inches
Row 38,10,10 inches
Row 39,13,15 inches
Row 40,15,15 inches
Row 41,5,5 inches
Row 42,15,15 inches
Row 43,8,10 inches
Row 44,13,15 inches
Row 45,13,15 inches
Row 46,7,10 inches
Row 47,6,10 inches
Row 48,9,10 inches
Row 49,15,15 inches
Row 50,14,15 inches
Row 51,9,10 inches
Row 52,15,15 inches
Row 53,9,10 inches
Row 54,11,15 inches
Row 55,11,15 inches
Row 56,10,10 inches
Row 57,6,10 inches
Row 58,5,5 inches
Row 59,8,10 inches
Row 60,10,10 inches
Row 61,12,15 inches
Row 62,9,10 inches
Row 63,13,15 inches
Row 64,11,15 inches
Row 65,6,10 inches
Row 66,13,15 inches
Row 67,11,15 inches
Row 68,5,5 inches
Row 69,5,5 inches
Row 70,15,15 inches
Row 71,12,15 inches
Row 72,10,10 inches
Row 73,11,15 inches
Row 74,14,15 inches
Row 75,13,15 inches
Row 76,5,5 inches
Row 77,5,5 inches
Row 78,11,15 inches
Row 79,14,15 inches
Row 80,9,10 inches
Row 81,11,15 inches
Row 82,5,5 inches
Row 83,14,15 inches
Row 84,6,10 inches
Row 85,13,15 inches
Row 86,10,10 inches
Row 87,11,15 inches
Row 88,9,10 inches
Row 89,5,5 inches
Row 90,13,15 inches
Row 91,5,5 inches
Row 92,6,10 inches
Row 93,15,15 inches
Row 94,13,15 inches
Row 95,10,10 inches
Row 96,9,10 inches
Row 97,6,10 inches
Row 98,12,15 inches
Row 99,12,15 inches
Row 100,11,15 inches
Row 101,6,10 inches
