Row,Number of Houses,Pipe Size,pipe_size
Row 1,14,15 inches,15 inches
Row 2,8,10 inches,15 inches
Row 3,8,10 inches,15 inches
Row 4,7,10 inches,15 inches
Row 5,10,10 inches,15 inches
Row 6,6,10 inches,15 inches
Row 7,5,5 inches,15 inches
Row 8,15,15 inches,15 inches
Row 9,6,10 inches,15 inches
Row 10,6,10 inches,15 inches
Row 11,14,15 inches,15 inches
Row 12,7,10 inches,15 inches
Row 13,6,10 inches,15 inches
Row 14,13,15 inches,15 inches
Row 15,6,10 inches,15 inches
Row 16,5,5 inches,15 inches
Row 17,7,10 inches,15 inches
Row 18,10,10 inches,15 inches
Row 19,10,10 inches,15 inches
Row 20,15,15 inches,15 inches
Row 21,13,15 inches,15 inches
Row 22,11,15 inches,15 inches
Row 23,10,10 inches,15 inches
Row 24,7,10 inches,15 inches
Row 25,9,10 inches,15 inches
Row 26,6,10 inches,15 inches
Row 27,11,15 inches,15 inches
Row 28,9,10 inches,15 inches
Row 29,8,10 inches,15 inches
Row 30,11,15 inches,15 inches
Row 31,7,10 inches,15 inches
Row 32,6,10 inches,15 inches
Row 33,15,15 inches,15 inches
Row 34,6,10 inches,15 inches
Row 35,12,15 inches,15 inches
Row 36,14,15 inches,15 inches
Row 37,8,10 inches,15 inches
Row 38,7,10 inches,15 inches
Row 39,5,5 inches,15 inches
Row 40,6,10 inches,15 inches
Row 41,10,10 inches,15 inches
Row 42,11,15 inches,15 inches
Row 43,10,10 inches,15 inches
Row 44,7,10 inches,15 inches
Row 45,5,5 inches,15 inches
Row 46,6,10 inches,15 inches
Row 47,12,15 inches,15 inches
Row 48,9,10 inches,15 inches
Row 49,15,15 inches,15 inches
Row 50,11,15 inches,15 inches
Row 51,6,10 inches,15 inches
Row 52,12,15 inches,15 inches
Row 53,8,10 inches,15 inches
Row 54,10,10 inches,15 inches
Row 55,11,15 inches,15 inches
Row 56,5,5 inches,15 inches
Row 57,14,15 inches,15 inches
Row 58,9,10 inches,15 inches
Row 59,7,10 inches,15 inches
Row 60,12,15 inches,15 inches
Row 61,13,15 inches,15 inches
Row 62,7,10 inches,15 inches
Row 63,11,15 inches,15 inches
Row 64,5,5 inches,15 inches
Row 65,9,10 inches,15 inches
Row 66,5,5 inches,15 inches
Row 67,5,5 inches,15 inches
Row 68,5,5 inches,15 inches
Row 69,7,10 inches,15 inches
Row 70,11,15 inches,15 inches
Row 71,10,10 inches,15 inches
Row 72,10,10 inches,15 inches
Row 73,7,10 inches,15 inches
Row 74,7,10 inches,15 inches
Row 75,8,10 inches,15 inches
Row 76,11,15 inches,15 inches
Row 77,9,10 inches,15 inches
Row 78,6,10 inches,15 inches
Row 79,8,10 inches,15 inches
Row 80,13,15 inches,15 inches
Row 81,14,15 inches,15 inches
Row 82,14,15 inches,15 inches
Row 83,14,15 inches,15 inches
Row 84,15,15 inches,15 inches
Row 85,11,15 inches,15 inches
Row 86,6,10 inches,15 inches
Row 87,7,10 inches,15 inches
Row 88,15,15 inches,15 inches
Row 89,14,15 inches,15 inches
Row 90,9,10 inches,15 inches
Row 91,14,15 inches,15 inches
Row 92,13,15 inches,15 inches
Row 93,11,15 inches,15 inches
Row 94,13,15 inches,15 inches
Row 95,8,10 inches,15 inches
Row 96,5,5 inches,15 inches
Row 97,7,10 inches,15 inches
Row 98,11,15 inches,15 inches
Row 99,12,15 inches,15 inches
Row 100,9,10 inches,15 inches
Row 101,14,15 inches,15 inches
Row 102,15,15 inches,15 inches
Row 103,13,15 inches,15 inches
Row 104,12,15 inches,15 inches
Row 105,10,10 inches,15 inches
Row 106,8,10 inches,15 inches
Row 107,8,10 inches,15 inches
Row 108,5,5 inches,15 inches
Row 109,13,15 inches,15 inches
Row 110,15,15 inches,15 inches
Row 111,13,15 inches,15 inches
Row 112,14,15 inches,15 inches
Row 113,10,10 inches,15 inches
Row 114,6,10 inches,15 inches
Row 115,7,10 inches,15 inches
Row 116,9,10 inches,15 inches
Row 117,15,15 inches,15 inches
Row 118,9,10 inches,15 inches
Row 119,9,10 inches,15 inches
Row 120,5,5 inches,15 inches
Row 121,11,15 inches,15 inches
Row 122,13,15 inches,15 inches
Row 123,12,15 inches,15 inches
Row 124,14,15 inches,15 inches
Row 125,11,15 inches,15 inches
Row 126,6,10 inches,15 inches
Row 127,14,15 inches,15 inches
Row 128,12,15 inches,15 inches
Row 129,15,15 inches,15 inches
Row 130,12,15 inches,15 inches
Row 131,8,10 inches,15 inches
Row 132,6,10 inches,15 inches
Row 133,7,10 inches,15 inches
Row 134,15,15 inches,15 inches
Row 135,7,10 inches,15 inches
Row 136,9,10 inches,15 inches
Row 137,14,15 inches,15 inches
Row 138,7,10 inches,15 inches
Row 139,14,15 inches,15 inches
Row 140,8,10 inches,15 inches
Row 141,5,5 inches,15 inches
Row 142,8,10 inches,15 inches
Row 143,10,10 inches,15 inches
Row 144,12,15 inches,15 inches
Row 145,10,10 inches,15 inches
Row 146,15,15 inches,15 inches
Row 147,12,15 inches,15 inches
Row 148,14,15 inches,15 inches
Row 149,15,15 inches,15 inches
Row 150,6,10 inches,15 inches
Row 151,14,15 inches,15 inches
Row 152,11,15 inches,15 inches
Row 153,15,15 inches,15 inches
Row 154,6,10 inches,15 inches
Row 155,15,15 inches,15 inches
Row 156,5,5 inches,15 inches
Row 157,8,10 inches,15 inches
Row 158,14,15 inches,15 inches
Row 159,10,10 inches,15 inches
Row 160,7,10 inches,15 inches
Row 161,13,15 inches,15 inches
Row 162,11,15 inches,15 inches
Row 163,8,10 inches,15 inches
Row 164,6,10 inches,15 inches
Row 165,6,10 inches,15 inches
Row 166,9,10 inches,15 inches
Row 167,14,15 inches,15 inches
Row 168,14,15 inches,15 inches
Row 169,10,10 inches,15 inches
Row 170,12,15 inches,15 inches
Row 171,7,10 inches,15 inches
Row 172,13,15 inches,15 inches
Row 173,15,15 inches,15 inches
Row 174,12,15 inches,15 inches
Row 175,5,5 inches,15 inches
Row 176,9,10 inches,15 inches
Row 177,11,15 inches,15 inches
Row 178,15,15 inches,15 inches
Row 179,7,10 inches,15 inches
Row 180,6,10 inches,15 inches
Row 181,8,10 inches,15 inches
