Row,Number of Houses,Pipe Size
Row 1,5,5 inches
Row 2,6,10 inches
Row 3,15,15 inches
Row 4,15,15 inches
Row 5,13,15 inches
Row 6,12,15 inches
Row 7,13,15 inches
Row 8,7,10 inches
Row 9,6,10 inches
Row 10,14,15 inches
Row 11,5,5 inches
Row 12,11,15 inches
Row 13,13,15 inches
Row 14,6,10 inches
Row 15,15,15 inches
Row 16,9,10 inches
Row 17,12,15 inches
Row 18,9,10 inches
Row 19,15,15 inches
Row 20,8,10 inches
Row 21,5,5 inches
Row 22,14,15 inches
Row 23,11,15 inches
Row 24,8,10 inches
Row 25,13,15 inches
Row 26,8,10 inches
Row 27,7,10 inches
Row 28,10,10 inches
Row 29,7,10 inches
Row 30,11,15 inches
Row 31,13,15 inches
Row 32,8,10 inches
Row 33,10,10 inches
Row 34,11,15 inches
Row 35,14,15 inches
Row 36,13,15 inches
Row 37,10,10 inches
Row 38,10,10 inches
Row 39,14,15 inches
Row 40,14,15 inches
Row 41,12,15 inches
Row 42,10,10 inches
Row 43,5,5 inches
Row 44,14,15 inches
Row 45,9,10 inches
Row 46,15,15 inches
Row 47,6,10 inches
Row 48,14,15 inches
Row 49,7,10 inches
Row 50,11,15 inches
Row 51,12,15 inches
Row 52,6,10 inches
Row 53,12,15 inches
Row 54,14,15 inches
Row 55,12,15 inches
Row 56,12,15 inches
Row 57,11,15 inches
Row 58,5,5 inches
Row 59,13,15 inches
Row 60,10,10 inches
Row 61,14,15 inches
Row 62,9,10 inches
Row 63,15,15 inches
Row 64,8,10 inches
Row 65,15,15 inches
Row 66,10,10 inches
Row 67,11,15 inches
Row 68,8,10 inches
Row 69,6,10 inches
Row 70,6,10 inches
Row 71,12,15 inches
Row 72,14,15 inches
Row 73,11,15 inches
Row 74,11,15 inches
Row 75,14,15 inches
Row 76,13,15 inches
Row 77,5,5 inches
Row 78,12,15 inches
Row 79,14,15 inches
Row 80,14,15 inches
Row 81,7,10 inches
Row 82,14,15 inches
Row 83,8,10 inches
Row 84,9,10 inches
Row 85,10,10 inches
Row 86,5,5 inches
Row 87,7,10 inches
Row 88,15,15 inches
Row 89,15,15 inches
Row 90,6,10 inches
Row 91,5,5 inches
Row 92,7,10 inches
Row 93,13,15 inches
Row 94,12,15 inches
Row 95,13,15 inches
Row 96,8,10 inches
Row 97,7,10 inches
Row 98,15,15 inches
Row 99,5,5 inches
Row 100,13,15 inches
Row 101,5,5 inches
Row 102,7,10 inches
Row 103,7,10 inches
Row 104,14,15 inches
Row 105,11,15 inches
Row 106,9,10 inches
Row 107,7,10 inches
Row 108,5,5 inches
Row 109,12,15 inches
Row 110,12,15 inches
Row 111,5,5 inches
Row 112,11,15 inches
Row 113,10,10 inches
Row 114,15,15 inches
Row 115,7,10 inches
Row 116,14,15 inches
Row 117,11,15 inches
Row 118,14,15 inches
Row 119,14,15 inches
Row 120,13,15 inches
Row 121,12,15 inches
Row 122,8,10 inches
Row 123,9,10 inches
Row 124,13,15 inches
Row 125,8,10 inches
Row 126,6,10 inches
Row 127,6,10 inches
Row 128,7,10 inches
Row 129,11,15 inches
Row 130,13,15 inches
Row 131,10,10 inches
Row 132,12,15 inches
Row 133,7,10 inches
Row 134,14,15 inches
Row 135,13,15 inches
Row 136,8,10 inches
Row 137,15,15 inches
Row 138,5,5 inches
Row 139,15,15 inches
Row 140,13,15 inches
Row 141,14,15 inches
Row 142,9,10 inches
Row 143,8,10 inches
Row 144,10,10 inches
Row 145,9,10 inches
Row 146,15,15 inches
Row 147,9,10 inches
Row 148,14,15 inches
Row 149,7,10 inches
Row 150,9,10 inches
Row 151,11,15 inches
Row 152,15,15 inches
Row 153,10,10 inches
Row 154,8,10 inches
Row 155,6,10 inches
Row 156,11,15 inches
Row 157,5,5 inches
Row 158,10,10 inches
Row 159,10,10 inches
Row 160,5,5 inches
Row 161,15,15 inches
Row 162,5,5 inches
Row 163,12,15 inches
Row 164,15,15 inches
Row 165,13,15 inches
Row 166,10,10 inches
Row 167,5,5 inches
Row 168,9,10 inches
Row 169,9,10 inches
Row 170,6,10 inches
Row 171,6,10 inches
Row 172,12,15 inches
Row 173,8,10 inches
Row 174,13,15 inches
Row 175,13,15 inches
Row 176,14,15 inches
Row 177,6,10 inches
Row 178,9,10 inches
Row 179,6,10 inches
Row 180,15,15 inches
Row 181,10,10 inches
Row 182,7,10 inches
Row 183,12,15 inches
Row 184,11,15 inches
Row 185,11,15 inches
Row 186,5,5 inches
Row 187,11,15 inches
Row 188,5,5 inches
Row 189,8,10 inches
Row 190,13,15 inches
Row 191,8,10 inches
Row 192,10,10 inches
Row 193,7,10 inches
Row 194,5,5 inches
Row 195,13,15 inches
Row 196,5,5 inches
Row 197,8,10 inches
Row 198,13,15 inches
