Row,Number of Houses,Pipe Size
Row 1,6,10 inches
Row 2,8,10 inches
Row 3,7,10 inches
Row 4,13,15 inches
Row 5,6,10 inches
Row 6,13,15 inches
Row 7,9,10 inches
Row 8,5,5 inches
Row 9,10,10 inches
Row 10,9,10 inches
Row 11,11,15 inches
Row 12,12,15 inches
Row 13,5,5 inches
Row 14,6,10 inches
Row 15,15,15 inches
Row 16,13,15 inches
Row 17,11,15 inches
Row 18,5,5 inches
Row 19,9,10 inches
Row 20,8,10 inches
Row 21,7,10 inches
Row 22,12,15 inches
Row 23,9,10 inches
Row 24,9,10 inches
Row 25,7,10 inches
Row 26,14,15 inches
Row 27,8,10 inches
Row 28,14,15 inches
Row 29,11,15 inches
Row 30,8,10 inches
Row 31,15,15 inches
Row 32,5,5 inches
Row 33,13,15 inches
Row 34,8,10 inches
Row 35,6,10 inches
Row 36,13,15 inches
Row 37,11,15 inches
Row 38,15,15 inches
Row 39,10,10 inches
Row 40,15,15 inches
Row 41,11,15 inches
Row 42,13,15 inches
Row 43,10,10 inches
Row 44,9,10 inches
Row 45,9,10 inches
Row 46,7,10 inches
Row 47,12,15 inches
Row 48,5,5 inches
Row 49,13,15 inches
Row 50,7,10 inches
Row 51,12,15 inches
Row 52,14,15 inches
Row 53,10,10 inches
Row 54,13,15 inches
Row 55,7,10 inches
Row 56,10,10 inches
Row 57,10,10 inches
Row 58,5,5 inches
Row 59,15,15 inches
Row 60,9,10 inches
Row 61,7,10 inches
Row 62,13,15 inches
Row 63,10,10 inches
Row 64,13,15 inches
Row 65,8,10 inches
Row 66,8,10 inches
Row 67,12,15 inches
Row 68,7,10 inches
Row 69,15,15 inches
Row 70,5,5 inches
Row 71,8,10 inches
Row 72,12,15 inches
Row 73,7,10 inches
Row 74,15,15 inches
Row 75,11,15 inches
Row 76,14,15 inches
Row 77,7,10 inches
Row 78,9,10 inches
Row 79,9,10 inches
Row 80,12,15 inches
Row 81,14,15 inches
Row 82,12,15 inches
Row 83,10,10 inches
Row 84,9,10 inches
Row 85,14,15 inches
Row 86,11,15 inches
Row 87,9,10 inches
Row 88,12,15 inches
Row 89,14,15 inches
Row 90,5,5 inches
Row 91,14,15 inches
Row 92,12,15 inches
Row 93,6,10 inches
Row 94,15,15 inches
Row 95,5,5 inches
Row 96,15,15 inches
Row 97,9,10 inches
Row 98,9,10 inches
Row 99,13,15 inches
Row 100,6,10 inches
Row 101,14,15 inches
Row 102,15,15 inches
Row 103,11,15 inches
Row 104,13,15 inches
Row 105,7,10 inches
Row 106,13,15 inches
Row 107,15,15 inches
Row 108,9,10 inches
Row 109,12,15 inches
Row 110,10,10 inches
Row 111,14,15 inches
Row 112,7,10 inches
Row 113,10,10 inches
Row 114,8,10 inches
Row 115,8,10 inches
Row 116,14,15 inches
Row 117,8,10 inches
Row 118,13,15 inches
Row 119,11,15 inches
Row 120,14,15 inches
Row 121,12,15 inches
Row 122,9,10 inches
Row 123,11,15 inches
Row 124,9,10 inches
Row 125,5,5 inches
Row 126,8,10 inches
Row 127,14,15 inches
