Row,Number of Houses,Pipe Size
Row 1,11,15 inches
Row 2,8,10 inches
Row 3,13,15 inches
Row 4,11,15 inches
Row 5,7,10 inches
Row 6,8,10 inches
Row 7,5,5 inches
Row 8,10,10 inches
Row 9,6,10 inches
Row 10,14,15 inches
Row 11,6,10 inches
Row 12,14,15 inches
Row 13,9,10 inches
Row 14,10,10 inches
Row 15,11,15 inches
Row 16,10,10 inches
Row 17,13,15 inches
Row 18,8,10 inches
Row 19,12,15 inches
Row 20,15,15 inches
Row 21,15,15 inches
Row 22,14,15 inches
Row 23,6,10 inches
Row 24,10,10 inches
Row 25,11,15 inches
Row 26,10,10 inches
Row 27,15,15 inches
Row 28,13,15 inches
Row 29,11,15 inches
Row 30,9,10 inches
Row 31,8,10 inches
Row 32,8,10 inches
Row 33,12,15 inches
Row 34,15,15 inches
Row 35,15,15 inches
Row 36,11,15 inches
Row 37,13,15 inches
Row 38,9,10 inches
Row 39,5,5 inches
Row 40,13,15 inches
Row 41,14,15 inches
Row 42,6,10 inches
Row 43,15,15 inches
Row 44,11,15 inches
Row 45,12,15 inches
Row 46,6,10 inches
Row 47,15,15 inches
Row 48,13,15 inches
Row 49,7,10 inches
Row 50,11,15 inches
Row 51,14,15 inches
Row 52,6,10 inches
Row 53,13,15 inches
Row 54,8,10 inches
Row 55,7,10 inches
Row 56,14,15 inches
Row 57,13,15 inches
Row 58,9,10 inches
Row 59,5,5 inches
Row 60,6,10 inches
Row 61,14,15 inches
Row 62,9,10 inches
Row 63,8,10 inches
Row 64,6,10 inches
Row 65,10,10 inches
Row 66,15,15 inches
Row 67,14,15 inches
Row 68,6,10 inches
Row 69,11,15 inches
Row 70,6,10 inches
Row 71,14,15 inches
Row 72,7,10 inches
Row 73,12,15 inches
Row 74,8,10 inches
Row 75,14,15 inches
Row 76,5,5 inches
Row 77,7,10 inches
Row 78,6,10 inches
Row 79,14,15 inches
Row 80,7,10 inches
Row 81,11,15 inches
Row 82,6,10 inches
Row 83,6,10 inches
Row 84,6,10 inches
Row 85,10,10 inches
Row 86,15,15 inches
Row 87,6,10 inches
Row 88,6,10 inches
Row 89,14,15 inches
Row 90,11,15 inches
Row 91,11,15 inches
Row 92,6,10 inches
Row 93,12,15 inches
Row 94,10,10 inches
Row 95,9,10 inches
Row 96,6,10 inches
Row 97,11,15 inches
Row 98,7,10 inches
Row 99,9,10 inches
Row 100,9,10 inches
Row 101,8,10 inches
Row 102,11,15 inches
Row 103,13,15 inches
Row 104,11,15 inches
Row 105,6,10 inches
Row 106,13,15 inches
Row 107,11,15 inches
Row 108,5,5 inches
Row 109,5,5 inches
Row 110,15,15 inches
Row 111,7,10 inches
Row 112,12,15 inches
Row 113,9,10 inches
Row 114,13,15 inches
Row 115,7,10 inches
Row 116,12,15 inches
Row 117,15,15 inches
Row 118,12,15 inches
Row 119,5,5 inches
Row 120,14,15 inches
Row 121,5,5 inches
Row 122,7,10 inches
Row 123,10,10 inches
Row 124,15,15 inches
Row 125,10,10 inches
Row 126,13,15 inches
Row 127,5,5 inches
Row 128,15,15 inches
Row 129,12,15 inches
