Row,Number of Houses,Pipe Size
Row 1,15,15 inches
Row 2,7,10 inches
Row 3,8,10 inches
Row 4,8,10 inches
Row 5,12,15 inches
Row 6,13,15 inches
Row 7,13,15 inches
Row 8,13,15 inches
Row 9,6,10 inches
Row 10,8,10 inches
Row 11,11,15 inches
Row 12,13,15 inches
Row 13,11,15 inches
Row 14,5,5 inches
Row 15,8,10 inches
Row 16,13,15 inches
Row 17,5,5 inches
Row 18,13,15 inches
Row 19,11,15 inches
Row 20,13,15 inches
Row 21,15,15 inches
Row 22,10,10 inches
Row 23,7,10 inches
Row 24,8,10 inches
Row 25,11,15 inches
Row 26,10,10 inches
Row 27,13,15 inches
Row 28,6,10 inches
Row 29,15,15 inches
Row 30,9,10 inches
Row 31,8,10 inches
Row 32,12,15 inches
Row 33,6,10 inches
Row 34,14,15 inches
Row 35,5,5 inches
Row 36,11,15 inches
Row 37,11,15 inches
Row 38,9,10 inches
Row 39,9,10 inches
Row 40,9,10 inches
Row 41,13,15 inches
Row 42,7,10 inches
Row 43,7,10 inches
Row 44,7,10 inches
Row 45,12,15 inches
Row 46,6,10 inches
Row 47,8,10 inches
Row 48,8,10 inches
Row 49,5,5 inches
Row 50,12,15 inches
Row 51,13,15 inches
Row 52,14,15 inches
Row 53,7,10 inches
Row 54,5,5 inches
Row 55,12,15 inches
Row 56,12,15 inches
Row 57,11,15 inches
Row 58,13,15 inches
Row 59,12,15 inches
Row 60,5,5 inches
Row 61,6,10 inches
Row 62,5,5 inches
Row 63,11,15 inches
Row 64,12,15 inches
Row 65,6,10 inches
Row 66,11,15 inches
Row 67,5,5 inches
Row 68,12,15 inches
Row 69,13,15 inches
Row 70,15,15 inches
Row 71,10,10 inches
Row 72,11,15 inches
Row 73,10,10 inches
Row 74,9,10 inches
Row 75,8,10 inches
Row 76,13,15 inches
Row 77,13,15 inches
Row 78,6,10 inches
Row 79,9,10 inches
Row 80,15,15 inches
Row 81,7,10 inches
Row 82,12,15 inches
Row 83,8,10 inches
Row 84,9,10 inches
Row 85,14,15 inches
Row 86,5,5 inches
Row 87,14,15 inches
Row 88,13,15 inches
Row 89,8,10 inches
Row 90,13,15 inches
Row 91,5,5 inches
Row 92,14,15 inches
Row 93,12,15 inches
Row 94,7,10 inches
Row 95,5,5 inches
Row 96,7,10 inches
Row 97,13,15 inches
Row 98,13,15 inches
Row 99,5,5 inches
Row 100,8,10 inches
Row 101,14,15 inches
Row 102,13,15 inches
Row 103,10,10 inches
Row 104,9,10 inches
Row 105,8,10 inches
Row 106,5,5 inches
Row 107,14,15 inches
Row 108,13,15 inches
Row 109,9,10 inches
Row 110,10,10 inches
Row 111,10,10 inches
Row 112,7,10 inches
Row 113,5,5 inches
Row 114,8,10 inches
Row 115,14,15 inches
Row 116,9,10 inches
Row 117,9,10 inches
Row 118,15,15 inches
Row 119,5,5 inches
Row 120,13,15 inches
Row 121,10,10 inches
Row 122,14,15 inches
Row 123,9,10 inches
Row 124,15,15 inches
Row 125,9,10 inches
Row 126,13,15 inches
Row 127,13,15 inches
Row 128,7,10 inches
Row 129,14,15 inches
Row 130,6,10 inches
Row 131,9,10 inches
Row 132,7,10 inches
Row 133,12,15 inches
Row 134,6,10 inches
Row 135,8,10 inches
Row 136,12,15 inches
Row 137,15,15 inches
Row 138,9,10 inches
Row 139,5,5 inches
Row 140,14,15 inches
Row 141,5,5 inches
Row 142,11,15 inches
Row 143,10,10 inches
Row 144,5,5 inches
Row 145,6,10 inches
Row 146,12,15 inches
Row 147,7,10 inches
Row 148,12,15 inches
Row 149,10,10 inches
Row 150,8,10 inches
Row 151,7,10 inches
Row 152,10,10 inches
Row 153,6,10 inches
Row 154,8,10 inches
Row 155,14,15 inches
Row 156,11,15 inches
Row 157,5,5 inches
Row 158,5,5 inches
Row 159,5,5 inches
Row 160,15,15 inches
Row 161,6,10 inches
Row 162,13,15 inches
Row 163,11,15 inches
Row 164,6,10 inches
Row 165,12,15 inches
Row 166,12,15 inches
Row 167,7,10 inches
Row 168,6,10 inches
Row 169,5,5 inches
Row 170,9,10 inches
Row 171,5,5 inches
