Row,Number of Houses,Pipe Size
Row 1,7,10 inches
Row 2,10,10 inches
Row 3,14,15 inches
Row 4,6,10 inches
Row 5,10,10 inches
Row 6,8,10 inches
Row 7,12,15 inches
Row 8,7,10 inches
Row 9,10,10 inches
Row 10,8,10 inches
Row 11,11,15 inches
Row 12,9,10 inches
Row 13,10,10 inches
Row 14,9,10 inches
Row 15,9,10 inches
Row 16,6,10 inches
Row 17,9,10 inches
Row 18,14,15 inches
Row 19,6,10 inches
Row 20,15,15 inches
Row 21,14,15 inches
Row 22,13,15 inches
Row 23,14,15 inches
Row 24,6,10 inches
Row 25,6,10 inches
Row 26,14,15 inches
Row 27,14,15 inches
Row 28,15,15 inches
Row 29,9,10 inches
Row 30,10,10 inches
Row 31,12,15 inches
Row 32,14,15 inches
Row 33,14,15 inches
Row 34,12,15 inches
Row 35,8,10 inches
Row 36,7,10 inches
Row 37,6,10 inches
Row 38,6,10 inches
Row 39,11,15 inches
Row 40,12,15 inches
Row 41,15,15 inches
Row 42,14,15 inches
Row 43,15,15 inches
Row 44,12,15 inches
Row 45,6,10 inches
Row 46,15,15 inches
Row 47,7,10 inches
Row 48,9,10 inches
Row 49,8,10 inches
Row 50,12,15 inches
Row 51,5,5 inches
Row 52,8,10 inches
Row 53,8,10 inches
Row 54,10,10 inches
Row 55,8,10 inches
Row 56,7,10 inches
Row 57,10,10 inches
Row 58,9,10 inches
Row 59,13,15 inches
Row 60,12,15 inches
Row 61,5,5 inches
Row 62,14,15 inches
Row 63,9,10 inches
Row 64,6,10 inches
Row 65,5,5 inches
Row 66,5,5 inches
Row 67,13,15 inches
Row 68,12,15 inches
Row 69,10,10 inches
Row 70,15,15 inches
Row 71,10,10 inches
Row 72,6,10 inches
Row 73,9,10 inches
Row 74,6,10 inches
Row 75,11,15 inches
Row 76,14,15 inches
Row 77,10,10 inches
Row 78,10,10 inches
Row 79,9,10 inches
Row 80,14,15 inches
Row 81,5,5 inches
Row 82,12,15 inches
Row 83,6,10 inches
Row 84,11,15 inches
Row 85,11,15 inches
Row 86,15,15 inches
Row 87,15,15 inches
Row 88,10,10 inches
Row 89,10,10 inches
Row 90,9,10 inches
Row 91,9,10 inches
Row 92,9,10 inches
Row 93,14,15 inches
Row 94,6,10 inches
Row 95,7,10 inches
Row 96,15,15 inches
Row 97,15,15 inches
Row 98,13,15 inches
Row 99,6,10 inches
Row 100,8,10 inches
Row 101,14,15 inches
Row 102,12,15 inches
Row 103,7,10 inches
Row 104,6,10 inches
Row 105,13,15 inches
Row 106,11,15 inches
Row 107,10,10 inches
Row 108,10,10 inches
Row 109,14,15 inches
Row 110,7,10 inches
Row 111,8,10 inches
Row 112,14,15 inches
Row 113,10,10 inches
Row 114,12,15 inches
Row 115,12,15 inches
Row 116,8,10 inches
Row 117,7,10 inches
Row 118,9,10 inches
Row 119,12,15 inches
Row 120,9,10 inches
Row 121,15,15 inches
Row 122,10,10 inches
Row 123,5,5 inches
Row 124,14,15 inches
Row 125,8,10 inches
Row 126,7,10 inches
Row 127,8,10 inches
Row 128,14,15 inches
Row 129,9,10 inches
Row 130,7,10 inches
Row 131,7,10 inches
Row 132,12,15 inches
Row 133,9,10 inches
Row 134,5,5 inches
Row 135,8,10 inches
Row 136,6,10 inches
Row 137,12,15 inches
Row 138,7,10 inches
Row 139,14,15 inches
Row 140,13,15 inches
Row 141,5,5 inches
Row 142,10,10 inches
Row 143,6,10 inches
Row 144,6,10 inches
Row 145,14,15 inches
Row 146,11,15 inches
Row 147,10,10 inches
Row 148,12,15 inches
Row 149,10,10 inches
Row 150,13,15 inches
Row 151,6,10 inches
Row 152,11,15 inches
Row 153,10,10 inches
Row 154,15,15 inches
Row 155,7,10 inches
Row 156,10,10 inches
Row 157,10,10 inches
Row 158,9,10 inches
Row 159,8,10 inches
Row 160,7,10 inches
Row 161,12,15 inches
Row 162,7,10 inches
Row 163,10,10 inches
Row 164,14,15 inches
Row 165,8,10 inches
Row 166,12,15 inches
Row 167,7,10 inches
Row 168,12,15 inches
Row 169,14,15 inches
Row 170,11,15 inches
Row 171,9,10 inches
Row 172,14,15 inches
Row 173,14,15 inches
Row 174,14,15 inches
Row 175,6,10 inches
Row 176,6,10 inches
Row 177,12,15 inches
Row 178,13,15 inches
Row 179,14,15 inches
Row 180,12,15 inches
Row 181,8,10 inches
Row 182,14,15 inches
Row 183,5,5 inches
Row 184,8,10 inches
Row 185,14,15 inches
Row 186,8,10 inches
