Row,Number of Houses,Pipe Size
Row 1,6,10 inches
Row 2,5,5 inches
Row 3,8,10 inches
Row 4,6,10 inches
Row 5,14,15 inches
Row 6,14,15 inches
Row 7,7,10 inches
Row 8,14,15 inches
Row 9,9,10 inches
Row 10,9,10 inches
Row 11,14,15 inches
Row 12,8,10 inches
Row 13,8,10 inches
Row 14,15,15 inches
Row 15,15,15 inches
Row 16,9,10 inches
Row 17,5,5 inches
Row 18,5,5 inches
Row 19,12,15 inches
Row 20,6,10 inches
Row 21,12,15 inches
Row 22,5,5 inches
Row 23,6,10 inches
Row 24,15,15 inches
Row 25,11,15 inches
Row 26,10,10 inches
Row 27,9,10 inches
Row 28,12,15 inches
Row 29,11,15 inches
Row 30,15,15 inches
Row 31,15,15 inches
Row 32,7,10 inches
Row 33,6,10 inches
Row 34,7,10 inches
Row 35,14,15 inches
Row 36,11,15 inches
Row 37,11,15 inches
Row 38,8,10 inches
Row 39,13,15 inches
Row 40,10,10 inches
Row 41,6,10 inches
Row 42,15,15 inches
Row 43,9,10 inches
Row 44,10,10 inches
Row 45,8,10 inches
Row 46,10,10 inches
Row 47,15,15 inches
Row 48,10,10 inches
Row 49,12,15 inches
Row 50,15,15 inches
Row 51,13,15 inches
Row 52,7,10 inches
Row 53,14,15 inches
Row 54,11,15 inches
Row 55,14,15 inches
Row 56,11,15 inches
Row 57,6,10 inches
Row 58,15,15 inches
Row 59,12,15 inches
Row 60,7,10 inches
Row 61,11,15 inches
Row 62,9,10 inches
Row 63,14,15 inches
Row 64,13,15 inches
Row 65,15,15 inches
Row 66,14,15 inches
Row 67,12,15 inches
Row 68,6,10 inches
Row 69,15,15 inches
Row 70,13,15 inches
Row 71,9,10 inches
Row 72,11,15 inches
Row 73,11,15 inches
Row 74,6,10 inches
Row 75,10,10 inches
Row 76,10,10 inches
Row 77,9,10 inches
Row 78,13,15 inches
Row 79,12,15 inches
Row 80,10,10 inches
Row 81,10,10 inches
Row 82,12,15 inches
Row 83,6,10 inches
Row 84,15,15 inches
Row 85,11,15 inches
Row 86,11,15 inches
Row 87,13,15 inches
Row 88,15,15 inches
Row 89,14,15 inches
Row 90,14,15 inches
Row 91,12,15 inches
Row 92,6,10 inches
Row 93,11,15 inches
Row 94,14,15 inches
Row 95,9,10 inches
Row 96,15,15 inches
Row 97,10,10 inches
Row 98,8,10 inches
Row 99,8,10 inches
Row 100,12,15 inches
Row 101,9,10 inches
Row 102,15,15 inches
Row 103,15,15 inches
Row 104,6,10 inches
Row 105,5,5 inches
Row 106,6,10 inches
Row 107,11,15 inches
Row 108,5,5 inches
Row 109,7,10 inches
Row 110,15,15 inches
Row 111,12,15 inches
Row 112,8,10 inches
Row 113,15,15 inches
Row 114,11,15 inches
Row 115,10,10 inches
Row 116,5,5 inches
Row 117,12,15 inches
Row 118,10,10 inches
Row 119,6,10 inches
Row 120,7,10 inches
Row 121,9,10 inches
Row 122,12,15 inches
Row 123,10,10 inches
Row 124,15,15 inches
Row 125,15,15 inches
Row 126,8,10 inches
Row 127,14,15 inches
Row 128,11,15 inches
Row 129,15,15 inches
Row 130,8,10 inches
Row 131,14,15 inches
Row 132,7,10 inches
Row 133,5,5 inches
Row 134,10,10 inches
Row 135,9,10 inches
Row 136,13,15 inches
Row 137,10,10 inches
Row 138,13,15 inches
Row 139,10,10 inches
Row 140,9,10 inches
Row 141,12,15 inches
Row 142,5,5 inches
Row 143,5,5 inches
Row 144,6,10 inches
Row 145,15,15 inches
Row 146,9,10 inches
Row 147,7,10 inches
Row 148,11,15 inches
Row 149,12,15 inches
Row 150,15,15 inches
Row 151,5,5 inches
Row 152,8,10 inches
Row 153,8,10 inches
Row 154,12,15 inches
Row 155,10,10 inches
Row 156,14,15 inches
Row 157,10,10 inches
Row 158,13,15 inches
Row 159,5,5 inches
Row 160,6,10 inches
Row 161,12,15 inches
Row 162,12,15 inches
Row 163,8,10 inches
Row 164,8,10 inches
Row 165,13,15 inches
Row 166,11,15 inches
Row 167,8,10 inches
Row 168,5,5 inches
Row 169,11,15 inches
