Row,Number of Houses,Pipe Size
Row 1,8,10 inches
Row 2,10,10 inches
Row 3,13,15 inches
Row 4,10,10 inches
Row 5,13,15 inches
Row 6,12,15 inches
Row 7,15,15 inches
Row 8,10,10 inches
Row 9,7,10 inches
Row 10,11,15 inches
Row 11,11,15 inches
Row 12,9,10 inches
Row 13,11,15 inches
Row 14,10,10 inches
Row 15,6,10 inches
Row 16,13,15 inches
Row 17,5,5 inches
Row 18,9,10 inches
Row 19,6,10 inches
Row 20,12,15 inches
Row 21,10,10 inches
Row 22,15,15 inches
Row 23,8,10 inches
Row 24,14,15 inches
Row 25,13,15 inches
Row 26,7,10 inches
Row 27,10,10 inches
Row 28,15,15 inches
Row 29,11,15 inches
Row 30,11,15 inches
Row 31,12,15 inches
Row 32,5,5 inches
Row 33,12,15 inches
Row 34,11,15 inches
Row 35,6,10 inches
Row 36,14,15 inches
Row 37,6,10 inches
Row 38,11,15 inches
Row 39,10,10 inches
Row 40,11,15 inches
Row 41,7,10 inches
Row 42,10,10 inches
Row 43,7,10 inches
Row 44,14,15 inches
Row 45,10,10 inches
Row 46,6,10 inches
Row 47,11,15 inches
Row 48,14,15 inches
Row 49,10,10 inches
Row 50,12,15 inches
Row 51,14,15 inches
Row 52,7,10 inches
Row 53,5,5 inches
Row 54,15,15 inches
Row 55,8,10 inches
Row 56,5,5 inches
Row 57,7,10 inches
Row 58,7,10 inches
Row 59,9,10 inches
Row 60,12,15 inches
Row 61,8,10 inches
Row 62,12,15 inches
Row 63,7,10 inches
Row 64,15,15 inches
Row 65,14,15 inches
Row 66,15,15 inches
Row 67,8,10 inches
Row 68,15,15 inches
Row 69,10,10 inches
Row 70,11,15 inches
Row 71,6,10 inches
Row 72,13,15 inches
Row 73,10,10 inches
Row 74,9,10 inches
Row 75,8,10 inches
Row 76,8,10 inches
Row 77,12,15 inches
Row 78,6,10 inches
Row 79,9,10 inches
Row 80,8,10 inches
Row 81,13,15 inches
Row 82,7,10 inches
Row 83,9,10 inches
Row 84,14,15 inches
Row 85,7,10 inches
Row 86,12,15 inches
Row 87,8,10 inches
Row 88,8,10 inches
Row 89,10,10 inches
Row 90,14,15 inches
Row 91,13,15 inches
Row 92,5,5 inches
Row 93,7,10 inches
Row 94,12,15 inches
Row 95,11,15 inches
Row 96,12,15 inches
Row 97,8,10 inches
Row 98,6,10 inches
Row 99,5,5 inches
Row 100,6,10 inches
Row 101,6,10 inches
Row 102,12,15 inches
Row 103,15,15 inches
Row 104,6,10 inches
Row 105,7,10 inches
Row 106,6,10 inches
Row 107,7,10 inches
Row 108,13,15 inches
Row 109,8,10 inches
Row 110,7,10 inches
Row 111,6,10 inches
Row 112,12,15 inches
Row 113,8,10 inches
Row 114,5,5 inches
Row 115,14,15 inches
Row 116,14,15 inches
Row 117,12,15 inches
Row 118,9,10 inches
Row 119,11,15 inches
Row 120,10,10 inches
Row 121,9,10 inches
