Row,Number of Houses,Pipe Size
Row 1,5,5 inches
Row 2,5,5 inches
Row 3,13,15 inches
Row 4,6,10 inches
Row 5,14,15 inches
Row 6,5,5 inches
Row 7,7,10 inches
Row 8,14,15 inches
Row 9,5,5 inches
Row 10,15,15 inches
Row 11,11,15 inches
Row 12,12,15 inches
Row 13,10,10 inches
Row 14,5,5 inches
Row 15,11,15 inches
Row 16,14,15 inches
Row 17,9,10 inches
Row 18,11,15 inches
Row 19,5,5 inches
Row 20,6,10 inches
Row 21,7,10 inches
Row 22,11,15 inches
Row 23,15,15 inches
Row 24,11,15 inches
Row 25,8,10 inches
Row 26,12,15 inches
Row 27,6,10 inches
Row 28,7,10 inches
Row 29,7,10 inches
Row 30,14,15 inches
Row 31,6,10 inches
Row 32,7,10 inches
Row 33,14,15 inches
Row 34,7,10 inches
Row 35,12,15 inches
Row 36,9,10 inches
Row 37,11,15 inches
Row 38,15,15 inches
Row 39,9,10 inches
Row 40,14,15 inches
Row 41,11,15 inches
Row 42,9,10 inches
Row 43,13,15 inches
Row 44,9,10 inches
Row 45,10,10 inches
Row 46,9,10 inches
Row 47,6,10 inches
Row 48,12,15 inches
Row 49,5,5 inches
Row 50,7,10 inches
Row 51,11,15 inches
Row 52,7,10 inches
Row 53,8,10 inches
Row 54,11,15 inches
Row 55,13,15 inches
Row 56,11,15 inches
Row 57,5,5 inches
Row 58,8,10 inches
Row 59,8,10 inches
Row 60,6,10 inches
Row 61,9,10 inches
Row 62,15,15 inches
Row 63,13,15 inches
Row 64,7,10 inches
Row 65,10,10 inches
Row 66,15,15 inches
Row 67,15,15 inches
Row 68,8,10 inches
Row 69,11,15 inches
Row 70,13,15 inches
Row 71,15,15 inches
Row 72,9,10 inches
Row 73,8,10 inches
Row 74,11,15 inches
Row 75,7,10 inches
Row 76,11,15 inches
Row 77,14,15 inches
Row 78,15,15 inches
Row 79,10,10 inches
Row 80,5,5 inches
Row 81,13,15 inches
Row 82,9,10 inches
Row 83,8,10 inches
Row 84,7,10 inches
Row 85,5,5 inches
Row 86,15,15 inches
Row 87,10,10 inches
Row 88,13,15 inches
Row 89,6,10 inches
Row 90,5,5 inches
Row 91,12,15 inches
Row 92,9,10 inches
Row 93,13,15 inches
Row 94,11,15 inches
Row 95,8,10 inches
Row 96,15,15 inches
Row 97,10,10 inches
Row 98,12,15 inches
Row 99,10,10 inches
Row 100,5,5 inches
Row 101,10,10 inches
Row 102,7,10 inches
