Row,Number of Houses,Pipe Size,pipe_size
Row 1,11,15 inches,15 inches
Row 2,5,5 inches,15 inches
Row 3,12,15 inches,15 inches
Row 4,15,15 inches,15 inches
Row 5,10,10 inches,15 inches
Row 6,5,5 inches,15 inches
Row 7,15,15 inches,15 inches
Row 8,15,15 inches,15 inches
Row 9,5,5 inches,15 inches
Row 10,9,10 inches,15 inches
Row 11,11,15 inches,15 inches
Row 12,10,10 inches,15 inches
Row 13,15,15 inches,15 inches
Row 14,5,5 inches,15 inches
Row 15,13,15 inches,15 inches
Row 16,8,10 inches,15 inches
Row 17,13,15 inches,15 inches
Row 18,15,15 inches,15 inches
Row 19,15,15 inches,15 inches
Row 20,7,10 inches,15 inches
Row 21,14,15 inches,15 inches
Row 22,14,15 inches,15 inches
Row 23,8,10 inches,15 inches
Row 24,5,5 inches,15 inches
Row 25,6,10 inches,15 inches
Row 26,6,10 inches,15 inches
Row 27,7,10 inches,15 inches
Row 28,8,10 inches,15 inches
Row 29,14,15 inches,15 inches
Row 30,7,10 inches,15 inches
Row 31,11,15 inches,15 inches
Row 32,12,15 inches,15 inches
Row 33,14,15 inches,15 inches
Row 34,14,15 inches,15 inches
Row 35,15,15 inches,15 inches
Row 36,12,15 inches,15 inches
Row 37,8,10 inches,15 inches
Row 38,14,15 inches,15 inches
Row 39,7,10 inches,15 inches
Row 40,8,10 inches,15 inches
Row 41,10,10 inches,15 inches
Row 42,15,15 inches,15 inches
Row 43,15,15 inches,15 inches
Row 44,6,10 inches,15 inches
Row 45,7,10 inches,15 inches
Row 46,14,15 inches,15 inches
Row 47,14,15 inches,15 inches
Row 48,11,15 inches,15 inches
Row 49,13,15 inches,15 inches
Row 50,13,15 inches,15 inches
Row 51,12,15 inches,15 inches
Row 52,8,10 inches,15 inches
Row 53,9,10 inches,15 inches
Row 54,10,10 inches,15 inches
Row 55,10,10 inches,15 inches
Row 56,8,10 inches,15 inches
Row 57,6,10 inches,15 inches
Row 58,5,5 inches,15 inches
Row 59,9,10 inches,15 inches
Row 60,12,15 inches,15 inches
Row 61,12,15 inches,15 inches
Row 62,11,15 inches,15 inches
Row 63,15,15 inches,15 inches
Row 64,12,15 inches,15 inches
Row 65,5,5 inches,15 inches
Row 66,8,10 inches,15 inches
Row 67,15,15 inches,15 inches
Row 68,5,5 inches,15 inches
Row 69,10,10 inches,15 inches
Row 70,5,5 inches,15 inches
Row 71,14,15 inches,15 inches
Row 72,11,15 inches,15 inches
Row 73,8,10 inches,15 inches
Row 74,12,15 inches,15 inches
Row 75,8,10 inches,15 inches
Row 76,12,15 inches,15 inches
Row 77,7,10 inches,15 inches
Row 78,9,10 inches,15 inches
Row 79,12,15 inches,15 inches
Row 80,9,10 inches,15 inches
Row 81,10,10 inches,15 inches
Row 82,14,15 inches,15 inches
Row 83,11,15 inches,15 inches
Row 84,5,5 inches,15 inches
Row 85,7,10 inches,15 inches
Row 86,12,15 inches,15 inches
Row 87,12,15 inches,15 inches
Row 88,7,10 inches,15 inches
Row 89,12,15 inches,15 inches
Row 90,12,15 inches,15 inches
Row 91,11,15 inches,15 inches
Row 92,11,15 inches,15 inches
Row 93,5,5 inches,15 inches
Row 94,5,5 inches,15 inches
Row 95,6,10 inches,15 inches
Row 96,13,15 inches,15 inches
Row 97,5,5 inches,15 inches
Row 98,7,10 inches,15 inches
Row 99,15,15 inches,15 inches
Row 100,12,15 inches,15 inches
Row 101,8,10 inches,15 inches
Row 102,12,15 inches,15 inches
