Row,Number of Houses,Pipe Size
Row 1,8,10 inches
Row 2,6,10 inches
Row 3,9,10 inches
Row 4,13,15 inches
Row 5,6,10 inches
Row 6,14,15 inches
Row 7,10,10 inches
Row 8,13,15 inches
Row 9,15,15 inches
Row 10,5,5 inches
Row 11,14,15 inches
Row 12,14,15 inches
Row 13,12,15 inches
Row 14,9,10 inches
Row 15,10,10 inches
Row 16,6,10 inches
Row 17,6,10 inches
Row 18,5,5 inches
Row 19,13,15 inches
Row 20,5,5 inches
Row 21,11,15 inches
Row 22,9,10 inches
Row 23,6,10 inches
Row 24,13,15 inches
Row 25,9,10 inches
Row 26,13,15 inches
Row 27,5,5 inches
Row 28,12,15 inches
Row 29,8,10 inches
Row 30,10,10 inches
Row 31,6,10 inches
Row 32,8,10 inches
Row 33,14,15 inches
Row 34,6,10 inches
Row 35,7,10 inches
Row 36,12,15 inches
Row 37,12,15 inches
Row 38,8,10 inches
Row 39,13,15 inches
Row 40,15,15 inches
Row 41,9,10 inches
Row 42,5,5 inches
Row 43,5,5 inches
Row 44,8,10 inches
Row 45,14,15 inches
Row 46,6,10 inches
Row 47,14,15 inches
Row 48,13,15 inches
Row 49,11,15 inches
Row 50,15,15 inches
Row 51,11,15 inches
Row 52,13,15 inches
Row 53,14,15 inches
Row 54,10,10 inches
Row 55,10,10 inches
Row 56,10,10 inches
Row 57,13,15 inches
Row 58,5,5 inches
Row 59,13,15 inches
Row 60,13,15 inches
Row 61,14,15 inches
Row 62,14,15 inches
Row 63,12,15 inches
Row 64,5,5 inches
Row 65,8,10 inches
Row 66,9,10 inches
Row 67,6,10 inches
Row 68,10,10 inches
Row 69,9,10 inches
Row 70,10,10 inches
Row 71,14,15 inches
Row 72,15,15 inches
Row 73,13,15 inches
Row 74,8,10 inches
Row 75,12,15 inches
Row 76,15,15 inches
Row 77,14,15 inches
Row 78,6,10 inches
Row 79,7,10 inches
Row 80,6,10 inches
Row 81,12,15 inches
Row 82,8,10 inches
Row 83,15,15 inches
Row 84,10,10 inches
Row 85,15,15 inches
Row 86,13,15 inches
Row 87,9,10 inches
Row 88,11,15 inches
Row 89,6,10 inches
Row 90,9,10 inches
Row 91,11,15 inches
Row 92,14,15 inches
Row 93,8,10 inches
Row 94,15,15 inches
Row 95,6,10 inches
Row 96,15,15 inches
Row 97,5,5 inches
Row 98,13,15 inches
Row 99,5,5 inches
Row 100,6,10 inches
Row 101,15,15 inches
Row 102,5,5 inches
Row 103,7,10 inches
Row 104,8,10 inches
Row 105,9,10 inches
Row 106,9,10 inches
