Row,Number of Houses,Pipe Size
Row 1,8,10 inches
Row 2,11,15 inches
Row 3,12,15 inches
Row 4,13,15 inches
Row 5,10,10 inches
Row 6,10,10 inches
Row 7,9,10 inches
Row 8,9,10 inches
Row 9,7,10 inches
Row 10,13,15 inches
Row 11,6,10 inches
Row 12,11,15 inches
Row 13,12,15 inches
Row 14,11,15 inches
Row 15,7,10 inches
Row 16,14,15 inches
Row 17,6,10 inches
Row 18,11,15 inches
Row 19,15,15 inches
Row 20,7,10 inches
Row 21,5,5 inches
Row 22,12,15 inches
Row 23,5,5 inches
Row 24,8,10 inches
Row 25,9,10 inches
Row 26,11,15 inches
Row 27,8,10 inches
Row 28,6,10 inches
Row 29,6,10 inches
Row 30,11,15 inches
Row 31,11,15 inches
Row 32,7,10 inches
Row 33,14,15 inches
Row 34,7,10 inches
Row 35,13,15 inches
Row 36,10,10 inches
Row 37,9,10 inches
Row 38,12,15 inches
Row 39,14,15 inches
Row 40,8,10 inches
Row 41,9,10 inches
Row 42,14,15 inches
Row 43,14,15 inches
Row 44,12,15 inches
Row 45,11,15 inches
Row 46,10,10 inches
Row 47,7,10 inches
Row 48,15,15 inches
Row 49,13,15 inches
Row 50,12,15 inches
Row 51,8,10 inches
Row 52,8,10 inches
Row 53,12,15 inches
Row 54,9,10 inches
Row 55,9,10 inches
Row 56,15,15 inches
Row 57,8,10 inches
Row 58,13,15 inches
Row 59,11,15 inches
Row 60,15,15 inches
Row 61,6,10 inches
Row 62,15,15 inches
Row 63,12,15 inches
Row 64,9,10 inches
Row 65,15,15 inches
Row 66,13,15 inches
Row 67,12,15 inches
Row 68,14,15 inches
Row 69,15,15 inches
Row 70,9,10 inches
Row 71,8,10 inches
Row 72,9,10 inches
Row 73,7,10 inches
Row 74,12,15 inches
Row 75,15,15 inches
Row 76,8,10 inches
Row 77,6,10 inches
Row 78,7,10 inches
Row 79,10,10 inches
Row 80,9,10 inches
Row 81,12,15 inches
Row 82,10,10 inches
Row 83,8,10 inches
Row 84,8,10 inches
Row 85,15,15 inches
Row 86,5,5 inches
Row 87,14,15 inches
Row 88,8,10 inches
Row 89,5,5 inches
Row 90,10,10 inches
Row 91,8,10 inches
Row 92,14,15 inches
Row 93,14,15 inches
Row 94,10,10 inches
Row 95,15,15 inches
Row 96,10,10 inches
Row 97,11,15 inches
Row 98,7,10 inches
Row 99,13,15 inches
Row 100,8,10 inches
Row 101,13,15 inches
Row 102,13,15 inches
Row 103,9,10 inches
Row 104,13,15 inches
Row 105,15,15 inches
Row 106,5,5 inches
Row 107,5,5 inches
Row 108,7,10 inches
Row 109,7,10 inches
Row 110,10,10 inches
Row 111,12,15 inches
Row 112,5,5 inches
Row 113,14,15 inches
Row 114,13,15 inches
Row 115,8,10 inches
Row 116,7,10 inches
Row 117,5,5 inches
Row 118,5,5 inches
Row 119,6,10 inches
Row 120,11,15 inches
Row 121,6,10 inches
Row 122,9,10 inches
Row 123,12,15 inches
Row 124,14,15 inches
Row 125,9,10 inches
Row 126,5,5 inches
Row 127,7,10 inches
Row 128,14,15 inches
Row 129,12,15 inches
Row 130,6,10 inches
Row 131,10,10 inches
Row 132,11,15 inches
Row 133,5,5 inches
Row 134,10,10 inches
Row 135,6,10 inches
Row 136,14,15 inches
Row 137,15,15 inches
Row 138,10,10 inches
Row 139,14,15 inches
Row 140,10,10 inches
Row 141,8,10 inches
Row 142,6,10 inches
Row 143,13,15 inches
Row 144,14,15 inches
Row 145,12,15 inches
Row 146,8,10 inches
Row 147,6,10 inches
Row 148,14,15 inches
Row 149,13,15 inches
Row 150,6,10 inches
Row 151,15,15 inches
Row 152,9,10 inches
Row 153,5,5 inches
Row 154,13,15 inches
Row 155,9,10 inches
Row 156,13,15 inches
Row 157,7,10 inches
Row 158,14,15 inches
Row 159,7,10 inches
Row 160,7,10 inches
Row 161,5,5 inches
Row 162,6,10 inches
Row 163,11,15 inches
Row 164,14,15 inches
Row 165,15,15 inches
Row 166,15,15 inches
Row 167,15,15 inches
Row 168,9,10 inches
