Row,Number of Houses,Pipe Size
Row 1,10,10 inches
Row 2,14,15 inches
Row 3,7,10 inches
Row 4,10,10 inches
Row 5,13,15 inches
Row 6,5,5 inches
Row 7,14,15 inches
Row 8,9,10 inches
Row 9,9,10 inches
Row 10,10,10 inches
Row 11,9,10 inches
Row 12,14,15 inches
Row 13,11,15 inches
Row 14,7,10 inches
Row 15,15,15 inches
Row 16,11,15 inches
Row 17,8,10 inches
Row 18,6,10 inches
Row 19,5,5 inches
Row 20,10,10 inches
Row 21,14,15 inches
Row 22,8,10 inches
Row 23,11,15 inches
Row 24,15,15 inches
Row 25,11,15 inches
Row 26,9,10 inches
Row 27,13,15 inches
Row 28,7,10 inches
Row 29,15,15 inches
Row 30,14,15 inches
Row 31,10,10 inches
Row 32,9,10 inches
Row 33,8,10 inches
Row 34,5,5 inches
Row 35,8,10 inches
Row 36,9,10 inches
Row 37,7,10 inches
Row 38,9,10 inches
Row 39,14,15 inches
Row 40,15,15 inches
Row 41,7,10 inches
Row 42,15,15 inches
Row 43,15,15 inches
Row 44,15,15 inches
Row 45,10,10 inches
Row 46,14,15 inches
Row 47,10,10 inches
Row 48,11,15 inches
Row 49,12,15 inches
Row 50,7,10 inches
Row 51,15,15 inches
Row 52,14,15 inches
Row 53,8,10 inches
Row 54,7,10 inches
Row 55,8,10 inches
Row 56,11,15 inches
Row 57,8,10 inches
Row 58,11,15 inches
Row 59,14,15 inches
Row 60,9,10 inches
Row 61,8,10 inches
Row 62,13,15 inches
Row 63,15,15 inches
Row 64,12,15 inches
Row 65,9,10 inches
Row 66,12,15 inches
Row 67,13,15 inches
Row 68,12,15 inches
Row 69,12,15 inches
Row 70,10,10 inches
Row 71,11,15 inches
Row 72,14,15 inches
Row 73,8,10 inches
Row 74,8,10 inches
Row 75,7,10 inches
Row 76,10,10 inches
Row 77,14,15 inches
Row 78,15,15 inches
Row 79,14,15 inches
Row 80,11,15 inches
Row 81,13,15 inches
Row 82,14,15 inches
Row 83,9,10 inches
Row 84,10,10 inches
Row 85,11,15 inches
Row 86,8,10 inches
Row 87,13,15 inches
Row 88,7,10 inches
Row 89,10,10 inches
Row 90,12,15 inches
Row 91,9,10 inches
Row 92,15,15 inches
Row 93,12,15 inches
Row 94,7,10 inches
Row 95,15,15 inches
Row 96,13,15 inches
Row 97,13,15 inches
Row 98,12,15 inches
Row 99,9,10 inches
Row 100,11,15 inches
Row 101,15,15 inches
Row 102,10,10 inches
Row 103,7,10 inches
Row 104,14,15 inches
Row 105,10,10 inches
Row 106,14,15 inches
Row 107,14,15 inches
Row 108,15,15 inches
Row 109,15,15 inches
Row 110,9,10 inches
Row 111,8,10 inches
Row 112,15,15 inches
Row 113,14,15 inches
Row 114,5,5 inches
Row 115,9,10 inches
Row 116,6,10 inches
Row 117,7,10 inches
Row 118,10,10 inches
Row 119,13,15 inches
Row 120,15,15 inches
Row 121,7,10 inches
Row 122,11,15 inches
Row 123,11,15 inches
Row 124,6,10 inches
Row 125,15,15 inches
Row 126,15,15 inches
Row 127,7,10 inches
Row 128,9,10 inches
Row 129,11,15 inches
Row 130,15,15 inches
Row 131,13,15 inches
