Row,Number of Houses,Pipe Size
Row 1,9,10 inches
Row 2,7,10 inches
Row 3,10,10 inches
Row 4,6,10 inches
Row 5,5,5 inches
Row 6,13,15 inches
Row 7,7,10 inches
Row 8,5,5 inches
Row 9,12,15 inches
Row 10,13,15 inches
Row 11,10,10 inches
Row 12,7,10 inches
Row 13,12,15 inches
Row 14,15,15 inches
Row 15,12,15 inches
Row 16,7,10 inches
Row 17,12,15 inches
Row 18,7,10 inches
Row 19,14,15 inches
Row 20,15,15 inches
Row 21,12,15 inches
Row 22,5,5 inches
Row 23,13,15 inches
Row 24,15,15 inches
Row 25,12,15 inches
Row 26,15,15 inches
Row 27,15,15 inches
Row 28,10,10 inches
Row 29,13,15 inches
Row 30,7,10 inches
Row 31,11,15 inches
Row 32,5,5 inches
Row 33,10,10 inches
Row 34,15,15 inches
Row 35,6,10 inches
Row 36,13,15 inches
Row 37,7,10 inches
Row 38,7,10 inches
Row 39,13,15 inches
Row 40,9,10 inches
Row 41,11,15 inches
Row 42,15,15 inches
Row 43,5,5 inches
Row 44,13,15 inches
Row 45,8,10 inches
Row 46,13,15 inches
Row 47,7,10 inches
Row 48,14,15 inches
Row 49,5,5 inches
Row 50,10,10 inches
Row 51,5,5 inches
Row 52,8,10 inches
Row 53,6,10 inches
Row 54,8,10 inches
Row 55,5,5 inches
Row 56,10,10 inches
Row 57,12,15 inches
Row 58,7,10 inches
Row 59,9,10 inches
Row 60,14,15 inches
Row 61,9,10 inches
Row 62,5,5 inches
Row 63,7,10 inches
Row 64,12,15 inches
Row 65,15,15 inches
Row 66,14,15 inches
Row 67,15,15 inches
Row 68,14,15 inches
Row 69,9,10 inches
Row 70,6,10 inches
Row 71,12,15 inches
Row 72,8,10 inches
Row 73,10,10 inches
Row 74,9,10 inches
Row 75,9,10 inches
Row 76,14,15 inches
Row 77,7,10 inches
Row 78,7,10 inches
Row 79,8,10 inches
Row 80,10,10 inches
Row 81,5,5 inches
Row 82,15,15 inches
Row 83,9,10 inches
Row 84,7,10 inches
Row 85,11,15 inches
Row 86,12,15 inches
Row 87,5,5 inches
Row 88,9,10 inches
Row 89,10,10 inches
Row 90,10,10 inches
Row 91,15,15 inches
Row 92,14,15 inches
Row 93,11,15 inches
Row 94,12,15 inches
Row 95,14,15 inches
Row 96,12,15 inches
Row 97,6,10 inches
Row 98,12,15 inches
Row 99,11,15 inches
Row 100,7,10 inches
Row 101,15,15 inches
Row 102,10,10 inches
Row 103,6,10 inches
Row 104,8,10 inches
Row 105,8,10 inches
Row 106,14,15 inches
Row 107,14,15 inches
Row 108,8,10 inches
Row 109,5,5 inches
Row 110,11,15 inches
Row 111,11,15 inches
Row 112,13,15 inches
Row 113,12,15 inches
Row 114,11,15 inches
Row 115,13,15 inches
Row 116,10,10 inches
Row 117,13,15 inches
Row 118,5,5 inches
Row 119,6,10 inches
Row 120,5,5 inches
Row 121,10,10 inches
Row 122,15,15 inches
Row 123,12,15 inches
Row 124,11,15 inches
Row 125,10,10 inches
Row 126,14,15 inches
Row 127,7,10 inches
Row 128,13,15 inches
Row 129,7,10 inches
Row 130,10,10 inches
Row 131,10,10 inches
Row 132,12,15 inches
Row 133,6,10 inches
Row 134,10,10 inches
Row 135,5,5 inches
Row 136,8,10 inches
Row 137,13,15 inches
Row 138,5,5 inches
Row 139,10,10 inches
Row 140,13,15 inches
Row 141,6,10 inches
Row 142,12,15 inches
Row 143,15,15 inches
Row 144,10,10 inches
Row 145,10,10 inches
Row 146,12,15 inches
Row 147,12,15 inches
Row 148,13,15 inches
Row 149,14,15 inches
Row 150,12,15 inches
Row 151,14,15 inches
Row 152,8,10 inches
Row 153,6,10 inches
Row 154,8,10 inches
Row 155,9,10 inches
Row 156,13,15 inches
