Row,Number of Houses,Pipe Size,pipe_size
Row 1,14,15 inches,15 inches
Row 2,8,10 inches,15 inches
Row 3,7,10 inches,15 inches
Row 4,12,15 inches,15 inches
Row 5,9,10 inches,15 inches
Row 6,11,15 inches,15 inches
Row 7,10,10 inches,15 inches
Row 8,11,15 inches,15 inches
Row 9,7,10 inches,15 inches
Row 10,14,15 inches,15 inches
Row 11,13,15 inches,15 inches
Row 12,15,15 inches,15 inches
Row 13,12,15 inches,15 inches
Row 14,14,15 inches,15 inches
Row 15,9,10 inches,15 inches
Row 16,11,15 inches,15 inches
Row 17,8,10 inches,15 inches
Row 18,6,10 inches,15 inches
Row 19,11,15 inches,15 inches
Row 20,11,15 inches,15 inches
Row 21,9,10 inches,15 inches
Row 22,13,15 inches,15 inches
Row 23,5,5 inches,15 inches
Row 24,13,15 inches,15 inches
Row 25,11,15 inches,15 inches
Row 26,8,10 inches,15 inches
Row 27,9,10 inches,15 inches
Row 28,10,10 inches,15 inches
Row 29,15,15 inches,15 inches
Row 30,6,10 inches,15 inches
Row 31,10,10 inches,15 inches
Row 32,13,15 inches,15 inches
Row 33,10,10 inches,15 inches
Row 34,13,15 inches,15 inches
Row 35,7,10 inches,15 inches
Row 36,6,10 inches,15 inches
Row 37,5,5 inches,15 inches
Row 38,5,5 inches,15 inches
Row 39,12,15 inches,15 inches
Row 40,11,15 inches,15 inches
Row 41,11,15 inches,15 inches
Row 42,9,10 inches,15 inches
Row 43,15,15 inches,15 inches
Row 44,8,10 inches,15 inches
Row 45,5,5 inches,15 inches
Row 46,8,10 inches,15 inches
Row 47,14,15 inches,15 inches
Row 48,11,15 inches,15 inches
Row 49,15,15 inches,15 inches
Row 50,15,15 inches,15 inches
Row 51,11,15 inches,15 inches
Row 52,5,5 inches,15 inches
Row 53,5,5 inches,15 inches
Row 54,7,10 inches,15 inches
Row 55,5,5 inches,15 inches
Row 56,13,15 inches,15 inches
Row 57,6,10 inches,15 inches
Row 58,6,10 inches,15 inches
Row 59,11,15 inches,15 inches
Row 60,5,5 inches,15 inches
Row 61,15,15 inches,15 inches
Row 62,9,10 inches,15 inches
Row 63,11,15 inches,15 inches
Row 64,8,10 inches,15 inches
Row 65,12,15 inches,15 inches
Row 66,12,15 inches,15 inches
Row 67,13,15 inches,15 inches
Row 68,6,10 inches,15 inches
Row 69,11,15 inches,15 inches
Row 70,13,15 inches,15 inches
Row 71,8,10 inches,15 inches
Row 72,8,10 inches,15 inches
Row 73,7,10 inches,15 inches
Row 74,9,10 inches,15 inches
Row 75,8,10 inches,15 inches
Row 76,11,15 inches,15 inches
Row 77,7,10 inches,15 inches
Row 78,13,15 inches,15 inches
Row 79,12,15 inches,15 inches
Row 80,11,15 inches,15 inches
Row 81,10,10 inches,15 inches
Row 82,15,15 inches,15 inches
Row 83,15,15 inches,15 inches
Row 84,10,10 inches,15 inches
Row 85,7,10 inches,15 inches
Row 86,11,15 inches,15 inches
Row 87,12,15 inches,15 inches
Row 88,12,15 inches,15 inches
Row 89,6,10 inches,15 inches
Row 90,12,15 inches,15 inches
Row 91,10,10 inches,15 inches
Row 92,9,10 inches,15 inches
Row 93,12,15 inches,15 inches
Row 94,5,5 inches,15 inches
Row 95,7,10 inches,15 inches
Row 96,14,15 inches,15 inches
Row 97,13,15 inches,15 inches
Row 98,14,15 inches,15 inches
Row 99,6,10 inches,15 inches
Row 100,6,10 inches,15 inches
Row 101,9,10 inches,15 inches
Row 102,10,10 inches,15 inches
Row 103,13,15 inches,15 inches
Row 104,11,15 inches,15 inches
Row 105,12,15 inches,15 inches
Row 106,15,15 inches,15 inches
Row 107,13,15 inches,15 inches
Row 108,9,10 inches,15 inches
Row 109,9,10 inches,15 inches
Row 110,12,15 inches,15 inches
Row 111,9,10 inches,15 inches
Row 112,10,10 inches,15 inches
Row 113,13,15 inches,15 inches
Row 114,6,10 inches,15 inches
Row 115,5,5 inches,15 inches
Row 116,10,10 inches,15 inches
Row 117,12,15 inches,15 inches
Row 118,7,10 inches,15 inches
Row 119,8,10 inches,15 inches
Row 120,8,10 inches,15 inches
Row 121,11,15 inches,15 inches
Row 122,15,15 inches,15 inches
Row 123,12,15 inches,15 inches
Row 124,11,15 inches,15 inches
Row 125,6,10 inches,15 inches
Row 126,5,5 inches,15 inches
Row 127,9,10 inches,15 inches
Row 128,6,10 inches,15 inches
Row 129,5,5 inches,15 inches
Row 130,14,15 inches,15 inches
Row 131,7,10 inches,15 inches
Row 132,8,10 inches,15 inches
Row 133,6,10 inches,15 inches
Row 134,6,10 inches,15 inches
Row 135,10,10 inches,15 inches
Row 136,6,10 inches,15 inches
Row 137,13,15 inches,15 inches
Row 138,14,15 inches,15 inches
Row 139,9,10 inches,15 inches
Row 140,11,15 inches,15 inches
Row 141,15,15 inches,15 inches
Row 142,15,15 inches,15 inches
Row 143,11,15 inches,15 inches
Row 144,6,10 inches,15 inches
Row 145,13,15 inches,15 inches
Row 146,14,15 inches,15 inches
Row 147,14,15 inches,15 inches
Row 148,8,10 inches,15 inches
Row 149,8,10 inches,15 inches
Row 150,15,15 inches,15 inches
Row 151,15,15 inches,15 inches
Row 152,5,5 inches,15 inches
Row 153,14,15 inches,15 inches
Row 154,12,15 inches,15 inches
Row 155,7,10 inches,15 inches
Row 156,6,10 inches,15 inches
Row 157,14,15 inches,15 inches
Row 158,8,10 inches,15 inches
Row 159,6,10 inches,15 inches
Row 160,5,5 inches,15 inches
Row 161,10,10 inches,15 inches
Row 162,8,10 inches,15 inches
Row 163,8,10 inches,15 inches
Row 164,9,10 inches,15 inches
Row 165,8,10 inches,15 inches
Row 166,8,10 inches,15 inches
Row 167,7,10 inches,15 inches
Row 168,6,10 inches,15 inches
Row 169,11,15 inches,15 inches
Row 170,13,15 inches,15 inches
Row 171,12,15 inches,15 inches
Row 172,15,15 inches,15 inches
Row 173,11,15 inches,15 inches
