Row,Number of Houses,Pipe Size
Row 1,15,15 inches
Row 2,10,10 inches
Row 3,6,10 inches
Row 4,8,10 inches
Row 5,14,15 inches
Row 6,15,15 inches
Row 7,9,10 inches
Row 8,14,15 inches
Row 9,9,10 inches
Row 10,6,10 inches
Row 11,10,10 inches
Row 12,13,15 inches
Row 13,7,10 inches
Row 14,7,10 inches
Row 15,15,15 inches
Row 16,12,15 inches
Row 17,15,15 inches
Row 18,14,15 inches
Row 19,5,5 inches
Row 20,8,10 inches
Row 21,8,10 inches
Row 22,12,15 inches
Row 23,11,15 inches
Row 24,7,10 inches
Row 25,13,15 inches
Row 26,15,15 inches
Row 27,9,10 inches
Row 28,7,10 inches
Row 29,15,15 inches
Row 30,14,15 inches
Row 31,13,15 inches
Row 32,9,10 inches
Row 33,12,15 inches
Row 34,14,15 inches
Row 35,7,10 inches
Row 36,13,15 inches
Row 37,9,10 inches
Row 38,12,15 inches
Row 39,7,10 inches
Row 40,7,10 inches
Row 41,15,15 inches
Row 42,11,15 inches
Row 43,14,15 inches
Row 44,11,15 inches
Row 45,8,10 inches
Row 46,8,10 inches
Row 47,10,10 inches
Row 48,6,10 inches
Row 49,9,10 inches
Row 50,14,15 inches
Row 51,7,10 inches
Row 52,8,10 inches
Row 53,13,15 inches
Row 54,6,10 inches
Row 55,10,10 inches
Row 56,12,15 inches
Row 57,8,10 inches
Row 58,14,15 inches
Row 59,13,15 inches
Row 60,12,15 inches
Row 61,9,10 inches
Row 62,8,10 inches
Row 63,5,5 inches
Row 64,12,15 inches
Row 65,11,15 inches
Row 66,11,15 inches
Row 67,6,10 inches
Row 68,6,10 inches
Row 69,12,15 inches
Row 70,15,15 inches
Row 71,15,15 inches
Row 72,10,10 inches
Row 73,5,5 inches
Row 74,11,15 inches
Row 75,6,10 inches
Row 76,15,15 inches
Row 77,15,15 inches
Row 78,12,15 inches
Row 79,11,15 inches
Row 80,14,15 inches
Row 81,15,15 inches
Row 82,12,15 inches
Row 83,8,10 inches
Row 84,10,10 inches
Row 85,8,10 inches
Row 86,8,10 inches
Row 87,15,15 inches
Row 88,7,10 inches
Row 89,12,15 inches
Row 90,7,10 inches
Row 91,7,10 inches
Row 92,8,10 inches
Row 93,15,15 inches
Row 94,12,15 inches
Row 95,6,10 inches
Row 96,7,10 inches
Row 97,11,15 inches
Row 98,13,15 inches
Row 99,9,10 inches
Row 100,13,15 inches
Row 101,8,10 inches
Row 102,12,15 inches
Row 103,12,15 inches
Row 104,14,15 inches
Row 105,13,15 inches
Row 106,7,10 inches
Row 107,6,10 inches
Row 108,13,15 inches
Row 109,5,5 inches
Row 110,7,10 inches
Row 111,8,10 inches
Row 112,14,15 inches
Row 113,8,10 inches
Row 114,7,10 inches
Row 115,15,15 inches
Row 116,12,15 inches
Row 117,8,10 inches
Row 118,5,5 inches
Row 119,14,15 inches
Row 120,13,15 inches
Row 121,9,10 inches
Row 122,15,15 inches
Row 123,11,15 inches
Row 124,6,10 inches
Row 125,14,15 inches
Row 126,15,15 inches
Row 127,12,15 inches
Row 128,8,10 inches
Row 129,15,15 inches
Row 130,14,15 inches
Row 131,9,10 inches
Row 132,12,15 inches
Row 133,15,15 inches
Row 134,6,10 inches
Row 135,14,15 inches
Row 136,7,10 inches
Row 137,14,15 inches
Row 138,15,15 inches
Row 139,13,15 inches
Row 140,5,5 inches
Row 141,14,15 inches
Row 142,8,10 inches
Row 143,6,10 inches
Row 144,13,15 inches
Row 145,5,5 inches
Row 146,11,15 inches
Row 147,12,15 inches
Row 148,12,15 inches
Row 149,8,10 inches
Row 150,6,10 inches
Row 151,11,15 inches
Row 152,7,10 inches
Row 153,13,15 inches
Row 154,6,10 inches
Row 155,6,10 inches
Row 156,9,10 inches
Row 157,13,15 inches
Row 158,15,15 inches
Row 159,15,15 inches
Row 160,5,5 inches
Row 161,5,5 inches
Row 162,7,10 inches
Row 163,14,15 inches
Row 164,9,10 inches
Row 165,15,15 inches
Row 166,6,10 inches
Row 167,10,10 inches
Row 168,7,10 inches
Row 169,8,10 inches
Row 170,7,10 inches
Row 171,11,15 inches
Row 172,8,10 inches
Row 173,13,15 inches
Row 174,14,15 inches
Row 175,10,10 inches
Row 176,5,5 inches
Row 177,6,10 inches
Row 178,14,15 inches
Row 179,9,10 inches
Row 180,9,10 inches
Row 181,9,10 inches
Row 182,14,15 inches
Row 183,15,15 inches
Row 184,12,15 inches
Row 185,11,15 inches
Row 186,7,10 inches
Row 187,15,15 inches
Row 188,15,15 inches
Row 189,10,10 inches
Row 190,9,10 inches
Row 191,7,10 inches
Row 192,15,15 inches
Row 193,15,15 inches
Row 194,5,5 inches
Row 195,11,15 inches
Row 196,12,15 inches
Row 197,6,10 inches
Row 198,15,15 inches
