Row,Number of Houses,Pipe Size
Row 1,5,5 inches
Row 2,5,5 inches
Row 3,6,10 inches
Row 4,5,5 inches
Row 5,6,10 inches
Row 6,6,10 inches
Row 7,11,15 inches
Row 8,7,10 inches
Row 9,9,10 inches
Row 10,15,15 inches
Row 11,5,5 inches
Row 12,8,10 inches
Row 13,8,10 inches
Row 14,14,15 inches
Row 15,5,5 inches
Row 16,14,15 inches
Row 17,13,15 inches
Row 18,10,10 inches
Row 19,15,15 inches
Row 20,13,15 inches
Row 21,8,10 inches
Row 22,6,10 inches
Row 23,11,15 inches
Row 24,5,5 inches
Row 25,9,10 inches
Row 26,7,10 inches
Row 27,10,10 inches
Row 28,11,15 inches
Row 29,7,10 inches
Row 30,13,15 inches
Row 31,10,10 inches
Row 32,13,15 inches
Row 33,15,15 inches
Row 34,11,15 inches
Row 35,8,10 inches
Row 36,13,15 inches
Row 37,9,10 inches
Row 38,14,15 inches
Row 39,15,15 inches
Row 40,10,10 inches
Row 41,11,15 inches
Row 42,6,10 inches
Row 43,5,5 inches
Row 44,9,10 inches
Row 45,7,10 inches
Row 46,5,5 inches
Row 47,15,15 inches
Row 48,11,15 inches
Row 49,13,15 inches
Row 50,10,10 inches
Row 51,7,10 inches
Row 52,5,5 inches
Row 53,5,5 inches
Row 54,10,10 inches
Row 55,12,15 inches
Row 56,9,10 inches
Row 57,14,15 inches
Row 58,12,15 inches
Row 59,10,10 inches
Row 60,14,15 inches
Row 61,8,10 inches
Row 62,10,10 inches
Row 63,5,5 inches
Row 64,5,5 inches
Row 65,9,10 inches
Row 66,10,10 inches
Row 67,5,5 inches
Row 68,7,10 inches
Row 69,14,15 inches
Row 70,10,10 inches
Row 71,10,10 inches
Row 72,14,15 inches
Row 73,6,10 inches
Row 74,10,10 inches
Row 75,13,15 inches
Row 76,13,15 inches
Row 77,8,10 inches
Row 78,6,10 inches
Row 79,6,10 inches
Row 80,9,10 inches
Row 81,12,15 inches
Row 82,6,10 inches
Row 83,14,15 inches
Row 84,5,5 inches
Row 85,11,15 inches
Row 86,14,15 inches
Row 87,11,15 inches
Row 88,8,10 inches
Row 89,12,15 inches
Row 90,7,10 inches
Row 91,11,15 inches
Row 92,6,10 inches
Row 93,12,15 inches
Row 94,8,10 inches
Row 95,12,15 inches
Row 96,13,15 inches
Row 97,9,10 inches
Row 98,14,15 inches
Row 99,6,10 inches
Row 100,7,10 inches
Row 101,10,10 inches
Row 102,13,15 inches
Row 103,11,15 inches
Row 104,8,10 inches
Row 105,7,10 inches
Row 106,7,10 inches
Row 107,7,10 inches
Row 108,8,10 inches
Row 109,10,10 inches
Row 110,11,15 inches
Row 111,13,15 inches
Row 112,9,10 inches
Row 113,13,15 inches
Row 114,12,15 inches
Row 115,5,5 inches
Row 116,13,15 inches
Row 117,6,10 inches
Row 118,6,10 inches
Row 119,15,15 inches
Row 120,8,10 inches
Row 121,10,10 inches
Row 122,7,10 inches
Row 123,8,10 inches
Row 124,9,10 inches
Row 125,11,15 inches
Row 126,14,15 inches
Row 127,5,5 inches
Row 128,7,10 inches
Row 129,5,5 inches
Row 130,6,10 inches
Row 131,5,5 inches
Row 132,5,5 inches
Row 133,5,5 inches
Row 134,9,10 inches
Row 135,9,10 inches
Row 136,6,10 inches
Row 137,11,15 inches
Row 138,5,5 inches
Row 139,8,10 inches
Row 140,11,15 inches
Row 141,11,15 inches
Row 142,12,15 inches
Row 143,14,15 inches
Row 144,10,10 inches
Row 145,14,15 inches
Row 146,7,10 inches
Row 147,12,15 inches
Row 148,7,10 inches
Row 149,12,15 inches
Row 150,7,10 inches
Row 151,9,10 inches
Row 152,10,10 inches
Row 153,12,15 inches
Row 154,9,10 inches
Row 155,6,10 inches
Row 156,8,10 inches
Row 157,13,15 inches
Row 158,11,15 inches
Row 159,13,15 inches
Row 160,7,10 inches
Row 161,8,10 inches
