Row,Number of Houses,Pipe Size,pipe_size
Row 1,9,10 inches,15 inches
Row 2,12,15 inches,15 inches
Row 3,10,10 inches,15 inches
Row 4,9,10 inches,15 inches
Row 5,6,10 inches,15 inches
Row 6,7,10 inches,15 inches
Row 7,13,15 inches,15 inches
Row 8,14,15 inches,15 inches
Row 9,12,15 inches,15 inches
Row 10,9,10 inches,15 inches
Row 11,5,5 inches,15 inches
Row 12,13,15 inches,15 inches
Row 13,15,15 inches,15 inches
Row 14,12,15 inches,15 inches
Row 15,14,15 inches,15 inches
Row 16,12,15 inches,15 inches
Row 17,13,15 inches,15 inches
Row 18,9,10 inches,15 inches
Row 19,14,15 inches,15 inches
Row 20,8,10 inches,15 inches
Row 21,15,15 inches,15 inches
Row 22,9,10 inches,15 inches
Row 23,5,5 inches,15 inches
Row 24,14,15 inches,15 inches
Row 25,12,15 inches,15 inches
Row 26,9,10 inches,15 inches
Row 27,9,10 inches,15 inches
Row 28,15,15 inches,15 inches
Row 29,11,15 inches,15 inches
Row 30,7,10 inches,15 inches
Row 31,10,10 inches,15 inches
Row 32,15,15 inches,15 inches
Row 33,8,10 inches,15 inches
Row 34,11,15 inches,15 inches
Row 35,10,10 inches,15 inches
Row 36,6,10 inches,15 inches
Row 37,14,15 inches,15 inches
Row 38,5,5 inches,15 inches
Row 39,12,15 inches,15 inches
Row 40,5,5 inches,15 inches
Row 41,5,5 inches,15 inches
Row 42,15,15 inches,15 inches
Row 43,6,10 inches,15 inches
Row 44,12,15 inches,15 inches
Row 45,6,10 inches,15 inches
Row 46,13,15 inches,15 inches
Row 47,5,5 inches,15 inches
Row 48,8,10 inches,15 inches
Row 49,7,10 inches,15 inches
Row 50,5,5 inches,15 inches
Row 51,15,15 inches,15 inches
Row 52,8,10 inches,15 inches
Row 53,15,15 inches,15 inches
Row 54,15,15 inches,15 inches
Row 55,11,15 inches,15 inches
Row 56,7,10 inches,15 inches
Row 57,6,10 inches,15 inches
Row 58,14,15 inches,15 inches
Row 59,11,15 inches,15 inches
Row 60,12,15 inches,15 inches
Row 61,5,5 inches,15 inches
Row 62,8,10 inches,15 inches
Row 63,13,15 inches,15 inches
Row 64,12,15 inches,15 inches
Row 65,15,15 inches,15 inches
Row 66,14,15 inches,15 inches
Row 67,7,10 inches,15 inches
Row 68,8,10 inches,15 inches
Row 69,7,10 inches,15 inches
Row 70,13,15 inches,15 inches
Row 71,12,15 inches,15 inches
Row 72,8,10 inches,15 inches
Row 73,11,15 inches,15 inches
Row 74,6,10 inches,15 inches
Row 75,7,10 inches,15 inches
Row 76,9,10 inches,15 inches
Row 77,6,10 inches,15 inches
Row 78,15,15 inches,15 inches
Row 79,14,15 inches,15 inches
Row 80,5,5 inches,15 inches
Row 81,7,10 inches,15 inches
Row 82,9,10 inches,15 inches
Row 83,14,15 inches,15 inches
Row 84,6,10 inches,15 inches
Row 85,10,10 inches,15 inches
Row 86,5,5 inches,15 inches
Row 87,7,10 inches,15 inches
Row 88,14,15 inches,15 inches
Row 89,10,10 inches,15 inches
Row 90,15,15 inches,15 inches
Row 91,11,15 inches,15 inches
