Row,Number of Houses,Pipe Size,pipe_size
Row 1,8,10 inches,15 inches
Row 2,11,15 inches,15 inches
Row 3,7,10 inches,15 inches
Row 4,15,15 inches,15 inches
Row 5,7,10 inches,15 inches
Row 6,9,10 inches,15 inches
Row 7,6,10 inches,15 inches
Row 8,15,15 inches,15 inches
Row 9,8,10 inches,15 inches
Row 10,15,15 inches,15 inches
Row 11,7,10 inches,15 inches
Row 12,10,10 inches,15 inches
Row 13,9,10 inches,15 inches
Row 14,5,5 inches,15 inches
Row 15,9,10 inches,15 inches
Row 16,15,15 inches,15 inches
Row 17,8,10 inches,15 inches
Row 18,15,15 inches,15 inches
Row 19,15,15 inches,15 inches
Row 20,12,15 inches,15 inches
Row 21,12,15 inches,15 inches
Row 22,8,10 inches,15 inches
Row 23,14,15 inches,15 inches
Row 24,13,15 inches,15 inches
Row 25,9,10 inches,15 inches
Row 26,13,15 inches,15 inches
Row 27,13,15 inches,15 inches
Row 28,6,10 inches,15 inches
Row 29,8,10 inches,15 inches
Row 30,8,10 inches,15 inches
Row 31,9,10 inches,15 inches
Row 32,7,10 inches,15 inches
Row 33,9,10 inches,15 inches
Row 34,6,10 inches,15 inches
Row 35,10,10 inches,15 inches
Row 36,8,10 inches,15 inches
Row 37,13,15 inches,15 inches
Row 38,6,10 inches,15 inches
Row 39,13,15 inches,15 inches
Row 40,5,5 inches,15 inches
Row 41,11,15 inches,15 inches
Row 42,10,10 inches,15 inches
Row 43,12,15 inches,15 inches
Row 44,10,10 inches,15 inches
Row 45,6,10 inches,15 inches
Row 46,8,10 inches,15 inches
Row 47,6,10 inches,15 inches
Row 48,8,10 inches,15 inches
Row 49,10,10 inches,15 inches
Row 50,6,10 inches,15 inches
Row 51,11,15 inches,15 inches
Row 52,12,15 inches,15 inches
Row 53,14,15 inches,15 inches
Row 54,7,10 inches,15 inches
Row 55,5,5 inches,15 inches
Row 56,11,15 inches,15 inches
Row 57,13,15 inches,15 inches
Row 58,10,10 inches,15 inches
Row 59,14,15 inches,15 inches
Row 60,5,5 inches,15 inches
Row 61,10,10 inches,15 inches
Row 62,11,15 inches,15 inches
Row 63,6,10 inches,15 inches
Row 64,15,15 inches,15 inches
Row 65,14,15 inches,15 inches
Row 66,12,15 inches,15 inches
Row 67,15,15 inches,15 inches
Row 68,5,5 inches,15 inches
Row 69,5,5 inches,15 inches
Row 70,12,15 inches,15 inches
Row 71,15,15 inches,15 inches
Row 72,7,10 inches,15 inches
Row 73,12,15 inches,15 inches
Row 74,9,10 inches,15 inches
Row 75,12,15 inches,15 inches
Row 76,15,15 inches,15 inches
Row 77,6,10 inches,15 inches
Row 78,15,15 inches,15 inches
Row 79,6,10 inches,15 inches
Row 80,6,10 inches,15 inches
Row 81,13,15 inches,15 inches
Row 82,6,10 inches,15 inches
Row 83,12,15 inches,15 inches
Row 84,15,15 inches,15 inches
Row 85,13,15 inches,15 inches
Row 86,9,10 inches,15 inches
Row 87,8,10 inches,15 inches
Row 88,6,10 inches,15 inches
Row 89,13,15 inches,15 inches
Row 90,15,15 inches,15 inches
Row 91,12,15 inches,15 inches
Row 92,9,10 inches,15 inches
Row 93,15,15 inches,15 inches
Row 94,7,10 inches,15 inches
Row 95,8,10 inches,15 inches
Row 96,9,10 inches,15 inches
Row 97,14,15 inches,15 inches
Row 98,13,15 inches,15 inches
Row 99,9,10 inches,15 inches
Row 100,7,10 inches,15 inches
Row 101,10,10 inches,15 inches
Row 102,12,15 inches,15 inches
Row 103,7,10 inches,15 inches
Row 104,14,15 inches,15 inches
Row 105,12,15 inches,15 inches
Row 106,15,15 inches,15 inches
Row 107,8,10 inches,15 inches
Row 108,9,10 inches,15 inches
Row 109,13,15 inches,15 inches
Row 110,8,10 inches,15 inches
Row 111,15,15 inches,15 inches
Row 112,6,10 inches,15 inches
Row 113,11,15 inches,15 inches
Row 114,10,10 inches,15 inches
Row 115,8,10 inches,15 inches
Row 116,8,10 inches,15 inches
Row 117,13,15 inches,15 inches
Row 118,7,10 inches,15 inches
Row 119,15,15 inches,15 inches
Row 120,12,15 inches,15 inches
Row 121,9,10 inches,15 inches
Row 122,14,15 inches,15 inches
Row 123,7,10 inches,15 inches
Row 124,12,15 inches,15 inches
Row 125,9,10 inches,15 inches
Row 126,15,15 inches,15 inches
Row 127,14,15 inches,15 inches
Row 128,10,10 inches,15 inches
Row 129,14,15 inches,15 inches
Row 130,13,15 inches,15 inches
Row 131,6,10 inches,15 inches
Row 132,6,10 inches,15 inches
Row 133,14,15 inches,15 inches
Row 134,11,15 inches,15 inches
Row 135,13,15 inches,15 inches
Row 136,5,5 inches,15 inches
Row 137,11,15 inches,15 inches
Row 138,10,10 inches,15 inches
Row 139,11,15 inches,15 inches
Row 140,7,10 inches,15 inches
Row 141,8,10 inches,15 inches
Row 142,8,10 inches,15 inches
Row 143,12,15 inches,15 inches
Row 144,9,10 inches,15 inches
Row 145,15,15 inches,15 inches
Row 146,13,15 inches,15 inches
Row 147,12,15 inches,15 inches
Row 148,11,15 inches,15 inches
Row 149,12,15 inches,15 inches
Row 150,12,15 inches,15 inches
Row 151,6,10 inches,15 inches
Row 152,9,10 inches,15 inches
Row 153,12,15 inches,15 inches
Row 154,8,10 inches,15 inches
Row 155,15,15 inches,15 inches
Row 156,11,15 inches,15 inches
Row 157,13,15 inches,15 inches
Row 158,8,10 inches,15 inches
Row 159,11,15 inches,15 inches
Row 160,10,10 inches,15 inches
Row 161,12,15 inches,15 inches
Row 162,5,5 inches,15 inches
Row 163,11,15 inches,15 inches
Row 164,15,15 inches,15 inches
Row 165,10,10 inches,15 inches
Row 166,8,10 inches,15 inches
Row 167,12,15 inches,15 inches
Row 168,12,15 inches,15 inches
Row 169,5,5 inches,15 inches
Row 170,13,15 inches,15 inches
Row 171,8,10 inches,15 inches
Row 172,9,10 inches,15 inches
Row 173,11,15 inches,15 inches
Row 174,11,15 inches,15 inches
Row 175,15,15 inches,15 inches
Row 176,10,10 inches,15 inches
Row 177,11,15 inches,15 inches
Row 178,11,15 inches,15 inches
Row 179,15,15 inches,15 inches
Row 180,10,10 inches,15 inches
Row 181,11,15 inches,15 inches
