Row,Number of Houses,Pipe Size,pipe_size
Row 1,6,10 inches,15 inches
Row 2,13,15 inches,15 inches
Row 3,13,15 inches,15 inches
Row 4,7,10 inches,15 inches
Row 5,12,15 inches,15 inches
Row 6,5,5 inches,15 inches
Row 7,9,10 inches,15 inches
Row 8,6,10 inches,15 inches
Row 9,5,5 inches,15 inches
Row 10,8,10 inches,15 inches
Row 11,12,15 inches,15 inches
Row 12,5,5 inches,15 inches
Row 13,7,10 inches,15 inches
Row 14,14,15 inches,15 inches
Row 15,13,15 inches,15 inches
Row 16,5,5 inches,15 inches
Row 17,9,10 inches,15 inches
Row 18,9,10 inches,15 inches
Row 19,5,5 inches,15 inches
Row 20,11,15 inches,15 inches
Row 21,13,15 inches,15 inches
Row 22,6,10 inches,15 inches
Row 23,7,10 inches,15 inches
Row 24,9,10 inches,15 inches
Row 25,15,15 inches,15 inches
Row 26,14,15 inches,15 inches
Row 27,6,10 inches,15 inches
Row 28,9,10 inches,15 inches
Row 29,6,10 inches,15 inches
Row 30,6,10 inches,15 inches
Row 31,12,15 inches,15 inches
Row 32,6,10 inches,15 inches
Row 33,15,15 inches,15 inches
Row 34,13,15 inches,15 inches
Row 35,8,10 inches,15 inches
Row 36,6,10 inches,15 inches
Row 37,5,5 inches,15 inches
Row 38,11,15 inches,15 inches
Row 39,7,10 inches,15 inches
Row 40,7,10 inches,15 inches
Row 41,5,5 inches,15 inches
Row 42,10,10 inches,15 inches
Row 43,5,5 inches,15 inches
Row 44,12,15 inches,15 inches
Row 45,11,15 inches,15 inches
Row 46,7,10 inches,15 inches
Row 47,10,10 inches,15 inches
Row 48,6,10 inches,15 inches
Row 49,12,15 inches,15 inches
Row 50,13,15 inches,15 inches
Row 51,12,15 inches,15 inches
Row 52,13,15 inches,15 inches
Row 53,14,15 inches,15 inches
Row 54,14,15 inches,15 inches
Row 55,13,15 inches,15 inches
Row 56,5,5 inches,15 inches
Row 57,10,10 inches,15 inches
Row 58,9,10 inches,15 inches
Row 59,15,15 inches,15 inches
Row 60,12,15 inches,15 inches
Row 61,10,10 inches,15 inches
Row 62,9,10 inches,15 inches
Row 63,11,15 inches,15 inches
Row 64,10,10 inches,15 inches
Row 65,6,10 inches,15 inches
Row 66,5,5 inches,15 inches
Row 67,15,15 inches,15 inches
Row 68,5,5 inches,15 inches
Row 69,5,5 inches,15 inches
Row 70,5,5 inches,15 inches
Row 71,13,15 inches,15 inches
Row 72,13,15 inches,15 inches
Row 73,9,10 inches,15 inches
Row 74,7,10 inches,15 inches
Row 75,15,15 inches,15 inches
Row 76,8,10 inches,15 inches
Row 77,13,15 inches,15 inches
Row 78,13,15 inches,15 inches
Row 79,15,15 inches,15 inches
Row 80,9,10 inches,15 inches
Row 81,12,15 inches,15 inches
Row 82,13,15 inches,15 inches
Row 83,14,15 inches,15 inches
Row 84,8,10 inches,15 inches
Row 85,14,15 inches,15 inches
Row 86,6,10 inches,15 inches
Row 87,11,15 inches,15 inches
Row 88,11,15 inches,15 inches
Row 89,9,10 inches,15 inches
Row 90,5,5 inches,15 inches
Row 91,5,5 inches,15 inches
Row 92,12,15 inches,15 inches
Row 93,12,15 inches,15 inches
Row 94,5,5 inches,15 inches
Row 95,12,15 inches,15 inches
Row 96,6,10 inches,15 inches
Row 97,9,10 inches,15 inches
Row 98,7,10 inches,15 inches
Row 99,11,15 inches,15 inches
Row 100,9,10 inches,15 inches
Row 101,9,10 inches,15 inches
Row 102,13,15 inches,15 inches
Row 103,6,10 inches,15 inches
Row 104,5,5 inches,15 inches
Row 105,12,15 inches,15 inches
Row 106,15,15 inches,15 inches
Row 107,15,15 inches,15 inches
Row 108,13,15 inches,15 inches
Row 109,12,15 inches,15 inches
Row 110,9,10 inches,15 inches
Row 111,8,10 inches,15 inches
Row 112,13,15 inches,15 inches
Row 113,14,15 inches,15 inches
Row 114,12,15 inches,15 inches
Row 115,6,10 inches,15 inches
Row 116,5,5 inches,15 inches
Row 117,15,15 inches,15 inches
Row 118,12,15 inches,15 inches
Row 119,10,10 inches,15 inches
Row 120,14,15 inches,15 inches
Row 121,15,15 inches,15 inches
Row 122,5,5 inches,15 inches
Row 123,12,15 inches,15 inches
Row 124,14,15 inches,15 inches
Row 125,6,10 inches,15 inches
Row 126,14,15 inches,15 inches
Row 127,10,10 inches,15 inches
Row 128,10,10 inches,15 inches
Row 129,11,15 inches,15 inches
Row 130,11,15 inches,15 inches
Row 131,15,15 inches,15 inches
Row 132,11,15 inches,15 inches
Row 133,9,10 inches,15 inches
Row 134,6,10 inches,15 inches
Row 135,11,15 inches,15 inches
Row 136,9,10 inches,15 inches
Row 137,7,10 inches,15 inches
Row 138,13,15 inches,15 inches
Row 139,7,10 inches,15 inches
Row 140,5,5 inches,15 inches
Row 141,11,15 inches,15 inches
Row 142,6,10 inches,15 inches
Row 143,9,10 inches,15 inches
Row 144,15,15 inches,15 inches
Row 145,14,15 inches,15 inches
Row 146,6,10 inches,15 inches
Row 147,6,10 inches,15 inches
Row 148,9,10 inches,15 inches
Row 149,8,10 inches,15 inches
Row 150,5,5 inches,15 inches
Row 151,6,10 inches,15 inches
Row 152,13,15 inches,15 inches
Row 153,7,10 inches,15 inches
Row 154,11,15 inches,15 inches
Row 155,10,10 inches,15 inches
Row 156,11,15 inches,15 inches
Row 157,15,15 inches,15 inches
Row 158,14,15 inches,15 inches
Row 159,14,15 inches,15 inches
Row 160,6,10 inches,15 inches
Row 161,6,10 inches,15 inches
Row 162,5,5 inches,15 inches
Row 163,6,10 inches,15 inches
Row 164,5,5 inches,15 inches
Row 165,12,15 inches,15 inches
Row 166,14,15 inches,15 inches
Row 167,5,5 inches,15 inches
Row 168,14,15 inches,15 inches
Row 169,8,10 inches,15 inches
Row 170,11,15 inches,15 inches
Row 171,15,15 inches,15 inches
Row 172,9,10 inches,15 inches
Row 173,12,15 inches,15 inches
Row 174,7,10 inches,15 inches
Row 175,11,15 inches,15 inches
Row 176,8,10 inches,15 inches
Row 177,6,10 inches,15 inches
Row 178,8,10 inches,15 inches
Row 179,15,15 inches,15 inches
Row 180,10,10 inches,15 inches
