Row,Number of Houses,Pipe Size
Row 1,15,15 inches
Row 2,7,10 inches
Row 3,14,15 inches
Row 4,7,10 inches
Row 5,8,10 inches
Row 6,5,5 inches
Row 7,13,15 inches
Row 8,10,10 inches
Row 9,6,10 inches
Row 10,6,10 inches
Row 11,12,15 inches
Row 12,9,10 inches
Row 13,13,15 inches
Row 14,9,10 inches
Row 15,11,15 inches
Row 16,7,10 inches
Row 17,12,15 inches
Row 18,10,10 inches
Row 19,10,10 inches
Row 20,11,15 inches
Row 21,9,10 inches
Row 22,7,10 inches
Row 23,12,15 inches
Row 24,12,15 inches
Row 25,5,5 inches
Row 26,11,15 inches
Row 27,12,15 inches
Row 28,10,10 inches
Row 29,11,15 inches
Row 30,10,10 inches
Row 31,14,15 inches
Row 32,5,5 inches
Row 33,6,10 inches
Row 34,13,15 inches
Row 35,14,15 inches
Row 36,14,15 inches
Row 37,9,10 inches
Row 38,15,15 inches
Row 39,13,15 inches
Row 40,8,10 inches
Row 41,13,15 inches
Row 42,5,5 inches
Row 43,6,10 inches
Row 44,5,5 inches
Row 45,10,10 inches
Row 46,7,10 inches
Row 47,14,15 inches
Row 48,15,15 inches
Row 49,8,10 inches
Row 50,13,15 inches
Row 51,7,10 inches
Row 52,5,5 inches
Row 53,8,10 inches
Row 54,8,10 inches
Row 55,9,10 inches
Row 56,9,10 inches
Row 57,15,15 inches
Row 58,7,10 inches
Row 59,14,15 inches
Row 60,8,10 inches
Row 61,7,10 inches
Row 62,13,15 inches
Row 63,8,10 inches
Row 64,13,15 inches
Row 65,15,15 inches
Row 66,15,15 inches
Row 67,14,15 inches
Row 68,10,10 inches
Row 69,13,15 inches
Row 70,7,10 inches
Row 71,7,10 inches
Row 72,8,10 inches
Row 73,12,15 inches
Row 74,15,15 inches
Row 75,11,15 inches
Row 76,12,15 inches
Row 77,8,10 inches
Row 78,12,15 inches
Row 79,14,15 inches
Row 80,12,15 inches
Row 81,10,10 inches
Row 82,14,15 inches
Row 83,14,15 inches
Row 84,10,10 inches
Row 85,13,15 inches
Row 86,11,15 inches
Row 87,9,10 inches
Row 88,8,10 inches
Row 89,13,15 inches
Row 90,15,15 inches
Row 91,14,15 inches
Row 92,13,15 inches
Row 93,9,10 inches
Row 94,8,10 inches
Row 95,10,10 inches
Row 96,12,15 inches
Row 97,11,15 inches
Row 98,10,10 inches
Row 99,10,10 inches
Row 100,8,10 inches
Row 101,7,10 inches
Row 102,10,10 inches
Row 103,6,10 inches
Row 104,12,15 inches
Row 105,8,10 inches
Row 106,7,10 inches
Row 107,6,10 inches
Row 108,7,10 inches
Row 109,5,5 inches
Row 110,14,15 inches
Row 111,5,5 inches
Row 112,9,10 inches
Row 113,12,15 inches
Row 114,15,15 inches
Row 115,7,10 inches
Row 116,14,15 inches
Row 117,9,10 inches
Row 118,15,15 inches
Row 119,15,15 inches
Row 120,8,10 inches
Row 121,11,15 inches
Row 122,5,5 inches
Row 123,14,15 inches
Row 124,12,15 inches
Row 125,13,15 inches
Row 126,6,10 inches
Row 127,12,15 inches
Row 128,7,10 inches
Row 129,8,10 inches
Row 130,10,10 inches
Row 131,11,15 inches
Row 132,12,15 inches
Row 133,15,15 inches
Row 134,7,10 inches
Row 135,9,10 inches
Row 136,10,10 inches
Row 137,5,5 inches
Row 138,9,10 inches
Row 139,13,15 inches
Row 140,10,10 inches
Row 141,11,15 inches
Row 142,12,15 inches
Row 143,9,10 inches
Row 144,14,15 inches
Row 145,5,5 inches
Row 146,12,15 inches
Row 147,10,10 inches
Row 148,14,15 inches
Row 149,5,5 inches
Row 150,15,15 inches
Row 151,7,10 inches
Row 152,12,15 inches
Row 153,6,10 inches
Row 154,13,15 inches
Row 155,8,10 inches
Row 156,6,10 inches
Row 157,8,10 inches
Row 158,15,15 inches
Row 159,11,15 inches
Row 160,11,15 inches
Row 161,9,10 inches
Row 162,11,15 inches
Row 163,11,15 inches
Row 164,6,10 inches
Row 165,12,15 inches
Row 166,15,15 inches
Row 167,14,15 inches
Row 168,11,15 inches
Row 169,10,10 inches
Row 170,5,5 inches
Row 171,8,10 inches
Row 172,9,10 inches
Row 173,6,10 inches
Row 174,13,15 inches
Row 175,7,10 inches
Row 176,6,10 inches
Row 177,14,15 inches
Row 178,5,5 inches
Row 179,15,15 inches
Row 180,13,15 inches
Row 181,6,10 inches
Row 182,7,10 inches
Row 183,10,10 inches
Row 184,5,5 inches
Row 185,13,15 inches
Row 186,6,10 inches
Row 187,7,10 inches
Row 188,12,15 inches
Row 189,11,15 inches
