Row,Number of Houses,Pipe Size
Row 1,11,15 inches
Row 2,14,15 inches
Row 3,11,15 inches
Row 4,5,5 inches
Row 5,12,15 inches
Row 6,13,15 inches
Row 7,12,15 inches
Row 8,15,15 inches
Row 9,14,15 inches
Row 10,6,10 inches
Row 11,12,15 inches
Row 12,8,10 inches
Row 13,11,15 inches
Row 14,15,15 inches
Row 15,15,15 inches
Row 16,5,5 inches
Row 17,6,10 inches
Row 18,11,15 inches
Row 19,6,10 inches
Row 20,6,10 inches
Row 21,12,15 inches
Row 22,6,10 inches
Row 23,12,15 inches
Row 24,10,10 inches
Row 25,8,10 inches
Row 26,9,10 inches
Row 27,5,5 inches
Row 28,5,5 inches
Row 29,5,5 inches
Row 30,12,15 inches
Row 31,15,15 inches
Row 32,14,15 inches
Row 33,14,15 inches
Row 34,14,15 inches
Row 35,15,15 inches
Row 36,11,15 inches
Row 37,15,15 inches
Row 38,6,10 inches
Row 39,7,10 inches
Row 40,13,15 inches
Row 41,15,15 inches
Row 42,9,10 inches
Row 43,14,15 inches
Row 44,6,10 inches
Row 45,5,5 inches
Row 46,13,15 inches
Row 47,11,15 inches
Row 48,13,15 inches
Row 49,6,10 inches
Row 50,9,10 inches
Row 51,7,10 inches
Row 52,10,10 inches
Row 53,14,15 inches
Row 54,8,10 inches
Row 55,15,15 inches
Row 56,8,10 inches
Row 57,10,10 inches
Row 58,15,15 inches
Row 59,5,5 inches
Row 60,12,15 inches
Row 61,15,15 inches
Row 62,8,10 inches
Row 63,6,10 inches
Row 64,7,10 inches
Row 65,12,15 inches
Row 66,11,15 inches
Row 67,12,15 inches
Row 68,14,15 inches
Row 69,13,15 inches
Row 70,14,15 inches
Row 71,13,15 inches
Row 72,13,15 inches
Row 73,7,10 inches
Row 74,10,10 inches
Row 75,12,15 inches
Row 76,5,5 inches
Row 77,9,10 inches
Row 78,12,15 inches
Row 79,7,10 inches
Row 80,15,15 inches
Row 81,12,15 inches
Row 82,6,10 inches
Row 83,9,10 inches
Row 84,5,5 inches
Row 85,6,10 inches
Row 86,7,10 inches
Row 87,7,10 inches
Row 88,7,10 inches
Row 89,12,15 inches
Row 90,14,15 inches
Row 91,14,15 inches
Row 92,15,15 inches
Row 93,6,10 inches
Row 94,5,5 inches
Row 95,15,15 inches
Row 96,5,5 inches
Row 97,7,10 inches
Row 98,9,10 inches
Row 99,9,10 inches
Row 100,11,15 inches
Row 101,8,10 inches
Row 102,10,10 inches
Row 103,11,15 inches
Row 104,9,10 inches
Row 105,5,5 inches
Row 106,7,10 inches
Row 107,5,5 inches
Row 108,5,5 inches
Row 109,8,10 inches
Row 110,7,10 inches
Row 111,8,10 inches
Row 112,9,10 inches
Row 113,9,10 inches
Row 114,13,15 inches
Row 115,10,10 inches
Row 116,11,15 inches
Row 117,7,10 inches
Row 118,9,10 inches
Row 119,7,10 inches
Row 120,10,10 inches
Row 121,5,5 inches
Row 122,11,15 inches
Row 123,12,15 inches
Row 124,12,15 inches
Row 125,5,5 inches
Row 126,13,15 inches
