Row,Number of Houses,Pipe Size
Row 1,13,15 inches
Row 2,8,10 inches
Row 3,5,5 inches
Row 4,7,10 inches
Row 5,6,10 inches
Row 6,10,10 inches
Row 7,5,5 inches
Row 8,6,10 inches
Row 9,13,15 inches
Row 10,5,5 inches
Row 11,11,15 inches
Row 12,8,10 inches
Row 13,15,15 inches
Row 14,9,10 inches
Row 15,11,15 inches
Row 16,5,5 inches
Row 17,11,15 inches
Row 18,12,15 inches
Row 19,11,15 inches
Row 20,11,15 inches
Row 21,7,10 inches
Row 22,12,15 inches
Row 23,9,10 inches
Row 24,11,15 inches
Row 25,10,10 inches
Row 26,10,10 inches
Row 27,7,10 inches
Row 28,9,10 inches
Row 29,12,15 inches
Row 30,13,15 inches
Row 31,8,10 inches
Row 32,7,10 inches
Row 33,6,10 inches
Row 34,5,5 inches
Row 35,13,15 inches
Row 36,10,10 inches
Row 37,11,15 inches
Row 38,8,10 inches
Row 39,15,15 inches
Row 40,8,10 inches
Row 41,5,5 inches
Row 42,8,10 inches
Row 43,13,15 inches
Row 44,14,15 inches
Row 45,6,10 inches
Row 46,7,10 inches
Row 47,12,15 inches
Row 48,12,15 inches
Row 49,9,10 inches
Row 50,15,15 inches
Row 51,11,15 inches
Row 52,5,5 inches
Row 53,15,15 inches
Row 54,14,15 inches
Row 55,15,15 inches
Row 56,8,10 inches
Row 57,8,10 inches
Row 58,12,15 inches
Row 59,7,10 inches
Row 60,15,15 inches
Row 61,6,10 inches
Row 62,6,10 inches
Row 63,13,15 inches
Row 64,10,10 inches
Row 65,7,10 inches
Row 66,5,5 inches
Row 67,7,10 inches
Row 68,10,10 inches
Row 69,12,15 inches
Row 70,12,15 inches
Row 71,7,10 inches
Row 72,15,15 inches
Row 73,11,15 inches
Row 74,15,15 inches
Row 75,9,10 inches
Row 76,7,10 inches
Row 77,11,15 inches
Row 78,14,15 inches
Row 79,7,10 inches
Row 80,6,10 inches
Row 81,11,15 inches
Row 82,14,15 inches
Row 83,9,10 inches
Row 84,14,15 inches
Row 85,12,15 inches
Row 86,10,10 inches
Row 87,6,10 inches
Row 88,14,15 inches
Row 89,12,15 inches
Row 90,12,15 inches
Row 91,15,15 inches
Row 92,9,10 inches
Row 93,12,15 inches
Row 94,7,10 inches
Row 95,7,10 inches
Row 96,7,10 inches
Row 97,15,15 inches
Row 98,15,15 inches
Row 99,7,10 inches
Row 100,13,15 inches
Row 101,10,10 inches
Row 102,6,10 inches
Row 103,14,15 inches
Row 104,8,10 inches
Row 105,15,15 inches
Row 106,7,10 inches
Row 107,12,15 inches
Row 108,7,10 inches
Row 109,11,15 inches
Row 110,13,15 inches
Row 111,14,15 inches
Row 112,12,15 inches
