Row,Number of Houses,Pipe Size
Row 1,6,10 inches
Row 2,5,5 inches
Row 3,10,10 inches
Row 4,6,10 inches
Row 5,15,15 inches
Row 6,8,10 inches
Row 7,5,5 inches
Row 8,11,15 inches
Row 9,9,10 inches
Row 10,14,15 inches
Row 11,15,15 inches
Row 12,5,5 inches
Row 13,15,15 inches
Row 14,12,15 inches
Row 15,8,10 inches
Row 16,8,10 inches
Row 17,9,10 inches
Row 18,7,10 inches
Row 19,8,10 inches
Row 20,8,10 inches
Row 21,7,10 inches
Row 22,8,10 inches
Row 23,5,5 inches
Row 24,10,10 inches
Row 25,14,15 inches
Row 26,14,15 inches
Row 27,8,10 inches
Row 28,12,15 inches
Row 29,6,10 inches
Row 30,10,10 inches
Row 31,15,15 inches
Row 32,8,10 inches
Row 33,15,15 inches
Row 34,10,10 inches
Row 35,11,15 inches
Row 36,6,10 inches
Row 37,9,10 inches
Row 38,13,15 inches
Row 39,10,10 inches
Row 40,15,15 inches
Row 41,13,15 inches
Row 42,9,10 inches
Row 43,15,15 inches
Row 44,12,15 inches
Row 45,5,5 inches
Row 46,15,15 inches
Row 47,13,15 inches
Row 48,5,5 inches
Row 49,6,10 inches
Row 50,10,10 inches
Row 51,8,10 inches
Row 52,6,10 inches
Row 53,6,10 inches
Row 54,12,15 inches
Row 55,9,10 inches
Row 56,5,5 inches
Row 57,10,10 inches
Row 58,6,10 inches
Row 59,14,15 inches
Row 60,14,15 inches
Row 61,13,15 inches
Row 62,6,10 inches
Row 63,10,10 inches
Row 64,7,10 inches
Row 65,11,15 inches
Row 66,15,15 inches
Row 67,14,15 inches
Row 68,5,5 inches
Row 69,12,15 inches
Row 70,15,15 inches
Row 71,6,10 inches
Row 72,15,15 inches
Row 73,14,15 inches
Row 74,6,10 inches
Row 75,12,15 inches
Row 76,5,5 inches
Row 77,5,5 inches
Row 78,8,10 inches
Row 79,10,10 inches
Row 80,9,10 inches
Row 81,11,15 inches
Row 82,10,10 inches
Row 83,9,10 inches
Row 84,15,15 inches
Row 85,7,10 inches
Row 86,7,10 inches
Row 87,9,10 inches
Row 88,7,10 inches
Row 89,6,10 inches
Row 90,15,15 inches
Row 91,5,5 inches
Row 92,10,10 inches
Row 93,13,15 inches
Row 94,9,10 inches
Row 95,12,15 inches
Row 96,7,10 inches
Row 97,15,15 inches
Row 98,12,15 inches
Row 99,15,15 inches
Row 100,9,10 inches
Row 101,12,15 inches
Row 102,8,10 inches
Row 103,12,15 inches
Row 104,15,15 inches
Row 105,15,15 inches
Row 106,8,10 inches
Row 107,12,15 inches
Row 108,9,10 inches
Row 109,11,15 inches
Row 110,13,15 inches
Row 111,7,10 inches
Row 112,15,15 inches
Row 113,7,10 inches
Row 114,11,15 inches
Row 115,9,10 inches
Row 116,7,10 inches
Row 117,11,15 inches
Row 118,7,10 inches
Row 119,8,10 inches
Row 120,5,5 inches
Row 121,11,15 inches
Row 122,13,15 inches
Row 123,13,15 inches
Row 124,5,5 inches
Row 125,9,10 inches
Row 126,7,10 inches
Row 127,10,10 inches
Row 128,11,15 inches
Row 129,13,15 inches
Row 130,7,10 inches
Row 131,10,10 inches
Row 132,12,15 inches
Row 133,9,10 inches
Row 134,13,15 inches
Row 135,8,10 inches
Row 136,10,10 inches
Row 137,14,15 inches
Row 138,6,10 inches
Row 139,8,10 inches
Row 140,8,10 inches
Row 141,12,15 inches
