Row,Number of Houses,Pipe Size
Row 1,13,15 inches
Row 2,11,15 inches
Row 3,5,5 inches
Row 4,6,10 inches
Row 5,9,10 inches
Row 6,13,15 inches
Row 7,15,15 inches
Row 8,10,10 inches
Row 9,8,10 inches
Row 10,8,10 inches
Row 11,15,15 inches
Row 12,6,10 inches
Row 13,10,10 inches
Row 14,15,15 inches
Row 15,8,10 inches
Row 16,14,15 inches
Row 17,8,10 inches
Row 18,12,15 inches
Row 19,10,10 inches
Row 20,12,15 inches
Row 21,9,10 inches
Row 22,8,10 inches
Row 23,8,10 inches
Row 24,14,15 inches
Row 25,7,10 inches
Row 26,11,15 inches
Row 27,15,15 inches
Row 28,8,10 inches
Row 29,13,15 inches
Row 30,15,15 inches
Row 31,8,10 inches
Row 32,10,10 inches
Row 33,10,10 inches
Row 34,14,15 inches
Row 35,13,15 inches
Row 36,8,10 inches
Row 37,12,15 inches
Row 38,12,15 inches
Row 39,7,10 inches
Row 40,5,5 inches
Row 41,10,10 inches
Row 42,14,15 inches
Row 43,9,10 inches
Row 44,12,15 inches
Row 45,15,15 inches
Row 46,12,15 inches
Row 47,7,10 inches
Row 48,12,15 inches
Row 49,13,15 inches
Row 50,15,15 inches
Row 51,7,10 inches
Row 52,6,10 inches
Row 53,13,15 inches
Row 54,5,5 inches
Row 55,6,10 inches
Row 56,8,10 inches
Row 57,15,15 inches
Row 58,12,15 inches
Row 59,12,15 inches
Row 60,8,10 inches
Row 61,13,15 inches
Row 62,14,15 inches
Row 63,14,15 inches
Row 64,15,15 inches
Row 65,13,15 inches
Row 66,6,10 inches
Row 67,9,10 inches
Row 68,10,10 inches
Row 69,11,15 inches
Row 70,9,10 inches
Row 71,14,15 inches
Row 72,8,10 inches
Row 73,15,15 inches
Row 74,9,10 inches
Row 75,5,5 inches
Row 76,14,15 inches
Row 77,12,15 inches
Row 78,13,15 inches
Row 79,11,15 inches
Row 80,14,15 inches
Row 81,5,5 inches
Row 82,11,15 inches
Row 83,6,10 inches
Row 84,7,10 inches
Row 85,15,15 inches
Row 86,13,15 inches
Row 87,7,10 inches
Row 88,5,5 inches
Row 89,7,10 inches
Row 90,6,10 inches
Row 91,15,15 inches
Row 92,7,10 inches
Row 93,7,10 inches
Row 94,10,10 inches
Row 95,14,15 inches
Row 96,10,10 inches
Row 97,15,15 inches
Row 98,13,15 inches
Row 99,6,10 inches
Row 100,14,15 inches
Row 101,15,15 inches
Row 102,6,10 inches
Row 103,15,15 inches
Row 104,15,15 inches
Row 105,7,10 inches
