Row,Number of Houses,Pipe Size,pipe_size
Row 1,11,15 inches,15 inches
Row 2,10,10 inches,15 inches
Row 3,8,10 inches,15 inches
Row 4,5,5 inches,15 inches
Row 5,15,15 inches,15 inches
Row 6,9,10 inches,15 inches
Row 7,6,10 inches,15 inches
Row 8,13,15 inches,15 inches
Row 9,11,15 inches,15 inches
Row 10,8,10 inches,15 inches
Row 11,12,15 inches,15 inches
Row 12,10,10 inches,15 inches
Row 13,13,15 inches,15 inches
Row 14,9,10 inches,15 inches
Row 15,5,5 inches,15 inches
Row 16,14,15 inches,15 inches
Row 17,14,15 inches,15 inches
Row 18,11,15 inches,15 inches
Row 19,7,10 inches,15 inches
Row 20,6,10 inches,15 inches
Row 21,12,15 inches,15 inches
Row 22,13,15 inches,15 inches
Row 23,15,15 inches,15 inches
Row 24,15,15 inches,15 inches
Row 25,13,15 inches,15 inches
Row 26,7,10 inches,15 inches
Row 27,9,10 inches,15 inches
Row 28,8,10 inches,15 inches
Row 29,8,10 inches,15 inches
Row 30,11,15 inches,15 inches
Row 31,13,15 inches,15 inches
Row 32,12,15 inches,15 inches
Row 33,13,15 inches,15 inches
Row 34,10,10 inches,15 inches
Row 35,14,15 inches,15 inches
Row 36,11,15 inches,15 inches
Row 37,11,15 inches,15 inches
Row 38,15,15 inches,15 inches
Row 39,6,10 inches,15 inches
Row 40,7,10 inches,15 inches
Row 41,9,10 inches,15 inches
Row 42,5,5 inches,15 inches
Row 43,13,15 inches,15 inches
Row 44,14,15 inches,15 inches
Row 45,10,10 inches,15 inches
Row 46,12,15 inches,15 inches
Row 47,6,10 inches,15 inches
Row 48,10,10 inches,15 inches
Row 49,6,10 inches,15 inches
Row 50,15,15 inches,15 inches
Row 51,12,15 inches,15 inches
Row 52,11,15 inches,15 inches
Row 53,5,5 inches,15 inches
Row 54,11,15 inches,15 inches
Row 55,15,15 inches,15 inches
Row 56,12,15 inches,15 inches
Row 57,15,15 inches,15 inches
Row 58,11,15 inches,15 inches
Row 59,13,15 inches,15 inches
Row 60,12,15 inches,15 inches
Row 61,15,15 inches,15 inches
Row 62,13,15 inches,15 inches
Row 63,13,15 inches,15 inches
Row 64,9,10 inches,15 inches
Row 65,14,15 inches,15 inches
Row 66,7,10 inches,15 inches
Row 67,14,15 inches,15 inches
Row 68,14,15 inches,15 inches
Row 69,5,5 inches,15 inches
Row 70,10,10 inches,15 inches
Row 71,8,10 inches,15 inches
Row 72,7,10 inches,15 inches
Row 73,10,10 inches,15 inches
Row 74,8,10 inches,15 inches
Row 75,6,10 inches,15 inches
Row 76,6,10 inches,15 inches
Row 77,12,15 inches,15 inches
Row 78,15,15 inches,15 inches
Row 79,9,10 inches,15 inches
Row 80,5,5 inches,15 inches
Row 81,10,10 inches,15 inches
Row 82,14,15 inches,15 inches
Row 83,9,10 inches,15 inches
Row 84,9,10 inches,15 inches
Row 85,11,15 inches,15 inches
Row 86,14,15 inches,15 inches
Row 87,11,15 inches,15 inches
Row 88,8,10 inches,15 inches
Row 89,5,5 inches,15 inches
Row 90,9,10 inches,15 inches
Row 91,6,10 inches,15 inches
Row 92,9,10 inches,15 inches
Row 93,11,15 inches,15 inches
Row 94,8,10 inches,15 inches
Row 95,7,10 inches,15 inches
Row 96,15,15 inches,15 inches
Row 97,5,5 inches,15 inches
Row 98,7,10 inches,15 inches
Row 99,6,10 inches,15 inches
Row 100,10,10 inches,15 inches
Row 101,11,15 inches,15 inches
Row 102,13,15 inches,15 inches
Row 103,10,10 inches,15 inches
Row 104,15,15 inches,15 inches
Row 105,6,10 inches,15 inches
Row 106,8,10 inches,15 inches
Row 107,5,5 inches,15 inches
Row 108,9,10 inches,15 inches
Row 109,12,15 inches,15 inches
Row 110,7,10 inches,15 inches
Row 111,10,10 inches,15 inches
Row 112,5,5 inches,15 inches
Row 113,10,10 inches,15 inches
Row 114,5,5 inches,15 inches
Row 115,6,10 inches,15 inches
Row 116,15,15 inches,15 inches
Row 117,12,15 inches,15 inches
Row 118,5,5 inches,15 inches
Row 119,15,15 inches,15 inches
Row 120,12,15 inches,15 inches
Row 121,6,10 inches,15 inches
Row 122,9,10 inches,15 inches
Row 123,14,15 inches,15 inches
Row 124,9,10 inches,15 inches
Row 125,12,15 inches,15 inches
Row 126,6,10 inches,15 inches
Row 127,15,15 inches,15 inches
Row 128,7,10 inches,15 inches
Row 129,7,10 inches,15 inches
Row 130,13,15 inches,15 inches
Row 131,13,15 inches,15 inches
Row 132,15,15 inches,15 inches
Row 133,5,5 inches,15 inches
Row 134,6,10 inches,15 inches
Row 135,5,5 inches,15 inches
Row 136,8,10 inches,15 inches
Row 137,15,15 inches,15 inches
Row 138,15,15 inches,15 inches
Row 139,12,15 inches,15 inches
Row 140,13,15 inches,15 inches
Row 141,9,10 inches,15 inches
Row 142,9,10 inches,15 inches
Row 143,5,5 inches,15 inches
Row 144,7,10 inches,15 inches
Row 145,11,15 inches,15 inches
Row 146,8,10 inches,15 inches
Row 147,9,10 inches,15 inches
Row 148,6,10 inches,15 inches
Row 149,11,15 inches,15 inches
Row 150,10,10 inches,15 inches
Row 151,15,15 inches,15 inches
Row 152,6,10 inches,15 inches
Row 153,7,10 inches,15 inches
Row 154,13,15 inches,15 inches
Row 155,12,15 inches,15 inches
Row 156,13,15 inches,15 inches
Row 157,15,15 inches,15 inches
Row 158,12,15 inches,15 inches
Row 159,15,15 inches,15 inches
Row 160,9,10 inches,15 inches
Row 161,5,5 inches,15 inches
Row 162,7,10 inches,15 inches
Row 163,12,15 inches,15 inches
Row 164,5,5 inches,15 inches
Row 165,15,15 inches,15 inches
Row 166,12,15 inches,15 inches
Row 167,14,15 inches,15 inches
Row 168,12,15 inches,15 inches
Row 169,15,15 inches,15 inches
Row 170,8,10 inches,15 inches
Row 171,7,10 inches,15 inches
Row 172,9,10 inches,15 inches
Row 173,11,15 inches,15 inches
Row 174,11,15 inches,15 inches
Row 175,6,10 inches,15 inches
Row 176,15,15 inches,15 inches
Row 177,8,10 inches,15 inches
Row 178,7,10 inches,15 inches
Row 179,5,5 inches,15 inches
Row 180,8,10 inches,15 inches
Row 181,11,15 inches,15 inches
Row 182,6,10 inches,15 inches
Row 183,13,15 inches,15 inches
Row 184,7,10 inches,15 inches
Row 185,9,10 inches,15 inches
Row 186,8,10 inches,15 inches
