Row,Number of Houses,Pipe Size
Row 1,14,15 inches
Row 2,6,10 inches
Row 3,14,15 inches
Row 4,10,10 inches
Row 5,14,15 inches
Row 6,5,5 inches
Row 7,11,15 inches
Row 8,8,10 inches
Row 9,7,10 inches
Row 10,6,10 inches
Row 11,15,15 inches
Row 12,14,15 inches
Row 13,8,10 inches
Row 14,8,10 inches
Row 15,12,15 inches
Row 16,8,10 inches
Row 17,10,10 inches
Row 18,12,15 inches
Row 19,15,15 inches
Row 20,15,15 inches
Row 21,9,10 inches
Row 22,10,10 inches
Row 23,12,15 inches
Row 24,8,10 inches
Row 25,13,15 inches
Row 26,11,15 inches
Row 27,5,5 inches
Row 28,12,15 inches
Row 29,14,15 inches
Row 30,11,15 inches
Row 31,13,15 inches
Row 32,10,10 inches
Row 33,5,5 inches
Row 34,5,5 inches
Row 35,5,5 inches
Row 36,5,5 inches
Row 37,6,10 inches
Row 38,9,10 inches
Row 39,5,5 inches
Row 40,11,15 inches
Row 41,8,10 inches
Row 42,10,10 inches
Row 43,12,15 inches
Row 44,13,15 inches
Row 45,5,5 inches
Row 46,9,10 inches
Row 47,15,15 inches
Row 48,11,15 inches
Row 49,10,10 inches
Row 50,10,10 inches
Row 51,10,10 inches
Row 52,13,15 inches
Row 53,9,10 inches
Row 54,6,10 inches
Row 55,5,5 inches
Row 56,10,10 inches
Row 57,8,10 inches
Row 58,6,10 inches
Row 59,8,10 inches
Row 60,15,15 inches
Row 61,10,10 inches
Row 62,6,10 inches
Row 63,7,10 inches
Row 64,8,10 inches
Row 65,6,10 inches
Row 66,5,5 inches
Row 67,5,5 inches
Row 68,5,5 inches
Row 69,9,10 inches
Row 70,6,10 inches
Row 71,14,15 inches
Row 72,12,15 inches
Row 73,8,10 inches
Row 74,6,10 inches
Row 75,12,15 inches
Row 76,11,15 inches
Row 77,12,15 inches
Row 78,15,15 inches
Row 79,15,15 inches
Row 80,5,5 inches
Row 81,7,10 inches
Row 82,6,10 inches
Row 83,13,15 inches
Row 84,14,15 inches
Row 85,13,15 inches
Row 86,12,15 inches
Row 87,8,10 inches
Row 88,13,15 inches
Row 89,5,5 inches
Row 90,12,15 inches
Row 91,13,15 inches
Row 92,6,10 inches
Row 93,9,10 inches
Row 94,5,5 inches
Row 95,12,15 inches
Row 96,13,15 inches
Row 97,11,15 inches
Row 98,9,10 inches
Row 99,15,15 inches
Row 100,8,10 inches
Row 101,9,10 inches
Row 102,5,5 inches
Row 103,14,15 inches
Row 104,13,15 inches
Row 105,5,5 inches
Row 106,13,15 inches
Row 107,5,5 inches
Row 108,10,10 inches
Row 109,13,15 inches
Row 110,7,10 inches
Row 111,7,10 inches
Row 112,6,10 inches
Row 113,14,15 inches
Row 114,11,15 inches
Row 115,11,15 inches
Row 116,13,15 inches
Row 117,12,15 inches
Row 118,9,10 inches
Row 119,11,15 inches
Row 120,12,15 inches
Row 121,15,15 inches
Row 122,11,15 inches
Row 123,8,10 inches
Row 124,8,10 inches
Row 125,7,10 inches
Row 126,9,10 inches
Row 127,7,10 inches
Row 128,13,15 inches
Row 129,8,10 inches
Row 130,14,15 inches
Row 131,13,15 inches
Row 132,5,5 inches
Row 133,8,10 inches
Row 134,6,10 inches
Row 135,15,15 inches
Row 136,12,15 inches
Row 137,15,15 inches
Row 138,15,15 inches
Row 139,9,10 inches
Row 140,7,10 inches
Row 141,14,15 inches
Row 142,7,10 inches
Row 143,14,15 inches
