Row,Number of Houses,Pipe Size
Row 1,15,15 inches
Row 2,10,10 inches
Row 3,14,15 inches
Row 4,6,10 inches
Row 5,15,15 inches
Row 6,13,15 inches
Row 7,14,15 inches
Row 8,10,10 inches
Row 9,14,15 inches
Row 10,13,15 inches
Row 11,14,15 inches
Row 12,9,10 inches
Row 13,8,10 inches
Row 14,14,15 inches
Row 15,5,5 inches
Row 16,15,15 inches
Row 17,5,5 inches
Row 18,6,10 inches
Row 19,14,15 inches
Row 20,13,15 inches
Row 21,5,5 inches
Row 22,9,10 inches
Row 23,14,15 inches
Row 24,8,10 inches
Row 25,11,15 inches
Row 26,13,15 inches
Row 27,9,10 inches
Row 28,11,15 inches
Row 29,11,15 inches
Row 30,11,15 inches
Row 31,6,10 inches
Row 32,15,15 inches
Row 33,10,10 inches
Row 34,8,10 inches
Row 35,15,15 inches
Row 36,10,10 inches
Row 37,11,15 inches
Row 38,5,5 inches
Row 39,13,15 inches
Row 40,10,10 inches
Row 41,5,5 inches
Row 42,7,10 inches
Row 43,15,15 inches
Row 44,8,10 inches
Row 45,8,10 inches
Row 46,8,10 inches
Row 47,11,15 inches
Row 48,9,10 inches
Row 49,12,15 inches
Row 50,12,15 inches
Row 51,8,10 inches
Row 52,10,10 inches
Row 53,11,15 inches
Row 54,5,5 inches
Row 55,15,15 inches
Row 56,14,15 inches
Row 57,5,5 inches
Row 58,14,15 inches
Row 59,14,15 inches
Row 60,6,10 inches
Row 61,8,10 inches
Row 62,13,15 inches
Row 63,10,10 inches
Row 64,11,15 inches
Row 65,7,10 inches
Row 66,14,15 inches
Row 67,15,15 inches
Row 68,6,10 inches
Row 69,11,15 inches
Row 70,9,10 inches
Row 71,12,15 inches
Row 72,12,15 inches
Row 73,12,15 inches
Row 74,7,10 inches
Row 75,13,15 inches
Row 76,5,5 inches
Row 77,8,10 inches
Row 78,9,10 inches
Row 79,14,15 inches
Row 80,8,10 inches
Row 81,11,15 inches
Row 82,9,10 inches
Row 83,12,15 inches
Row 84,5,5 inches
Row 85,5,5 inches
Row 86,11,15 inches
Row 87,8,10 inches
Row 88,11,15 inches
Row 89,9,10 inches
Row 90,9,10 inches
Row 91,9,10 inches
Row 92,11,15 inches
Row 93,13,15 inches
Row 94,11,15 inches
Row 95,5,5 inches
Row 96,6,10 inches
Row 97,9,10 inches
Row 98,5,5 inches
Row 99,12,15 inches
Row 100,8,10 inches
Row 101,14,15 inches
Row 102,5,5 inches
Row 103,7,10 inches
Row 104,13,15 inches
Row 105,10,10 inches
Row 106,11,15 inches
Row 107,11,15 inches
Row 108,15,15 inches
Row 109,7,10 inches
Row 110,10,10 inches
Row 111,11,15 inches
