Row,Number of Houses,Pipe Size
Row 1,10,10 inches
Row 2,10,10 inches
Row 3,6,10 inches
Row 4,8,10 inches
Row 5,7,10 inches
Row 6,6,10 inches
Row 7,6,10 inches
Row 8,8,10 inches
Row 9,5,5 inches
Row 10,7,10 inches
Row 11,11,15 inches
Row 12,15,15 inches
Row 13,11,15 inches
Row 14,12,15 inches
Row 15,6,10 inches
Row 16,6,10 inches
Row 17,6,10 inches
Row 18,12,15 inches
Row 19,5,5 inches
Row 20,11,15 inches
Row 21,12,15 inches
Row 22,9,10 inches
Row 23,11,15 inches
Row 24,7,10 inches
Row 25,14,15 inches
Row 26,8,10 inches
Row 27,9,10 inches
Row 28,12,15 inches
Row 29,9,10 inches
Row 30,15,15 inches
Row 31,5,5 inches
Row 32,14,15 inches
Row 33,13,15 inches
Row 34,6,10 inches
Row 35,14,15 inches
Row 36,15,15 inches
Row 37,9,10 inches
Row 38,7,10 inches
Row 39,9,10 inches
Row 40,6,10 inches
Row 41,7,10 inches
Row 42,15,15 inches
Row 43,8,10 inches
Row 44,10,10 inches
Row 45,7,10 inches
Row 46,11,15 inches
Row 47,8,10 inches
Row 48,12,15 inches
Row 49,10,10 inches
Row 50,7,10 inches
Row 51,8,10 inches
Row 52,12,15 inches
Row 53,10,10 inches
Row 54,5,5 inches
Row 55,15,15 inches
Row 56,8,10 inches
Row 57,8,10 inches
Row 58,7,10 inches
Row 59,11,15 inches
Row 60,7,10 inches
Row 61,11,15 inches
Row 62,15,15 inches
Row 63,11,15 inches
Row 64,10,10 inches
Row 65,9,10 inches
Row 66,9,10 inches
Row 67,7,10 inches
Row 68,8,10 inches
Row 69,15,15 inches
Row 70,5,5 inches
Row 71,6,10 inches
Row 72,9,10 inches
Row 73,8,10 inches
Row 74,15,15 inches
Row 75,7,10 inches
Row 76,6,10 inches
Row 77,7,10 inches
Row 78,15,15 inches
Row 79,9,10 inches
Row 80,8,10 inches
Row 81,11,15 inches
Row 82,6,10 inches
Row 83,7,10 inches
Row 84,14,15 inches
Row 85,15,15 inches
Row 86,9,10 inches
Row 87,6,10 inches
Row 88,11,15 inches
Row 89,11,15 inches
Row 90,9,10 inches
Row 91,7,10 inches
Row 92,10,10 inches
Row 93,15,15 inches
Row 94,10,10 inches
Row 95,7,10 inches
Row 96,15,15 inches
Row 97,13,15 inches
Row 98,12,15 inches
Row 99,7,10 inches
Row 100,8,10 inches
Row 101,6,10 inches
Row 102,5,5 inches
Row 103,10,10 inches
Row 104,12,15 inches
Row 105,12,15 inches
Row 106,13,15 inches
Row 107,10,10 inches
Row 108,8,10 inches
Row 109,5,5 inches
Row 110,7,10 inches
Row 111,14,15 inches
Row 112,13,15 inches
Row 113,9,10 inches
Row 114,11,15 inches
Row 115,5,5 inches
Row 116,14,15 inches
Row 117,10,10 inches
Row 118,5,5 inches
Row 119,6,10 inches
Row 120,10,10 inches
Row 121,14,15 inches
Row 122,11,15 inches
Row 123,13,15 inches
Row 124,15,15 inches
Row 125,14,15 inches
Row 126,5,5 inches
Row 127,10,10 inches
Row 128,11,15 inches
Row 129,7,10 inches
Row 130,12,15 inches
Row 131,8,10 inches
Row 132,5,5 inches
Row 133,10,10 inches
