Row,Number of Houses,Pipe Size
Row 1,15,15 inches
Row 2,14,15 inches
Row 3,9,10 inches
Row 4,7,10 inches
Row 5,6,10 inches
Row 6,7,10 inches
Row 7,5,5 inches
Row 8,10,10 inches
Row 9,15,15 inches
Row 10,11,15 inches
Row 11,13,15 inches
Row 12,5,5 inches
Row 13,10,10 inches
Row 14,9,10 inches
Row 15,6,10 inches
Row 16,6,10 inches
Row 17,6,10 inches
Row 18,7,10 inches
Row 19,10,10 inches
Row 20,13,15 inches
Row 21,6,10 inches
Row 22,8,10 inches
Row 23,7,10 inches
Row 24,9,10 inches
Row 25,10,10 inches
Row 26,14,15 inches
Row 27,10,10 inches
Row 28,5,5 inches
Row 29,6,10 inches
Row 30,11,15 inches
Row 31,8,10 inches
Row 32,11,15 inches
Row 33,15,15 inches
Row 34,13,15 inches
Row 35,10,10 inches
Row 36,10,10 inches
Row 37,15,15 inches
Row 38,15,15 inches
Row 39,15,15 inches
Row 40,7,10 inches
Row 41,5,5 inches
Row 42,6,10 inches
Row 43,15,15 inches
Row 44,11,15 inches
Row 45,5,5 inches
Row 46,5,5 inches
Row 47,9,10 inches
Row 48,6,10 inches
Row 49,11,15 inches
Row 50,7,10 inches
Row 51,14,15 inches
Row 52,10,10 inches
Row 53,14,15 inches
Row 54,5,5 inches
Row 55,7,10 inches
Row 56,11,15 inches
Row 57,8,10 inches
Row 58,8,10 inches
Row 59,5,5 inches
Row 60,11,15 inches
Row 61,9,10 inches
Row 62,12,15 inches
Row 63,6,10 inches
Row 64,12,15 inches
Row 65,15,15 inches
Row 66,13,15 inches
Row 67,12,15 inches
Row 68,14,15 inches
Row 69,15,15 inches
Row 70,7,10 inches
Row 71,7,10 inches
Row 72,11,15 inches
Row 73,14,15 inches
Row 74,11,15 inches
Row 75,8,10 inches
Row 76,5,5 inches
Row 77,5,5 inches
Row 78,10,10 inches
Row 79,5,5 inches
Row 80,5,5 inches
Row 81,14,15 inches
Row 82,5,5 inches
Row 83,10,10 inches
Row 84,11,15 inches
Row 85,5,5 inches
Row 86,13,15 inches
Row 87,8,10 inches
Row 88,7,10 inches
Row 89,11,15 inches
Row 90,10,10 inches
Row 91,11,15 inches
Row 92,15,15 inches
Row 93,12,15 inches
Row 94,6,10 inches
Row 95,13,15 inches
Row 96,13,15 inches
Row 97,13,15 inches
Row 98,15,15 inches
Row 99,13,15 inches
Row 100,11,15 inches
Row 101,5,5 inches
Row 102,6,10 inches
Row 103,7,10 inches
Row 104,5,5 inches
Row 105,14,15 inches
Row 106,7,10 inches
Row 107,9,10 inches
Row 108,8,10 inches
Row 109,14,15 inches
Row 110,9,10 inches
Row 111,14,15 inches
Row 112,13,15 inches
Row 113,15,15 inches
Row 114,11,15 inches
Row 115,14,15 inches
Row 116,13,15 inches
Row 117,6,10 inches
Row 118,11,15 inches
Row 119,7,10 inches
Row 120,12,15 inches
Row 121,5,5 inches
Row 122,8,10 inches
Row 123,14,15 inches
Row 124,13,15 inches
Row 125,10,10 inches
Row 126,6,10 inches
Row 127,10,10 inches
Row 128,10,10 inches
Row 129,9,10 inches
Row 130,8,10 inches
Row 131,12,15 inches
Row 132,14,15 inches
Row 133,8,10 inches
Row 134,14,15 inches
Row 135,15,15 inches
Row 136,10,10 inches
Row 137,11,15 inches
Row 138,14,15 inches
Row 139,10,10 inches
Row 140,10,10 inches
Row 141,9,10 inches
Row 142,6,10 inches
Row 143,14,15 inches
Row 144,9,10 inches
Row 145,14,15 inches
Row 146,5,5 inches
Row 147,11,15 inches
Row 148,9,10 inches
Row 149,10,10 inches
Row 150,12,15 inches
Row 151,6,10 inches
Row 152,10,10 inches
Row 153,5,5 inches
Row 154,10,10 inches
Row 155,11,15 inches
Row 156,15,15 inches
Row 157,11,15 inches
Row 158,10,10 inches
Row 159,14,15 inches
Row 160,11,15 inches
Row 161,14,15 inches
Row 162,8,10 inches
Row 163,6,10 inches
Row 164,6,10 inches
Row 165,13,15 inches
Row 166,11,15 inches
Row 167,11,15 inches
Row 168,7,10 inches
Row 169,13,15 inches
Row 170,9,10 inches
Row 171,10,10 inches
Row 172,5,5 inches
Row 173,12,15 inches
Row 174,7,10 inches
Row 175,14,15 inches
Row 176,8,10 inches
Row 177,5,5 inches
Row 178,6,10 inches
Row 179,10,10 inches
Row 180,10,10 inches
Row 181,15,15 inches
Row 182,10,10 inches
Row 183,5,5 inches
Row 184,5,5 inches
Row 185,7,10 inches
Row 186,13,15 inches
Row 187,15,15 inches
Row 188,8,10 inches
Row 189,10,10 inches
Row 190,7,10 inches
Row 191,6,10 inches
Row 192,6,10 inches
Row 193,8,10 inches
Row 194,6,10 inches
Row 195,15,15 inches
