Row,Number of Houses,Pipe Size
Row 1,11,15 inches
Row 2,13,15 inches
Row 3,14,15 inches
Row 4,6,10 inches
Row 5,14,15 inches
Row 6,9,10 inches
Row 7,13,15 inches
Row 8,6,10 inches
Row 9,8,10 inches
Row 10,9,10 inches
Row 11,12,15 inches
Row 12,13,15 inches
Row 13,5,5 inches
Row 14,9,10 inches
Row 15,8,10 inches
Row 16,10,10 inches
Row 17,10,10 inches
Row 18,12,15 inches
Row 19,6,10 inches
Row 20,5,5 inches
Row 21,7,10 inches
Row 22,14,15 inches
Row 23,7,10 inches
Row 24,9,10 inches
Row 25,15,15 inches
Row 26,7,10 inches
Row 27,13,15 inches
Row 28,7,10 inches
Row 29,11,15 inches
Row 30,12,15 inches
Row 31,6,10 inches
Row 32,9,10 inches
Row 33,6,10 inches
Row 34,11,15 inches
Row 35,7,10 inches
Row 36,5,5 inches
Row 37,10,10 inches
Row 38,6,10 inches
Row 39,8,10 inches
Row 40,14,15 inches
Row 41,7,10 inches
Row 42,11,15 inches
Row 43,8,10 inches
Row 44,15,15 inches
Row 45,14,15 inches
Row 46,8,10 inches
Row 47,13,15 inches
Row 48,5,5 inches
Row 49,6,10 inches
Row 50,6,10 inches
Row 51,6,10 inches
Row 52,15,15 inches
Row 53,5,5 inches
Row 54,14,15 inches
Row 55,12,15 inches
Row 56,5,5 inches
Row 57,10,10 inches
Row 58,12,15 inches
Row 59,11,15 inches
Row 60,10,10 inches
Row 61,7,10 inches
Row 62,15,15 inches
Row 63,13,15 inches
Row 64,12,15 inches
Row 65,9,10 inches
Row 66,14,15 inches
Row 67,5,5 inches
Row 68,11,15 inches
Row 69,10,10 inches
Row 70,13,15 inches
Row 71,12,15 inches
Row 72,6,10 inches
Row 73,8,10 inches
Row 74,13,15 inches
Row 75,15,15 inches
Row 76,10,10 inches
Row 77,8,10 inches
Row 78,13,15 inches
Row 79,6,10 inches
Row 80,7,10 inches
Row 81,12,15 inches
Row 82,13,15 inches
Row 83,13,15 inches
Row 84,15,15 inches
Row 85,7,10 inches
Row 86,6,10 inches
Row 87,9,10 inches
Row 88,11,15 inches
Row 89,15,15 inches
Row 90,13,15 inches
Row 91,8,10 inches
Row 92,9,10 inches
Row 93,11,15 inches
Row 94,7,10 inches
Row 95,11,15 inches
Row 96,5,5 inches
Row 97,10,10 inches
Row 98,6,10 inches
Row 99,15,15 inches
Row 100,10,10 inches
Row 101,13,15 inches
Row 102,5,5 inches
Row 103,6,10 inches
Row 104,14,15 inches
Row 105,14,15 inches
Row 106,9,10 inches
Row 107,14,15 inches
Row 108,13,15 inches
Row 109,14,15 inches
Row 110,10,10 inches
Row 111,15,15 inches
Row 112,14,15 inches
Row 113,5,5 inches
Row 114,6,10 inches
Row 115,8,10 inches
Row 116,6,10 inches
Row 117,11,15 inches
Row 118,10,10 inches
Row 119,10,10 inches
Row 120,15,15 inches
Row 121,6,10 inches
Row 122,12,15 inches
Row 123,14,15 inches
Row 124,9,10 inches
Row 125,5,5 inches
Row 126,8,10 inches
