Row,Number of Houses,Pipe Size
Row 1,7,10 inches
Row 2,14,15 inches
Row 3,6,10 inches
Row 4,15,15 inches
Row 5,7,10 inches
Row 6,11,15 inches
Row 7,8,10 inches
Row 8,9,10 inches
Row 9,10,10 inches
Row 10,6,10 inches
Row 11,6,10 inches
Row 12,10,10 inches
Row 13,5,5 inches
Row 14,6,10 inches
Row 15,13,15 inches
Row 16,15,15 inches
Row 17,12,15 inches
Row 18,10,10 inches
Row 19,9,10 inches
Row 20,5,5 inches
Row 21,10,10 inches
Row 22,13,15 inches
Row 23,8,10 inches
Row 24,14,15 inches
Row 25,9,10 inches
Row 26,13,15 inches
Row 27,9,10 inches
Row 28,7,10 inches
Row 29,12,15 inches
Row 30,15,15 inches
Row 31,10,10 inches
Row 32,5,5 inches
Row 33,14,15 inches
Row 34,13,15 inches
Row 35,5,5 inches
Row 36,5,5 inches
Row 37,9,10 inches
Row 38,13,15 inches
Row 39,8,10 inches
Row 40,6,10 inches
Row 41,15,15 inches
Row 42,14,15 inches
Row 43,13,15 inches
Row 44,8,10 inches
Row 45,12,15 inches
Row 46,8,10 inches
Row 47,8,10 inches
Row 48,11,15 inches
Row 49,13,15 inches
Row 50,12,15 inches
Row 51,10,10 inches
Row 52,15,15 inches
Row 53,14,15 inches
Row 54,8,10 inches
Row 55,14,15 inches
Row 56,14,15 inches
Row 57,12,15 inches
Row 58,6,10 inches
Row 59,8,10 inches
Row 60,14,15 inches
Row 61,6,10 inches
Row 62,7,10 inches
Row 63,15,15 inches
Row 64,10,10 inches
Row 65,10,10 inches
Row 66,12,15 inches
Row 67,13,15 inches
Row 68,9,10 inches
Row 69,9,10 inches
Row 70,6,10 inches
Row 71,10,10 inches
Row 72,8,10 inches
Row 73,8,10 inches
Row 74,6,10 inches
Row 75,7,10 inches
Row 76,5,5 inches
Row 77,13,15 inches
Row 78,15,15 inches
Row 79,9,10 inches
Row 80,7,10 inches
Row 81,11,15 inches
Row 82,7,10 inches
Row 83,8,10 inches
Row 84,9,10 inches
Row 85,14,15 inches
Row 86,5,5 inches
Row 87,7,10 inches
Row 88,5,5 inches
Row 89,10,10 inches
Row 90,13,15 inches
Row 91,13,15 inches
Row 92,5,5 inches
Row 93,13,15 inches
Row 94,8,10 inches
Row 95,13,15 inches
Row 96,5,5 inches
Row 97,11,15 inches
Row 98,14,15 inches
Row 99,8,10 inches
Row 100,8,10 inches
Row 101,13,15 inches
