Row,Number of Houses,Pipe Size
Row 1,15,15 inches
Row 2,12,15 inches
Row 3,12,15 inches
Row 4,11,15 inches
Row 5,11,15 inches
Row 6,15,15 inches
Row 7,10,10 inches
Row 8,13,15 inches
Row 9,8,10 inches
Row 10,7,10 inches
Row 11,8,10 inches
Row 12,12,15 inches
Row 13,8,10 inches
Row 14,6,10 inches
Row 15,7,10 inches
Row 16,5,5 inches
Row 17,15,15 inches
Row 18,14,15 inches
Row 19,5,5 inches
Row 20,11,15 inches
Row 21,14,15 inches
Row 22,6,10 inches
Row 23,11,15 inches
Row 24,12,15 inches
Row 25,6,10 inches
Row 26,15,15 inches
Row 27,5,5 inches
Row 28,6,10 inches
Row 29,15,15 inches
Row 30,8,10 inches
Row 31,11,15 inches
Row 32,14,15 inches
Row 33,5,5 inches
Row 34,13,15 inches
Row 35,12,15 inches
Row 36,10,10 inches
Row 37,15,15 inches
Row 38,9,10 inches
Row 39,12,15 inches
Row 40,8,10 inches
Row 41,15,15 inches
Row 42,12,15 inches
Row 43,11,15 inches
Row 44,14,15 inches
Row 45,12,15 inches
Row 46,7,10 inches
Row 47,9,10 inches
Row 48,9,10 inches
Row 49,15,15 inches
Row 50,14,15 inches
Row 51,8,10 inches
Row 52,10,10 inches
Row 53,7,10 inches
Row 54,5,5 inches
Row 55,13,15 inches
Row 56,6,10 inches
Row 57,7,10 inches
Row 58,8,10 inches
Row 59,13,15 inches
Row 60,15,15 inches
Row 61,13,15 inches
Row 62,11,15 inches
Row 63,14,15 inches
Row 64,9,10 inches
Row 65,5,5 inches
Row 66,6,10 inches
Row 67,8,10 inches
Row 68,9,10 inches
Row 69,5,5 inches
Row 70,9,10 inches
Row 71,6,10 inches
Row 72,8,10 inches
Row 73,11,15 inches
Row 74,8,10 inches
Row 75,11,15 inches
Row 76,15,15 inches
Row 77,13,15 inches
Row 78,6,10 inches
Row 79,6,10 inches
Row 80,14,15 inches
Row 81,9,10 inches
Row 82,7,10 inches
Row 83,15,15 inches
Row 84,14,15 inches
Row 85,8,10 inches
Row 86,6,10 inches
Row 87,13,15 inches
Row 88,13,15 inches
Row 89,12,15 inches
Row 90,13,15 inches
Row 91,7,10 inches
Row 92,10,10 inches
Row 93,5,5 inches
Row 94,6,10 inches
Row 95,9,10 inches
Row 96,13,15 inches
Row 97,13,15 inches
Row 98,8,10 inches
Row 99,5,5 inches
Row 100,12,15 inches
Row 101,9,10 inches
Row 102,9,10 inches
Row 103,12,15 inches
Row 104,15,15 inches
Row 105,9,10 inches
Row 106,5,5 inches
Row 107,13,15 inches
Row 108,15,15 inches
Row 109,11,15 inches
Row 110,15,15 inches
Row 111,12,15 inches
Row 112,5,5 inches
Row 113,5,5 inches
Row 114,14,15 inches
Row 115,8,10 inches
Row 116,15,15 inches
Row 117,12,15 inches
Row 118,7,10 inches
Row 119,15,15 inches
Row 120,12,15 inches
Row 121,5,5 inches
Row 122,11,15 inches
Row 123,15,15 inches
Row 124,9,10 inches
Row 125,12,15 inches
Row 126,9,10 inches
Row 127,15,15 inches
Row 128,9,10 inches
Row 129,12,15 inches
Row 130,12,15 inches
Row 131,7,10 inches
Row 132,6,10 inches
Row 133,10,10 inches
Row 134,13,15 inches
Row 135,13,15 inches
Row 136,11,15 inches
Row 137,14,15 inches
Row 138,7,10 inches
Row 139,12,15 inches
Row 140,11,15 inches
Row 141,10,10 inches
Row 142,5,5 inches
Row 143,10,10 inches
Row 144,8,10 inches
Row 145,12,15 inches
Row 146,11,15 inches
Row 147,7,10 inches
Row 148,11,15 inches
Row 149,14,15 inches
Row 150,7,10 inches
Row 151,15,15 inches
Row 152,7,10 inches
Row 153,11,15 inches
Row 154,8,10 inches
Row 155,10,10 inches
Row 156,8,10 inches
Row 157,8,10 inches
Row 158,12,15 inches
Row 159,14,15 inches
Row 160,8,10 inches
Row 161,13,15 inches
Row 162,14,15 inches
Row 163,13,15 inches
Row 164,8,10 inches
Row 165,8,10 inches
Row 166,12,15 inches
Row 167,7,10 inches
Row 168,7,10 inches
Row 169,6,10 inches
Row 170,13,15 inches
Row 171,5,5 inches
Row 172,9,10 inches
Row 173,9,10 inches
Row 174,11,15 inches
Row 175,12,15 inches
Row 176,8,10 inches
Row 177,10,10 inches
Row 178,5,5 inches
Row 179,6,10 inches
Row 180,10,10 inches
Row 181,15,15 inches
Row 182,8,10 inches
Row 183,9,10 inches
Row 184,13,15 inches
Row 185,5,5 inches
Row 186,5,5 inches
Row 187,11,15 inches
Row 188,10,10 inches
Row 189,11,15 inches
Row 190,14,15 inches
Row 191,8,10 inches
Row 192,9,10 inches
