Row,Number of Houses,Pipe Size
Row 1,15,15 inches
Row 2,7,10 inches
Row 3,11,15 inches
Row 4,14,15 inches
Row 5,14,15 inches
Row 6,10,10 inches
Row 7,10,10 inches
Row 8,7,10 inches
Row 9,10,10 inches
Row 10,15,15 inches
Row 11,11,15 inches
Row 12,5,5 inches
Row 13,10,10 inches
Row 14,5,5 inches
Row 15,14,15 inches
Row 16,11,15 inches
Row 17,12,15 inches
Row 18,5,5 inches
Row 19,8,10 inches
Row 20,11,15 inches
Row 21,8,10 inches
Row 22,11,15 inches
Row 23,11,15 inches
Row 24,15,15 inches
Row 25,8,10 inches
Row 26,9,10 inches
Row 27,12,15 inches
Row 28,8,10 inches
Row 29,14,15 inches
Row 30,11,15 inches
Row 31,13,15 inches
Row 32,14,15 inches
Row 33,9,10 inches
Row 34,15,15 inches
Row 35,14,15 inches
Row 36,10,10 inches
Row 37,14,15 inches
Row 38,6,10 inches
Row 39,7,10 inches
Row 40,8,10 inches
Row 41,7,10 inches
Row 42,9,10 inches
Row 43,14,15 inches
Row 44,5,5 inches
Row 45,12,15 inches
Row 46,7,10 inches
Row 47,12,15 inches
Row 48,6,10 inches
Row 49,11,15 inches
Row 50,8,10 inches
Row 51,5,5 inches
Row 52,5,5 inches
Row 53,8,10 inches
Row 54,14,15 inches
Row 55,15,15 inches
Row 56,15,15 inches
Row 57,13,15 inches
Row 58,14,15 inches
Row 59,11,15 inches
Row 60,5,5 inches
Row 61,13,15 inches
Row 62,10,10 inches
Row 63,10,10 inches
Row 64,13,15 inches
Row 65,11,15 inches
Row 66,12,15 inches
Row 67,11,15 inches
Row 68,10,10 inches
Row 69,13,15 inches
Row 70,14,15 inches
Row 71,10,10 inches
Row 72,11,15 inches
Row 73,13,15 inches
Row 74,6,10 inches
Row 75,13,15 inches
Row 76,7,10 inches
Row 77,10,10 inches
Row 78,12,15 inches
Row 79,5,5 inches
Row 80,9,10 inches
Row 81,9,10 inches
Row 82,14,15 inches
Row 83,12,15 inches
Row 84,9,10 inches
Row 85,6,10 inches
Row 86,9,10 inches
Row 87,6,10 inches
Row 88,13,15 inches
Row 89,11,15 inches
Row 90,11,15 inches
Row 91,10,10 inches
Row 92,8,10 inches
Row 93,12,15 inches
Row 94,11,15 inches
Row 95,8,10 inches
Row 96,14,15 inches
Row 97,11,15 inches
Row 98,5,5 inches
Row 99,12,15 inches
Row 100,15,15 inches
Row 101,10,10 inches
Row 102,12,15 inches
Row 103,5,5 inches
Row 104,6,10 inches
Row 105,8,10 inches
Row 106,15,15 inches
Row 107,12,15 inches
Row 108,8,10 inches
Row 109,13,15 inches
Row 110,10,10 inches
Row 111,7,10 inches
Row 112,8,10 inches
Row 113,6,10 inches
Row 114,9,10 inches
Row 115,7,10 inches
Row 116,6,10 inches
Row 117,7,10 inches
Row 118,8,10 inches
