Row,Number of Houses,Pipe Size
Row 1,5,5 inches
Row 2,5,5 inches
Row 3,5,5 inches
Row 4,8,10 inches
Row 5,8,10 inches
Row 6,6,10 inches
Row 7,8,10 inches
Row 8,8,10 inches
Row 9,15,15 inches
Row 10,14,15 inches
Row 11,14,15 inches
Row 12,11,15 inches
Row 13,12,15 inches
Row 14,11,15 inches
Row 15,11,15 inches
Row 16,9,10 inches
Row 17,15,15 inches
Row 18,6,10 inches
Row 19,10,10 inches
Row 20,11,15 inches
Row 21,14,15 inches
Row 22,10,10 inches
Row 23,8,10 inches
Row 24,11,15 inches
Row 25,10,10 inches
Row 26,12,15 inches
Row 27,13,15 inches
Row 28,10,10 inches
Row 29,5,5 inches
Row 30,15,15 inches
Row 31,13,15 inches
Row 32,5,5 inches
Row 33,10,10 inches
Row 34,6,10 inches
Row 35,11,15 inches
Row 36,11,15 inches
Row 37,12,15 inches
Row 38,15,15 inches
Row 39,10,10 inches
Row 40,12,15 inches
Row 41,11,15 inches
Row 42,10,10 inches
Row 43,9,10 inches
Row 44,14,15 inches
Row 45,14,15 inches
Row 46,6,10 inches
Row 47,14,15 inches
Row 48,7,10 inches
Row 49,9,10 inches
Row 50,5,5 inches
Row 51,7,10 inches
Row 52,6,10 inches
Row 53,13,15 inches
Row 54,5,5 inches
Row 55,14,15 inches
Row 56,5,5 inches
Row 57,12,15 inches
Row 58,7,10 inches
Row 59,10,10 inches
Row 60,12,15 inches
Row 61,6,10 inches
Row 62,12,15 inches
Row 63,13,15 inches
Row 64,10,10 inches
Row 65,12,15 inches
Row 66,14,15 inches
Row 67,9,10 inches
Row 68,8,10 inches
Row 69,14,15 inches
Row 70,13,15 inches
Row 71,15,15 inches
Row 72,13,15 inches
Row 73,13,15 inches
Row 74,14,15 inches
Row 75,7,10 inches
Row 76,14,15 inches
Row 77,10,10 inches
Row 78,8,10 inches
Row 79,11,15 inches
Row 80,11,15 inches
Row 81,7,10 inches
Row 82,6,10 inches
Row 83,13,15 inches
Row 84,9,10 inches
Row 85,9,10 inches
Row 86,5,5 inches
Row 87,6,10 inches
Row 88,15,15 inches
Row 89,14,15 inches
Row 90,12,15 inches
Row 91,8,10 inches
Row 92,5,5 inches
Row 93,11,15 inches
Row 94,9,10 inches
Row 95,7,10 inches
Row 96,15,15 inches
Row 97,9,10 inches
Row 98,11,15 inches
Row 99,8,10 inches
Row 100,5,5 inches
Row 101,12,15 inches
Row 102,14,15 inches
Row 103,10,10 inches
Row 104,12,15 inches
Row 105,6,10 inches
Row 106,11,15 inches
Row 107,7,10 inches
Row 108,6,10 inches
Row 109,7,10 inches
Row 110,10,10 inches
Row 111,8,10 inches
Row 112,12,15 inches
Row 113,12,15 inches
Row 114,11,15 inches
Row 115,15,15 inches
Row 116,14,15 inches
Row 117,14,15 inches
Row 118,11,15 inches
Row 119,15,15 inches
Row 120,9,10 inches
Row 121,11,15 inches
Row 122,12,15 inches
Row 123,10,10 inches
Row 124,6,10 inches
Row 125,12,15 inches
Row 126,14,15 inches
Row 127,9,10 inches
Row 128,14,15 inches
Row 129,9,10 inches
Row 130,5,5 inches
Row 131,13,15 inches
