Row,Number of Houses,Pipe Size
Row 1,10,10 inches
Row 2,8,10 inches
Row 3,11,15 inches
Row 4,11,15 inches
Row 5,7,10 inches
Row 6,5,5 inches
Row 7,7,10 inches
Row 8,7,10 inches
Row 9,9,10 inches
Row 10,6,10 inches
Row 11,6,10 inches
Row 12,14,15 inches
Row 13,6,10 inches
Row 14,6,10 inches
Row 15,7,10 inches
Row 16,14,15 inches
Row 17,6,10 inches
Row 18,9,10 inches
Row 19,7,10 inches
Row 20,15,15 inches
Row 21,6,10 inches
Row 22,6,10 inches
Row 23,11,15 inches
Row 24,5,5 inches
Row 25,15,15 inches
Row 26,6,10 inches
Row 27,8,10 inches
Row 28,12,15 inches
Row 29,6,10 inches
Row 30,6,10 inches
Row 31,6,10 inches
Row 32,9,10 inches
Row 33,15,15 inches
Row 34,9,10 inches
Row 35,10,10 inches
Row 36,11,15 inches
Row 37,10,10 inches
Row 38,12,15 inches
Row 39,11,15 inches
Row 40,11,15 inches
Row 41,6,10 inches
Row 42,14,15 inches
Row 43,10,10 inches
Row 44,9,10 inches
Row 45,7,10 inches
Row 46,15,15 inches
Row 47,5,5 inches
Row 48,9,10 inches
Row 49,15,15 inches
Row 50,9,10 inches
Row 51,8,10 inches
Row 52,9,10 inches
Row 53,14,15 inches
Row 54,10,10 inches
Row 55,7,10 inches
Row 56,12,15 inches
Row 57,15,15 inches
Row 58,5,5 inches
Row 59,8,10 inches
Row 60,10,10 inches
Row 61,5,5 inches
Row 62,8,10 inches
Row 63,9,10 inches
Row 64,9,10 inches
Row 65,7,10 inches
Row 66,8,10 inches
Row 67,9,10 inches
Row 68,14,15 inches
Row 69,5,5 inches
Row 70,7,10 inches
Row 71,11,15 inches
Row 72,15,15 inches
Row 73,5,5 inches
Row 74,12,15 inches
Row 75,10,10 inches
Row 76,11,15 inches
Row 77,11,15 inches
Row 78,7,10 inches
Row 79,8,10 inches
Row 80,8,10 inches
Row 81,13,15 inches
Row 82,6,10 inches
Row 83,6,10 inches
Row 84,7,10 inches
Row 85,9,10 inches
Row 86,10,10 inches
Row 87,12,15 inches
Row 88,6,10 inches
Row 89,9,10 inches
Row 90,6,10 inches
Row 91,12,15 inches
Row 92,11,15 inches
Row 93,13,15 inches
Row 94,8,10 inches
Row 95,14,15 inches
Row 96,10,10 inches
Row 97,10,10 inches
Row 98,7,10 inches
Row 99,10,10 inches
Row 100,14,15 inches
Row 101,9,10 inches
Row 102,5,5 inches
Row 103,5,5 inches
Row 104,14,15 inches
Row 105,14,15 inches
Row 106,13,15 inches
Row 107,12,15 inches
Row 108,9,10 inches
Row 109,10,10 inches
Row 110,6,10 inches
Row 111,14,15 inches
Row 112,14,15 inches
Row 113,10,10 inches
Row 114,8,10 inches
Row 115,7,10 inches
Row 116,5,5 inches
Row 117,7,10 inches
Row 118,12,15 inches
Row 119,14,15 inches
Row 120,10,10 inches
Row 121,9,10 inches
Row 122,5,5 inches
Row 123,15,15 inches
Row 124,7,10 inches
Row 125,8,10 inches
Row 126,8,10 inches
Row 127,5,5 inches
Row 128,11,15 inches
Row 129,9,10 inches
Row 130,9,10 inches
Row 131,15,15 inches
Row 132,15,15 inches
Row 133,6,10 inches
Row 134,5,5 inches
Row 135,15,15 inches
Row 136,13,15 inches
Row 137,13,15 inches
Row 138,15,15 inches
Row 139,13,15 inches
Row 140,6,10 inches
