Row,Number of Houses,Pipe Size
Row 1,12,15 inches
Row 2,13,15 inches
Row 3,6,10 inches
Row 4,12,15 inches
Row 5,5,5 inches
Row 6,14,15 inches
Row 7,15,15 inches
Row 8,10,10 inches
Row 9,9,10 inches
Row 10,10,10 inches
Row 11,11,15 inches
Row 12,11,15 inches
Row 13,11,15 inches
Row 14,14,15 inches
Row 15,12,15 inches
Row 16,14,15 inches
Row 17,10,10 inches
Row 18,14,15 inches
Row 19,13,15 inches
Row 20,11,15 inches
Row 21,7,10 inches
Row 22,14,15 inches
Row 23,13,15 inches
Row 24,9,10 inches
Row 25,9,10 inches
Row 26,11,15 inches
Row 27,5,5 inches
Row 28,5,5 inches
Row 29,15,15 inches
Row 30,15,15 inches
Row 31,12,15 inches
Row 32,9,10 inches
Row 33,14,15 inches
Row 34,8,10 inches
Row 35,8,10 inches
Row 36,13,15 inches
Row 37,10,10 inches
Row 38,7,10 inches
Row 39,9,10 inches
Row 40,8,10 inches
Row 41,14,15 inches
Row 42,8,10 inches
Row 43,12,15 inches
Row 44,11,15 inches
Row 45,6,10 inches
Row 46,11,15 inches
Row 47,11,15 inches
Row 48,8,10 inches
Row 49,8,10 inches
Row 50,8,10 inches
Row 51,15,15 inches
Row 52,9,10 inches
Row 53,7,10 inches
Row 54,5,5 inches
Row 55,6,10 inches
Row 56,8,10 inches
Row 57,9,10 inches
Row 58,11,15 inches
Row 59,14,15 inches
Row 60,6,10 inches
Row 61,11,15 inches
Row 62,8,10 inches
Row 63,12,15 inches
Row 64,8,10 inches
Row 65,7,10 inches
Row 66,8,10 inches
Row 67,6,10 inches
Row 68,6,10 inches
Row 69,10,10 inches
Row 70,5,5 inches
Row 71,12,15 inches
Row 72,8,10 inches
Row 73,8,10 inches
Row 74,5,5 inches
Row 75,6,10 inches
Row 76,12,15 inches
Row 77,11,15 inches
Row 78,15,15 inches
Row 79,10,10 inches
Row 80,5,5 inches
Row 81,6,10 inches
Row 82,6,10 inches
Row 83,8,10 inches
Row 84,8,10 inches
Row 85,7,10 inches
Row 86,12,15 inches
Row 87,6,10 inches
Row 88,9,10 inches
Row 89,11,15 inches
Row 90,14,15 inches
Row 91,10,10 inches
Row 92,12,15 inches
Row 93,8,10 inches
Row 94,7,10 inches
Row 95,12,15 inches
Row 96,7,10 inches
Row 97,6,10 inches
Row 98,10,10 inches
Row 99,7,10 inches
Row 100,9,10 inches
Row 101,5,5 inches
Row 102,7,10 inches
Row 103,9,10 inches
Row 104,12,15 inches
Row 105,8,10 inches
Row 106,8,10 inches
Row 107,12,15 inches
Row 108,15,15 inches
Row 109,10,10 inches
Row 110,5,5 inches
Row 111,11,15 inches
Row 112,14,15 inches
Row 113,10,10 inches
Row 114,7,10 inches
Row 115,13,15 inches
Row 116,10,10 inches
Row 117,11,15 inches
Row 118,7,10 inches
Row 119,8,10 inches
Row 120,9,10 inches
Row 121,11,15 inches
Row 122,11,15 inches
Row 123,5,5 inches
Row 124,11,15 inches
Row 125,10,10 inches
Row 126,11,15 inches
Row 127,13,15 inches
Row 128,9,10 inches
Row 129,8,10 inches
Row 130,10,10 inches
Row 131,15,15 inches
Row 132,14,15 inches
Row 133,13,15 inches
Row 134,10,10 inches
Row 135,12,15 inches
Row 136,8,10 inches
Row 137,9,10 inches
Row 138,11,15 inches
Row 139,14,15 inches
Row 140,5,5 inches
Row 141,7,10 inches
Row 142,7,10 inches
