Row,Number of Houses,Pipe Size
Row 1,12,15 inches
Row 2,5,5 inches
Row 3,13,15 inches
Row 4,11,15 inches
Row 5,10,10 inches
Row 6,5,5 inches
Row 7,13,15 inches
Row 8,10,10 inches
Row 9,9,10 inches
Row 10,5,5 inches
Row 11,8,10 inches
Row 12,13,15 inches
Row 13,6,10 inches
Row 14,14,15 inches
Row 15,9,10 inches
Row 16,12,15 inches
Row 17,8,10 inches
Row 18,13,15 inches
Row 19,12,15 inches
Row 20,11,15 inches
Row 21,6,10 inches
Row 22,12,15 inches
Row 23,9,10 inches
Row 24,9,10 inches
Row 25,6,10 inches
Row 26,14,15 inches
Row 27,6,10 inches
Row 28,13,15 inches
Row 29,5,5 inches
Row 30,10,10 inches
Row 31,12,15 inches
Row 32,12,15 inches
Row 33,15,15 inches
Row 34,6,10 inches
Row 35,14,15 inches
Row 36,15,15 inches
Row 37,9,10 inches
Row 38,7,10 inches
Row 39,7,10 inches
Row 40,9,10 inches
Row 41,11,15 inches
Row 42,12,15 inches
Row 43,6,10 inches
Row 44,7,10 inches
Row 45,5,5 inches
Row 46,9,10 inches
Row 47,9,10 inches
Row 48,12,15 inches
Row 49,9,10 inches
Row 50,5,5 inches
Row 51,9,10 inches
Row 52,8,10 inches
Row 53,6,10 inches
Row 54,10,10 inches
Row 55,9,10 inches
Row 56,13,15 inches
Row 57,13,15 inches
Row 58,15,15 inches
Row 59,9,10 inches
Row 60,14,15 inches
Row 61,7,10 inches
Row 62,15,15 inches
Row 63,7,10 inches
Row 64,6,10 inches
Row 65,7,10 inches
Row 66,5,5 inches
Row 67,10,10 inches
Row 68,12,15 inches
Row 69,11,15 inches
Row 70,13,15 inches
Row 71,7,10 inches
Row 72,12,15 inches
Row 73,10,10 inches
Row 74,6,10 inches
Row 75,8,10 inches
Row 76,13,15 inches
Row 77,8,10 inches
Row 78,13,15 inches
Row 79,9,10 inches
Row 80,6,10 inches
Row 81,8,10 inches
Row 82,13,15 inches
Row 83,11,15 inches
Row 84,12,15 inches
Row 85,14,15 inches
Row 86,10,10 inches
Row 87,14,15 inches
Row 88,10,10 inches
Row 89,8,10 inches
Row 90,11,15 inches
Row 91,12,15 inches
Row 92,15,15 inches
Row 93,7,10 inches
Row 94,13,15 inches
Row 95,11,15 inches
Row 96,14,15 inches
Row 97,11,15 inches
Row 98,10,10 inches
Row 99,12,15 inches
Row 100,9,10 inches
Row 101,15,15 inches
Row 102,15,15 inches
Row 103,12,15 inches
Row 104,10,10 inches
Row 105,10,10 inches
Row 106,14,15 inches
Row 107,6,10 inches
Row 108,11,15 inches
Row 109,10,10 inches
Row 110,14,15 inches
Row 111,5,5 inches
Row 112,7,10 inches
Row 113,7,10 inches
Row 114,11,15 inches
Row 115,13,15 inches
Row 116,10,10 inches
Row 117,5,5 inches
