Row,Number of Houses,Pipe Size
Row 1,14,15 inches
Row 2,6,10 inches
Row 3,5,5 inches
Row 4,15,15 inches
Row 5,12,15 inches
Row 6,15,15 inches
Row 7,6,10 inches
Row 8,11,15 inches
Row 9,13,15 inches
Row 10,9,10 inches
Row 11,7,10 inches
Row 12,7,10 inches
Row 13,11,15 inches
Row 14,12,15 inches
Row 15,10,10 inches
Row 16,9,10 inches
Row 17,15,15 inches
Row 18,10,10 inches
Row 19,12,15 inches
Row 20,8,10 inches
Row 21,9,10 inches
Row 22,14,15 inches
Row 23,8,10 inches
Row 24,12,15 inches
Row 25,11,15 inches
Row 26,11,15 inches
Row 27,15,15 inches
Row 28,5,5 inches
Row 29,7,10 inches
Row 30,8,10 inches
Row 31,8,10 inches
Row 32,9,10 inches
Row 33,14,15 inches
Row 34,15,15 inches
Row 35,8,10 inches
Row 36,11,15 inches
Row 37,9,10 inches
Row 38,7,10 inches
Row 39,6,10 inches
Row 40,5,5 inches
Row 41,9,10 inches
Row 42,5,5 inches
Row 43,6,10 inches
Row 44,8,10 inches
Row 45,10,10 inches
Row 46,14,15 inches
Row 47,11,15 inches
Row 48,12,15 inches
Row 49,7,10 inches
Row 50,6,10 inches
Row 51,15,15 inches
Row 52,7,10 inches
Row 53,6,10 inches
Row 54,5,5 inches
Row 55,15,15 inches
Row 56,6,10 inches
Row 57,5,5 inches
Row 58,9,10 inches
Row 59,10,10 inches
Row 60,13,15 inches
Row 61,13,15 inches
Row 62,7,10 inches
Row 63,13,15 inches
Row 64,6,10 inches
Row 65,8,10 inches
Row 66,7,10 inches
Row 67,13,15 inches
Row 68,12,15 inches
Row 69,14,15 inches
Row 70,10,10 inches
Row 71,8,10 inches
Row 72,10,10 inches
Row 73,5,5 inches
Row 74,12,15 inches
Row 75,12,15 inches
Row 76,9,10 inches
Row 77,6,10 inches
Row 78,15,15 inches
Row 79,6,10 inches
Row 80,9,10 inches
Row 81,8,10 inches
Row 82,12,15 inches
Row 83,12,15 inches
Row 84,5,5 inches
Row 85,9,10 inches
Row 86,8,10 inches
Row 87,5,5 inches
Row 88,9,10 inches
Row 89,10,10 inches
Row 90,12,15 inches
Row 91,9,10 inches
Row 92,7,10 inches
Row 93,7,10 inches
Row 94,15,15 inches
Row 95,13,15 inches
Row 96,5,5 inches
Row 97,15,15 inches
Row 98,9,10 inches
Row 99,15,15 inches
Row 100,12,15 inches
Row 101,11,15 inches
Row 102,7,10 inches
Row 103,7,10 inches
Row 104,5,5 inches
Row 105,12,15 inches
Row 106,12,15 inches
Row 107,6,10 inches
Row 108,13,15 inches
Row 109,8,10 inches
Row 110,8,10 inches
Row 111,11,15 inches
Row 112,14,15 inches
Row 113,9,10 inches
Row 114,11,15 inches
Row 115,6,10 inches
Row 116,12,15 inches
Row 117,13,15 inches
Row 118,6,10 inches
Row 119,5,5 inches
Row 120,15,15 inches
Row 121,11,15 inches
Row 122,15,15 inches
Row 123,5,5 inches
Row 124,6,10 inches
Row 125,7,10 inches
Row 126,15,15 inches
Row 127,14,15 inches
Row 128,11,15 inches
Row 129,14,15 inches
Row 130,15,15 inches
Row 131,10,10 inches
Row 132,11,15 inches
Row 133,15,15 inches
Row 134,8,10 inches
Row 135,6,10 inches
Row 136,14,15 inches
Row 137,13,15 inches
Row 138,9,10 inches
Row 139,9,10 inches
Row 140,15,15 inches
Row 141,12,15 inches
Row 142,13,15 inches
Row 143,9,10 inches
Row 144,8,10 inches
Row 145,13,15 inches
Row 146,8,10 inches
Row 147,10,10 inches
Row 148,9,10 inches
Row 149,15,15 inches
Row 150,13,15 inches
Row 151,7,10 inches
Row 152,8,10 inches
Row 153,8,10 inches
Row 154,8,10 inches
Row 155,15,15 inches
Row 156,11,15 inches
Row 157,14,15 inches
Row 158,15,15 inches
Row 159,15,15 inches
Row 160,13,15 inches
Row 161,7,10 inches
Row 162,9,10 inches
Row 163,6,10 inches
Row 164,8,10 inches
Row 165,13,15 inches
Row 166,10,10 inches
Row 167,13,15 inches
Row 168,6,10 inches
Row 169,8,10 inches
Row 170,10,10 inches
Row 171,13,15 inches
Row 172,15,15 inches
Row 173,15,15 inches
Row 174,6,10 inches
Row 175,5,5 inches
Row 176,5,5 inches
Row 177,15,15 inches
Row 178,12,15 inches
Row 179,12,15 inches
Row 180,11,15 inches
Row 181,14,15 inches
Row 182,6,10 inches
Row 183,13,15 inches
Row 184,7,10 inches
Row 185,15,15 inches
