Row,Number of Houses,Pipe Size
Row 1,7,10 inches
Row 2,8,10 inches
Row 3,5,5 inches
Row 4,7,10 inches
Row 5,15,15 inches
Row 6,15,15 inches
Row 7,5,5 inches
Row 8,6,10 inches
Row 9,7,10 inches
Row 10,9,10 inches
Row 11,13,15 inches
Row 12,14,15 inches
Row 13,11,15 inches
Row 14,14,15 inches
Row 15,12,15 inches
Row 16,15,15 inches
Row 17,12,15 inches
Row 18,6,10 inches
Row 19,13,15 inches
Row 20,9,10 inches
Row 21,6,10 inches
Row 22,10,10 inches
Row 23,11,15 inches
Row 24,5,5 inches
Row 25,6,10 inches
Row 26,10,10 inches
Row 27,6,10 inches
Row 28,10,10 inches
Row 29,14,15 inches
Row 30,11,15 inches
Row 31,11,15 inches
Row 32,11,15 inches
Row 33,5,5 inches
Row 34,13,15 inches
Row 35,5,5 inches
Row 36,6,10 inches
Row 37,13,15 inches
Row 38,9,10 inches
Row 39,6,10 inches
Row 40,15,15 inches
Row 41,14,15 inches
Row 42,12,15 inches
Row 43,15,15 inches
Row 44,10,10 inches
Row 45,5,5 inches
Row 46,13,15 inches
Row 47,12,15 inches
Row 48,5,5 inches
Row 49,13,15 inches
Row 50,9,10 inches
Row 51,5,5 inches
Row 52,7,10 inches
Row 53,6,10 inches
Row 54,15,15 inches
Row 55,8,10 inches
Row 56,10,10 inches
Row 57,13,15 inches
Row 58,6,10 inches
Row 59,14,15 inches
Row 60,14,15 inches
Row 61,6,10 inches
Row 62,14,15 inches
Row 63,7,10 inches
Row 64,8,10 inches
Row 65,9,10 inches
Row 66,11,15 inches
Row 67,9,10 inches
Row 68,15,15 inches
Row 69,8,10 inches
Row 70,9,10 inches
Row 71,13,15 inches
Row 72,10,10 inches
Row 73,6,10 inches
Row 74,9,10 inches
Row 75,6,10 inches
Row 76,8,10 inches
Row 77,11,15 inches
Row 78,13,15 inches
Row 79,13,15 inches
Row 80,7,10 inches
Row 81,14,15 inches
Row 82,13,15 inches
Row 83,10,10 inches
Row 84,13,15 inches
Row 85,6,10 inches
Row 86,13,15 inches
Row 87,8,10 inches
Row 88,14,15 inches
Row 89,5,5 inches
Row 90,12,15 inches
Row 91,10,10 inches
Row 92,12,15 inches
Row 93,9,10 inches
Row 94,8,10 inches
Row 95,12,15 inches
Row 96,13,15 inches
Row 97,15,15 inches
Row 98,14,15 inches
Row 99,13,15 inches
Row 100,14,15 inches
Row 101,14,15 inches
Row 102,9,10 inches
Row 103,11,15 inches
Row 104,7,10 inches
Row 105,13,15 inches
Row 106,8,10 inches
Row 107,13,15 inches
Row 108,6,10 inches
Row 109,15,15 inches
Row 110,14,15 inches
Row 111,11,15 inches
Row 112,12,15 inches
Row 113,7,10 inches
Row 114,15,15 inches
Row 115,8,10 inches
Row 116,6,10 inches
Row 117,14,15 inches
Row 118,7,10 inches
Row 119,15,15 inches
Row 120,7,10 inches
Row 121,13,15 inches
Row 122,9,10 inches
Row 123,15,15 inches
Row 124,8,10 inches
Row 125,14,15 inches
Row 126,5,5 inches
Row 127,14,15 inches
Row 128,7,10 inches
Row 129,13,15 inches
Row 130,13,15 inches
Row 131,6,10 inches
Row 132,13,15 inches
Row 133,6,10 inches
Row 134,14,15 inches
Row 135,15,15 inches
Row 136,7,10 inches
Row 137,10,10 inches
Row 138,15,15 inches
Row 139,8,10 inches
Row 140,5,5 inches
Row 141,15,15 inches
Row 142,8,10 inches
Row 143,5,5 inches
Row 144,8,10 inches
Row 145,8,10 inches
Row 146,9,10 inches
Row 147,15,15 inches
Row 148,11,15 inches
Row 149,11,15 inches
Row 150,5,5 inches
Row 151,10,10 inches
Row 152,12,15 inches
Row 153,14,15 inches
Row 154,5,5 inches
Row 155,12,15 inches
Row 156,13,15 inches
Row 157,9,10 inches
Row 158,8,10 inches
Row 159,7,10 inches
Row 160,6,10 inches
Row 161,6,10 inches
Row 162,7,10 inches
Row 163,12,15 inches
Row 164,6,10 inches
Row 165,12,15 inches
Row 166,9,10 inches
Row 167,5,5 inches
Row 168,9,10 inches
Row 169,15,15 inches
Row 170,12,15 inches
Row 171,12,15 inches
Row 172,5,5 inches
Row 173,7,10 inches
Row 174,12,15 inches
Row 175,10,10 inches
