Row,Number of Houses,Pipe Size
Row 1,14,15 inches
Row 2,15,15 inches
Row 3,7,10 inches
Row 4,5,5 inches
Row 5,6,10 inches
Row 6,6,10 inches
Row 7,7,10 inches
Row 8,15,15 inches
Row 9,12,15 inches
Row 10,11,15 inches
Row 11,5,5 inches
Row 12,15,15 inches
Row 13,5,5 inches
Row 14,9,10 inches
Row 15,12,15 inches
Row 16,9,10 inches
Row 17,9,10 inches
Row 18,14,15 inches
Row 19,7,10 inches
Row 20,5,5 inches
Row 21,7,10 inches
Row 22,14,15 inches
Row 23,13,15 inches
Row 24,6,10 inches
Row 25,8,10 inches
Row 26,15,15 inches
Row 27,6,10 inches
Row 28,7,10 inches
Row 29,13,15 inches
Row 30,10,10 inches
Row 31,12,15 inches
Row 32,6,10 inches
Row 33,10,10 inches
Row 34,6,10 inches
Row 35,7,10 inches
Row 36,7,10 inches
Row 37,15,15 inches
Row 38,12,15 inches
Row 39,6,10 inches
Row 40,8,10 inches
Row 41,11,15 inches
Row 42,5,5 inches
Row 43,5,5 inches
Row 44,6,10 inches
Row 45,8,10 inches
Row 46,13,15 inches
Row 47,15,15 inches
Row 48,6,10 inches
Row 49,14,15 inches
Row 50,10,10 inches
Row 51,13,15 inches
Row 52,11,15 inches
Row 53,13,15 inches
Row 54,15,15 inches
Row 55,5,5 inches
Row 56,15,15 inches
Row 57,7,10 inches
Row 58,7,10 inches
Row 59,13,15 inches
Row 60,7,10 inches
Row 61,7,10 inches
Row 62,6,10 inches
Row 63,7,10 inches
Row 64,15,15 inches
Row 65,9,10 inches
Row 66,9,10 inches
Row 67,12,15 inches
Row 68,14,15 inches
Row 69,8,10 inches
Row 70,14,15 inches
Row 71,11,15 inches
Row 72,14,15 inches
Row 73,9,10 inches
Row 74,9,10 inches
Row 75,5,5 inches
Row 76,5,5 inches
Row 77,10,10 inches
Row 78,9,10 inches
Row 79,8,10 inches
Row 80,7,10 inches
Row 81,9,10 inches
Row 82,7,10 inches
Row 83,5,5 inches
Row 84,7,10 inches
Row 85,8,10 inches
Row 86,12,15 inches
Row 87,6,10 inches
Row 88,12,15 inches
Row 89,13,15 inches
Row 90,13,15 inches
Row 91,5,5 inches
Row 92,11,15 inches
Row 93,8,10 inches
Row 94,13,15 inches
Row 95,10,10 inches
Row 96,6,10 inches
Row 97,5,5 inches
Row 98,10,10 inches
Row 99,14,15 inches
Row 100,12,15 inches
Row 101,5,5 inches
Row 102,14,15 inches
Row 103,11,15 inches
Row 104,11,15 inches
Row 105,7,10 inches
Row 106,5,5 inches
Row 107,8,10 inches
Row 108,5,5 inches
Row 109,10,10 inches
Row 110,5,5 inches
Row 111,12,15 inches
Row 112,13,15 inches
Row 113,12,15 inches
Row 114,13,15 inches
Row 115,8,10 inches
Row 116,9,10 inches
Row 117,15,15 inches
Row 118,7,10 inches
Row 119,11,15 inches
Row 120,7,10 inches
Row 121,15,15 inches
Row 122,13,15 inches
Row 123,7,10 inches
Row 124,13,15 inches
Row 125,13,15 inches
Row 126,14,15 inches
Row 127,7,10 inches
Row 128,13,15 inches
Row 129,6,10 inches
Row 130,13,15 inches
Row 131,9,10 inches
Row 132,13,15 inches
Row 133,7,10 inches
Row 134,11,15 inches
Row 135,10,10 inches
Row 136,14,15 inches
Row 137,15,15 inches
Row 138,13,15 inches
Row 139,15,15 inches
Row 140,11,15 inches
Row 141,9,10 inches
Row 142,9,10 inches
Row 143,7,10 inches
Row 144,11,15 inches
Row 145,6,10 inches
Row 146,6,10 inches
Row 147,14,15 inches
Row 148,5,5 inches
Row 149,10,10 inches
Row 150,15,15 inches
Row 151,9,10 inches
Row 152,9,10 inches
Row 153,6,10 inches
Row 154,5,5 inches
Row 155,13,15 inches
Row 156,14,15 inches
Row 157,14,15 inches
Row 158,9,10 inches
Row 159,10,10 inches
Row 160,11,15 inches
Row 161,6,10 inches
Row 162,9,10 inches
Row 163,6,10 inches
Row 164,11,15 inches
Row 165,10,10 inches
Row 166,12,15 inches
Row 167,14,15 inches
Row 168,10,10 inches
Row 169,12,15 inches
Row 170,12,15 inches
Row 171,12,15 inches
Row 172,8,10 inches
Row 173,8,10 inches
