Row,Number of Houses,Pipe Size
Row 1,13,15 inches
Row 2,10,10 inches
Row 3,14,15 inches
Row 4,11,15 inches
Row 5,10,10 inches
Row 6,11,15 inches
Row 7,6,10 inches
Row 8,7,10 inches
Row 9,11,15 inches
Row 10,10,10 inches
Row 11,8,10 inches
Row 12,6,10 inches
Row 13,6,10 inches
Row 14,13,15 inches
Row 15,8,10 inches
Row 16,7,10 inches
Row 17,7,10 inches
Row 18,7,10 inches
Row 19,6,10 inches
Row 20,8,10 inches
Row 21,10,10 inches
Row 22,6,10 inches
Row 23,8,10 inches
Row 24,5,5 inches
Row 25,15,15 inches
Row 26,14,15 inches
Row 27,14,15 inches
Row 28,8,10 inches
Row 29,13,15 inches
Row 30,6,10 inches
Row 31,9,10 inches
Row 32,8,10 inches
Row 33,13,15 inches
Row 34,15,15 inches
Row 35,11,15 inches
Row 36,11,15 inches
Row 37,6,10 inches
Row 38,6,10 inches
Row 39,6,10 inches
Row 40,11,15 inches
Row 41,5,5 inches
Row 42,10,10 inches
Row 43,12,15 inches
Row 44,9,10 inches
Row 45,10,10 inches
Row 46,6,10 inches
Row 47,8,10 inches
Row 48,8,10 inches
Row 49,11,15 inches
Row 50,9,10 inches
Row 51,5,5 inches
Row 52,14,15 inches
Row 53,13,15 inches
Row 54,10,10 inches
Row 55,5,5 inches
Row 56,8,10 inches
Row 57,7,10 inches
Row 58,12,15 inches
Row 59,14,15 inches
Row 60,9,10 inches
Row 61,15,15 inches
Row 62,12,15 inches
Row 63,7,10 inches
Row 64,5,5 inches
Row 65,6,10 inches
Row 66,7,10 inches
Row 67,6,10 inches
Row 68,5,5 inches
Row 69,11,15 inches
Row 70,7,10 inches
Row 71,15,15 inches
Row 72,12,15 inches
Row 73,6,10 inches
Row 74,14,15 inches
Row 75,6,10 inches
Row 76,15,15 inches
Row 77,14,15 inches
Row 78,14,15 inches
Row 79,10,10 inches
Row 80,15,15 inches
Row 81,5,5 inches
Row 82,6,10 inches
Row 83,15,15 inches
Row 84,9,10 inches
Row 85,8,10 inches
Row 86,9,10 inches
Row 87,15,15 inches
Row 88,5,5 inches
Row 89,7,10 inches
Row 90,10,10 inches
Row 91,11,15 inches
Row 92,5,5 inches
Row 93,7,10 inches
Row 94,7,10 inches
Row 95,8,10 inches
Row 96,8,10 inches
Row 97,15,15 inches
Row 98,7,10 inches
Row 99,13,15 inches
Row 100,12,15 inches
Row 101,8,10 inches
Row 102,7,10 inches
Row 103,12,15 inches
Row 104,7,10 inches
Row 105,10,10 inches
Row 106,5,5 inches
Row 107,12,15 inches
Row 108,15,15 inches
Row 109,13,15 inches
Row 110,14,15 inches
Row 111,9,10 inches
Row 112,15,15 inches
Row 113,9,10 inches
Row 114,13,15 inches
Row 115,8,10 inches
Row 116,9,10 inches
Row 117,15,15 inches
Row 118,12,15 inches
Row 119,13,15 inches
Row 120,11,15 inches
Row 121,8,10 inches
Row 122,14,15 inches
Row 123,13,15 inches
Row 124,8,10 inches
Row 125,7,10 inches
Row 126,9,10 inches
Row 127,9,10 inches
Row 128,8,10 inches
Row 129,10,10 inches
Row 130,11,15 inches
Row 131,9,10 inches
Row 132,14,15 inches
Row 133,7,10 inches
Row 134,15,15 inches
Row 135,12,15 inches
Row 136,9,10 inches
Row 137,6,10 inches
Row 138,5,5 inches
Row 139,7,10 inches
Row 140,7,10 inches
Row 141,5,5 inches
Row 142,7,10 inches
Row 143,15,15 inches
Row 144,9,10 inches
Row 145,10,10 inches
Row 146,15,15 inches
