Row,Number of Houses,Pipe Size
Row 1,15,15 inches
Row 2,8,10 inches
Row 3,8,10 inches
Row 4,14,15 inches
Row 5,9,10 inches
Row 6,10,10 inches
Row 7,14,15 inches
Row 8,15,15 inches
Row 9,13,15 inches
Row 10,5,5 inches
Row 11,7,10 inches
Row 12,9,10 inches
Row 13,15,15 inches
Row 14,9,10 inches
Row 15,11,15 inches
Row 16,8,10 inches
Row 17,13,15 inches
Row 18,13,15 inches
Row 19,12,15 inches
Row 20,8,10 inches
Row 21,14,15 inches
Row 22,8,10 inches
Row 23,5,5 inches
Row 24,7,10 inches
Row 25,9,10 inches
Row 26,14,15 inches
Row 27,8,10 inches
Row 28,8,10 inches
Row 29,6,10 inches
Row 30,7,10 inches
Row 31,14,15 inches
Row 32,12,15 inches
Row 33,11,15 inches
Row 34,5,5 inches
Row 35,8,10 inches
Row 36,6,10 inches
Row 37,6,10 inches
Row 38,10,10 inches
Row 39,5,5 inches
Row 40,15,15 inches
Row 41,10,10 inches
Row 42,6,10 inches
Row 43,12,15 inches
Row 44,13,15 inches
Row 45,15,15 inches
Row 46,13,15 inches
Row 47,11,15 inches
Row 48,15,15 inches
Row 49,14,15 inches
Row 50,10,10 inches
Row 51,8,10 inches
Row 52,8,10 inches
Row 53,12,15 inches
Row 54,8,10 inches
Row 55,12,15 inches
Row 56,8,10 inches
Row 57,9,10 inches
Row 58,15,15 inches
Row 59,7,10 inches
Row 60,7,10 inches
Row 61,14,15 inches
Row 62,13,15 inches
Row 63,14,15 inches
Row 64,7,10 inches
Row 65,15,15 inches
Row 66,5,5 inches
Row 67,7,10 inches
Row 68,13,15 inches
Row 69,15,15 inches
Row 70,15,15 inches
Row 71,11,15 inches
Row 72,7,10 inches
Row 73,11,15 inches
Row 74,7,10 inches
Row 75,9,10 inches
Row 76,6,10 inches
Row 77,5,5 inches
Row 78,13,15 inches
Row 79,7,10 inches
Row 80,11,15 inches
Row 81,10,10 inches
Row 82,7,10 inches
Row 83,10,10 inches
Row 84,9,10 inches
Row 85,12,15 inches
Row 86,10,10 inches
Row 87,15,15 inches
Row 88,11,15 inches
Row 89,10,10 inches
Row 90,8,10 inches
Row 91,12,15 inches
Row 92,14,15 inches
Row 93,13,15 inches
Row 94,10,10 inches
Row 95,9,10 inches
Row 96,5,5 inches
Row 97,6,10 inches
Row 98,6,10 inches
Row 99,14,15 inches
Row 100,8,10 inches
Row 101,8,10 inches
Row 102,8,10 inches
Row 103,12,15 inches
Row 104,8,10 inches
Row 105,14,15 inches
Row 106,13,15 inches
Row 107,9,10 inches
Row 108,13,15 inches
Row 109,14,15 inches
Row 110,5,5 inches
Row 111,12,15 inches
Row 112,11,15 inches
Row 113,15,15 inches
Row 114,8,10 inches
Row 115,6,10 inches
Row 116,7,10 inches
Row 117,15,15 inches
Row 118,12,15 inches
Row 119,10,10 inches
Row 120,5,5 inches
Row 121,10,10 inches
Row 122,7,10 inches
Row 123,12,15 inches
Row 124,11,15 inches
Row 125,15,15 inches
Row 126,7,10 inches
Row 127,9,10 inches
Row 128,13,15 inches
Row 129,7,10 inches
Row 130,14,15 inches
Row 131,10,10 inches
Row 132,8,10 inches
Row 133,14,15 inches
Row 134,14,15 inches
Row 135,10,10 inches
Row 136,15,15 inches
Row 137,12,15 inches
Row 138,14,15 inches
Row 139,11,15 inches
Row 140,11,15 inches
Row 141,12,15 inches
Row 142,13,15 inches
Row 143,14,15 inches
Row 144,5,5 inches
Row 145,12,15 inches
Row 146,12,15 inches
Row 147,5,5 inches
Row 148,6,10 inches
Row 149,9,10 inches
Row 150,13,15 inches
Row 151,14,15 inches
Row 152,8,10 inches
Row 153,6,10 inches
Row 154,10,10 inches
Row 155,12,15 inches
Row 156,8,10 inches
Row 157,5,5 inches
Row 158,6,10 inches
Row 159,15,15 inches
Row 160,12,15 inches
Row 161,9,10 inches
Row 162,15,15 inches
Row 163,10,10 inches
Row 164,13,15 inches
Row 165,15,15 inches
Row 166,6,10 inches
Row 167,8,10 inches
Row 168,15,15 inches
Row 169,11,15 inches
Row 170,15,15 inches
Row 171,8,10 inches
