Row,Number of Houses,Pipe Size,pipe_size
Row 1,7,10 inches,15 inches
Row 2,8,10 inches,15 inches
Row 3,14,15 inches,15 inches
Row 4,5,5 inches,15 inches
Row 5,14,15 inches,15 inches
Row 6,10,10 inches,15 inches
Row 7,5,5 inches,15 inches
Row 8,12,15 inches,15 inches
Row 9,14,15 inches,15 inches
Row 10,11,15 inches,15 inches
Row 11,7,10 inches,15 inches
Row 12,13,15 inches,15 inches
Row 13,13,15 inches,15 inches
Row 14,10,10 inches,15 inches
Row 15,6,10 inches,15 inches
Row 16,13,15 inches,15 inches
Row 17,6,10 inches,15 inches
Row 18,14,15 inches,15 inches
Row 19,5,5 inches,15 inches
Row 20,13,15 inches,15 inches
Row 21,7,10 inches,15 inches
Row 22,7,10 inches,15 inches
Row 23,10,10 inches,15 inches
Row 24,6,10 inches,15 inches
Row 25,15,15 inches,15 inches
Row 26,6,10 inches,15 inches
Row 27,6,10 inches,15 inches
Row 28,10,10 inches,15 inches
Row 29,15,15 inches,15 inches
Row 30,11,15 inches,15 inches
Row 31,9,10 inches,15 inches
Row 32,7,10 inches,15 inches
Row 33,13,15 inches,15 inches
Row 34,8,10 inches,15 inches
Row 35,15,15 inches,15 inches
Row 36,5,5 inches,15 inches
Row 37,13,15 inches,15 inches
Row 38,14,15 inches,15 inches
Row 39,13,15 inches,15 inches
Row 40,7,10 inches,15 inches
Row 41,7,10 inches,15 inches
Row 42,14,15 inches,15 inches
Row 43,9,10 inches,15 inches
Row 44,11,15 inches,15 inches
Row 45,14,15 inches,15 inches
Row 46,13,15 inches,15 inches
Row 47,8,10 inches,15 inches
Row 48,7,10 inches,15 inches
Row 49,10,10 inches,15 inches
Row 50,12,15 inches,15 inches
Row 51,7,10 inches,15 inches
Row 52,15,15 inches,15 inches
Row 53,5,5 inches,15 inches
Row 54,7,10 inches,15 inches
Row 55,13,15 inches,15 inches
Row 56,14,15 inches,15 inches
Row 57,10,10 inches,15 inches
Row 58,6,10 inches,15 inches
Row 59,5,5 inches,15 inches
Row 60,7,10 inches,15 inches
Row 61,9,10 inches,15 inches
Row 62,5,5 inches,15 inches
Row 63,11,15 inches,15 inches
Row 64,15,15 inches,15 inches
Row 65,5,5 inches,15 inches
Row 66,7,10 inches,15 inches
Row 67,11,15 inches,15 inches
Row 68,13,15 inches,15 inches
Row 69,5,5 inches,15 inches
Row 70,8,10 inches,15 inches
Row 71,11,15 inches,15 inches
Row 72,11,15 inches,15 inches
Row 73,11,15 inches,15 inches
Row 74,5,5 inches,15 inches
Row 75,5,5 inches,15 inches
Row 76,8,10 inches,15 inches
Row 77,5,5 inches,15 inches
Row 78,11,15 inches,15 inches
Row 79,8,10 inches,15 inches
Row 80,9,10 inches,15 inches
Row 81,10,10 inches,15 inches
Row 82,8,10 inches,15 inches
Row 83,13,15 inches,15 inches
Row 84,9,10 inches,15 inches
Row 85,8,10 inches,15 inches
Row 86,9,10 inches,15 inches
Row 87,13,15 inches,15 inches
Row 88,8,10 inches,15 inches
Row 89,9,10 inches,15 inches
Row 90,9,10 inches,15 inches
Row 91,11,15 inches,15 inches
Row 92,7,10 inches,15 inches
Row 93,10,10 inches,15 inches
Row 94,7,10 inches,15 inches
Row 95,11,15 inches,15 inches
Row 96,5,5 inches,15 inches
Row 97,12,15 inches,15 inches
Row 98,15,15 inches,15 inches
Row 99,15,15 inches,15 inches
Row 100,7,10 inches,15 inches
Row 101,6,10 inches,15 inches
Row 102,7,10 inches,15 inches
Row 103,7,10 inches,15 inches
Row 104,7,10 inches,15 inches
Row 105,7,10 inches,15 inches
Row 106,5,5 inches,15 inches
Row 107,15,15 inches,15 inches
Row 108,13,15 inches,15 inches
Row 109,10,10 inches,15 inches
Row 110,13,15 inches,15 inches
Row 111,11,15 inches,15 inches
Row 112,7,10 inches,15 inches
Row 113,9,10 inches,15 inches
Row 114,14,15 inches,15 inches
Row 115,7,10 inches,15 inches
Row 116,11,15 inches,15 inches
Row 117,10,10 inches,15 inches
Row 118,10,10 inches,15 inches
Row 119,5,5 inches,15 inches
Row 120,10,10 inches,15 inches
Row 121,9,10 inches,15 inches
Row 122,6,10 inches,15 inches
Row 123,11,15 inches,15 inches
Row 124,8,10 inches,15 inches
Row 125,6,10 inches,15 inches
Row 126,10,10 inches,15 inches
Row 127,6,10 inches,15 inches
Row 128,7,10 inches,15 inches
Row 129,8,10 inches,15 inches
Row 130,14,15 inches,15 inches
Row 131,14,15 inches,15 inches
Row 132,7,10 inches,15 inches
Row 133,11,15 inches,15 inches
Row 134,7,10 inches,15 inches
Row 135,14,15 inches,15 inches
Row 136,6,10 inches,15 inches
Row 137,6,10 inches,15 inches
Row 138,11,15 inches,15 inches
Row 139,14,15 inches,15 inches
Row 140,5,5 inches,15 inches
Row 141,15,15 inches,15 inches
Row 142,10,10 inches,15 inches
Row 143,9,10 inches,15 inches
Row 144,11,15 inches,15 inches
Row 145,8,10 inches,15 inches
Row 146,15,15 inches,15 inches
Row 147,8,10 inches,15 inches
Row 148,5,5 inches,15 inches
Row 149,14,15 inches,15 inches
Row 150,15,15 inches,15 inches
Row 151,9,10 inches,15 inches
Row 152,13,15 inches,15 inches
Row 153,9,10 inches,15 inches
Row 154,5,5 inches,15 inches
Row 155,14,15 inches,15 inches
Row 156,11,15 inches,15 inches
Row 157,12,15 inches,15 inches
Row 158,10,10 inches,15 inches
Row 159,14,15 inches,15 inches
Row 160,11,15 inches,15 inches
Row 161,12,15 inches,15 inches
Row 162,15,15 inches,15 inches
Row 163,6,10 inches,15 inches
Row 164,6,10 inches,15 inches
Row 165,10,10 inches,15 inches
Row 166,15,15 inches,15 inches
Row 167,14,15 inches,15 inches
Row 168,14,15 inches,15 inches
Row 169,9,10 inches,15 inches
Row 170,10,10 inches,15 inches
Row 171,10,10 inches,15 inches
Row 172,7,10 inches,15 inches
Row 173,15,15 inches,15 inches
Row 174,11,15 inches,15 inches
Row 175,9,10 inches,15 inches
Row 176,12,15 inches,15 inches
Row 177,5,5 inches,15 inches
Row 178,13,15 inches,15 inches
Row 179,8,10 inches,15 inches
Row 180,12,15 inches,15 inches
Row 181,15,15 inches,15 inches
Row 182,10,10 inches,15 inches
Row 183,11,15 inches,15 inches
Row 184,11,15 inches,15 inches
Row 185,8,10 inches,15 inches
Row 186,11,15 inches,15 inches
Row 187,14,15 inches,15 inches
Row 188,12,15 inches,15 inches
Row 189,11,15 inches,15 inches
Row 190,15,15 inches,15 inches
Row 191,5,5 inches,15 inches
Row 192,5,5 inches,15 inches
Row 193,11,15 inches,15 inches
Row 194,6,10 inches,15 inches
Row 195,13,15 inches,15 inches
