Row,Number of Houses,Pipe Size,pipe_size
Row 1,15,15 inches,15 inches
Row 2,15,15 inches,15 inches
Row 3,9,10 inches,15 inches
Row 4,13,15 inches,15 inches
Row 5,5,5 inches,15 inches
Row 6,15,15 inches,15 inches
Row 7,5,5 inches,15 inches
Row 8,9,10 inches,15 inches
Row 9,10,10 inches,15 inches
Row 10,9,10 inches,15 inches
Row 11,7,10 inches,15 inches
Row 12,13,15 inches,15 inches
Row 13,5,5 inches,15 inches
Row 14,7,10 inches,15 inches
Row 15,11,15 inches,15 inches
Row 16,7,10 inches,15 inches
Row 17,12,15 inches,15 inches
Row 18,15,15 inches,15 inches
Row 19,13,15 inches,15 inches
Row 20,12,15 inches,15 inches
Row 21,14,15 inches,15 inches
Row 22,6,10 inches,15 inches
Row 23,5,5 inches,15 inches
Row 24,11,15 inches,15 inches
Row 25,5,5 inches,15 inches
Row 26,14,15 inches,15 inches
Row 27,10,10 inches,15 inches
Row 28,7,10 inches,15 inches
Row 29,11,15 inches,15 inches
Row 30,14,15 inches,15 inches
Row 31,8,10 inches,15 inches
Row 32,11,15 inches,15 inches
Row 33,11,15 inches,15 inches
Row 34,5,5 inches,15 inches
Row 35,10,10 inches,15 inches
Row 36,8,10 inches,15 inches
Row 37,7,10 inches,15 inches
Row 38,14,15 inches,15 inches
Row 39,12,15 inches,15 inches
Row 40,12,15 inches,15 inches
Row 41,9,10 inches,15 inches
Row 42,13,15 inches,15 inches
Row 43,7,10 inches,15 inches
Row 44,11,15 inches,15 inches
Row 45,7,10 inches,15 inches
Row 46,13,15 inches,15 inches
Row 47,10,10 inches,15 inches
Row 48,5,5 inches,15 inches
Row 49,7,10 inches,15 inches
Row 50,11,15 inches,15 inches
Row 51,5,5 inches,15 inches
Row 52,13,15 inches,15 inches
Row 53,13,15 inches,15 inches
Row 54,10,10 inches,15 inches
Row 55,13,15 inches,15 inches
Row 56,5,5 inches,15 inches
Row 57,9,10 inches,15 inches
Row 58,13,15 inches,15 inches
Row 59,10,10 inches,15 inches
Row 60,15,15 inches,15 inches
Row 61,7,10 inches,15 inches
Row 62,9,10 inches,15 inches
Row 63,15,15 inches,15 inches
Row 64,10,10 inches,15 inches
Row 65,7,10 inches,15 inches
Row 66,5,5 inches,15 inches
Row 67,10,10 inches,15 inches
Row 68,9,10 inches,15 inches
Row 69,7,10 inches,15 inches
Row 70,8,10 inches,15 inches
Row 71,7,10 inches,15 inches
Row 72,10,10 inches,15 inches
Row 73,10,10 inches,15 inches
Row 74,9,10 inches,15 inches
Row 75,14,15 inches,15 inches
Row 76,14,15 inches,15 inches
Row 77,14,15 inches,15 inches
Row 78,7,10 inches,15 inches
Row 79,10,10 inches,15 inches
Row 80,9,10 inches,15 inches
Row 81,8,10 inches,15 inches
Row 82,15,15 inches,15 inches
Row 83,9,10 inches,15 inches
Row 84,15,15 inches,15 inches
Row 85,7,10 inches,15 inches
Row 86,6,10 inches,15 inches
Row 87,8,10 inches,15 inches
Row 88,13,15 inches,15 inches
Row 89,14,15 inches,15 inches
Row 90,14,15 inches,15 inches
Row 91,11,15 inches,15 inches
Row 92,12,15 inches,15 inches
Row 93,13,15 inches,15 inches
Row 94,8,10 inches,15 inches
Row 95,8,10 inches,15 inches
Row 96,5,5 inches,15 inches
Row 97,12,15 inches,15 inches
Row 98,12,15 inches,15 inches
Row 99,8,10 inches,15 inches
Row 100,8,10 inches,15 inches
Row 101,10,10 inches,15 inches
Row 102,13,15 inches,15 inches
Row 103,7,10 inches,15 inches
Row 104,11,15 inches,15 inches
Row 105,11,15 inches,15 inches
Row 106,10,10 inches,15 inches
Row 107,13,15 inches,15 inches
Row 108,5,5 inches,15 inches
Row 109,7,10 inches,15 inches
Row 110,6,10 inches,15 inches
Row 111,6,10 inches,15 inches
Row 112,12,15 inches,15 inches
Row 113,11,15 inches,15 inches
Row 114,8,10 inches,15 inches
