Row,Number of Houses,Pipe Size
Row 1,14,15 inches
Row 2,15,15 inches
Row 3,14,15 inches
Row 4,15,15 inches
Row 5,5,5 inches
Row 6,7,10 inches
Row 7,8,10 inches
Row 8,6,10 inches
Row 9,6,10 inches
Row 10,8,10 inches
Row 11,10,10 inches
Row 12,12,15 inches
Row 13,6,10 inches
Row 14,5,5 inches
Row 15,7,10 inches
Row 16,5,5 inches
Row 17,14,15 inches
Row 18,13,15 inches
Row 19,10,10 inches
Row 20,13,15 inches
Row 21,6,10 inches
Row 22,9,10 inches
Row 23,6,10 inches
Row 24,11,15 inches
Row 25,11,15 inches
Row 26,9,10 inches
Row 27,12,15 inches
Row 28,11,15 inches
Row 29,11,15 inches
Row 30,8,10 inches
Row 31,10,10 inches
Row 32,13,15 inches
Row 33,15,15 inches
Row 34,9,10 inches
Row 35,12,15 inches
Row 36,12,15 inches
Row 37,9,10 inches
Row 38,14,15 inches
Row 39,15,15 inches
Row 40,10,10 inches
Row 41,7,10 inches
Row 42,5,5 inches
Row 43,8,10 inches
Row 44,5,5 inches
Row 45,8,10 inches
Row 46,12,15 inches
Row 47,10,10 inches
Row 48,8,10 inches
Row 49,14,15 inches
Row 50,5,5 inches
Row 51,11,15 inches
Row 52,13,15 inches
Row 53,5,5 inches
Row 54,14,15 inches
Row 55,7,10 inches
Row 56,12,15 inches
Row 57,12,15 inches
Row 58,5,5 inches
Row 59,14,15 inches
Row 60,8,10 inches
Row 61,5,5 inches
Row 62,13,15 inches
Row 63,12,15 inches
Row 64,8,10 inches
Row 65,11,15 inches
Row 66,7,10 inches
Row 67,12,15 inches
Row 68,9,10 inches
Row 69,9,10 inches
Row 70,13,15 inches
Row 71,9,10 inches
Row 72,5,5 inches
Row 73,10,10 inches
Row 74,14,15 inches
Row 75,9,10 inches
Row 76,14,15 inches
Row 77,5,5 inches
Row 78,10,10 inches
Row 79,13,15 inches
Row 80,8,10 inches
Row 81,6,10 inches
Row 82,7,10 inches
Row 83,10,10 inches
Row 84,10,10 inches
Row 85,9,10 inches
Row 86,7,10 inches
Row 87,5,5 inches
Row 88,15,15 inches
Row 89,6,10 inches
Row 90,13,15 inches
Row 91,9,10 inches
Row 92,12,15 inches
Row 93,12,15 inches
Row 94,8,10 inches
Row 95,6,10 inches
Row 96,10,10 inches
Row 97,13,15 inches
Row 98,12,15 inches
Row 99,15,15 inches
Row 100,8,10 inches
Row 101,10,10 inches
Row 102,12,15 inches
Row 103,13,15 inches
Row 104,14,15 inches
Row 105,5,5 inches
Row 106,15,15 inches
Row 107,11,15 inches
Row 108,11,15 inches
Row 109,5,5 inches
Row 110,11,15 inches
Row 111,15,15 inches
Row 112,8,10 inches
Row 113,9,10 inches
Row 114,15,15 inches
Row 115,6,10 inches
Row 116,12,15 inches
Row 117,7,10 inches
Row 118,11,15 inches
Row 119,9,10 inches
Row 120,12,15 inches
Row 121,8,10 inches
Row 122,9,10 inches
Row 123,5,5 inches
Row 124,7,10 inches
Row 125,13,15 inches
Row 126,12,15 inches
Row 127,15,15 inches
Row 128,6,10 inches
Row 129,14,15 inches
Row 130,9,10 inches
Row 131,15,15 inches
Row 132,13,15 inches
Row 133,6,10 inches
Row 134,15,15 inches
Row 135,15,15 inches
Row 136,14,15 inches
Row 137,8,10 inches
Row 138,8,10 inches
Row 139,8,10 inches
Row 140,12,15 inches
Row 141,11,15 inches
Row 142,8,10 inches
Row 143,10,10 inches
Row 144,10,10 inches
Row 145,7,10 inches
Row 146,7,10 inches
Row 147,10,10 inches
Row 148,9,10 inches
Row 149,5,5 inches
Row 150,10,10 inches
Row 151,10,10 inches
Row 152,9,10 inches
Row 153,13,15 inches
Row 154,11,15 inches
Row 155,8,10 inches
Row 156,9,10 inches
Row 157,15,15 inches
Row 158,11,15 inches
Row 159,12,15 inches
Row 160,7,10 inches
Row 161,7,10 inches
Row 162,9,10 inches
Row 163,15,15 inches
Row 164,7,10 inches
Row 165,12,15 inches
Row 166,13,15 inches
Row 167,7,10 inches
Row 168,15,15 inches
Row 169,13,15 inches
Row 170,15,15 inches
Row 171,15,15 inches
Row 172,14,15 inches
Row 173,6,10 inches
Row 174,13,15 inches
Row 175,12,15 inches
Row 176,10,10 inches
Row 177,7,10 inches
Row 178,5,5 inches
Row 179,6,10 inches
Row 180,5,5 inches
Row 181,14,15 inches
Row 182,8,10 inches
Row 183,12,15 inches
Row 184,7,10 inches
Row 185,14,15 inches
Row 186,7,10 inches
Row 187,12,15 inches
