Row,Number of Houses,Pipe Size
Row 1,7,10 inches
Row 2,8,10 inches
Row 3,15,15 inches
Row 4,7,10 inches
Row 5,14,15 inches
Row 6,9,10 inches
Row 7,15,15 inches
Row 8,14,15 inches
Row 9,13,15 inches
Row 10,14,15 inches
Row 11,14,15 inches
Row 12,6,10 inches
Row 13,15,15 inches
Row 14,7,10 inches
Row 15,5,5 inches
Row 16,10,10 inches
Row 17,14,15 inches
Row 18,8,10 inches
Row 19,12,15 inches
Row 20,6,10 inches
Row 21,6,10 inches
Row 22,7,10 inches
Row 23,6,10 inches
Row 24,10,10 inches
Row 25,14,15 inches
Row 26,10,10 inches
Row 27,8,10 inches
Row 28,8,10 inches
Row 29,15,15 inches
Row 30,8,10 inches
Row 31,14,15 inches
Row 32,10,10 inches
Row 33,5,5 inches
Row 34,7,10 inches
Row 35,11,15 inches
Row 36,9,10 inches
Row 37,10,10 inches
Row 38,12,15 inches
Row 39,9,10 inches
Row 40,11,15 inches
Row 41,10,10 inches
Row 42,9,10 inches
Row 43,14,15 inches
Row 44,6,10 inches
Row 45,5,5 inches
Row 46,8,10 inches
Row 47,10,10 inches
Row 48,12,15 inches
Row 49,13,15 inches
Row 50,15,15 inches
Row 51,8,10 inches
Row 52,12,15 inches
Row 53,7,10 inches
Row 54,6,10 inches
Row 55,7,10 inches
Row 56,7,10 inches
Row 57,12,15 inches
Row 58,7,10 inches
Row 59,12,15 inches
Row 60,14,15 inches
Row 61,8,10 inches
Row 62,15,15 inches
Row 63,8,10 inches
Row 64,10,10 inches
Row 65,7,10 inches
Row 66,8,10 inches
Row 67,15,15 inches
Row 68,9,10 inches
Row 69,13,15 inches
Row 70,5,5 inches
Row 71,12,15 inches
Row 72,10,10 inches
Row 73,11,15 inches
Row 74,11,15 inches
Row 75,12,15 inches
Row 76,13,15 inches
Row 77,6,10 inches
Row 78,15,15 inches
Row 79,14,15 inches
Row 80,13,15 inches
Row 81,6,10 inches
Row 82,8,10 inches
Row 83,10,10 inches
Row 84,9,10 inches
Row 85,15,15 inches
Row 86,11,15 inches
Row 87,6,10 inches
Row 88,6,10 inches
Row 89,9,10 inches
Row 90,15,15 inches
Row 91,9,10 inches
Row 92,11,15 inches
Row 93,6,10 inches
Row 94,6,10 inches
Row 95,5,5 inches
Row 96,8,10 inches
Row 97,14,15 inches
Row 98,6,10 inches
Row 99,6,10 inches
Row 100,9,10 inches
Row 101,14,15 inches
Row 102,8,10 inches
Row 103,5,5 inches
Row 104,15,15 inches
Row 105,10,10 inches
Row 106,11,15 inches
Row 107,14,15 inches
Row 108,13,15 inches
Row 109,8,10 inches
Row 110,15,15 inches
Row 111,6,10 inches
Row 112,7,10 inches
Row 113,7,10 inches
Row 114,11,15 inches
Row 115,5,5 inches
Row 116,11,15 inches
Row 117,14,15 inches
Row 118,14,15 inches
Row 119,15,15 inches
Row 120,11,15 inches
Row 121,12,15 inches
Row 122,5,5 inches
Row 123,15,15 inches
Row 124,5,5 inches
Row 125,15,15 inches
Row 126,13,15 inches
Row 127,13,15 inches
Row 128,11,15 inches
Row 129,6,10 inches
Row 130,12,15 inches
Row 131,9,10 inches
Row 132,13,15 inches
Row 133,8,10 inches
Row 134,9,10 inches
Row 135,13,15 inches
Row 136,6,10 inches
Row 137,14,15 inches
Row 138,12,15 inches
Row 139,9,10 inches
Row 140,10,10 inches
Row 141,13,15 inches
Row 142,9,10 inches
Row 143,8,10 inches
Row 144,9,10 inches
Row 145,7,10 inches
Row 146,6,10 inches
Row 147,11,15 inches
Row 148,13,15 inches
Row 149,9,10 inches
Row 150,13,15 inches
Row 151,7,10 inches
Row 152,5,5 inches
Row 153,5,5 inches
Row 154,7,10 inches
Row 155,12,15 inches
Row 156,5,5 inches
