Row,Number of Houses,Pipe Size
Row 1,13,15 inches
Row 2,7,10 inches
Row 3,6,10 inches
Row 4,7,10 inches
Row 5,14,15 inches
Row 6,9,10 inches
Row 7,15,15 inches
Row 8,10,10 inches
Row 9,6,10 inches
Row 10,12,15 inches
Row 11,6,10 inches
Row 12,15,15 inches
Row 13,6,10 inches
Row 14,6,10 inches
Row 15,5,5 inches
Row 16,13,15 inches
Row 17,13,15 inches
Row 18,14,15 inches
Row 19,15,15 inches
Row 20,9,10 inches
Row 21,11,15 inches
Row 22,10,10 inches
Row 23,13,15 inches
Row 24,10,10 inches
Row 25,8,10 inches
Row 26,10,10 inches
Row 27,15,15 inches
Row 28,10,10 inches
Row 29,9,10 inches
Row 30,5,5 inches
Row 31,12,15 inches
Row 32,14,15 inches
Row 33,8,10 inches
Row 34,7,10 inches
Row 35,6,10 inches
Row 36,7,10 inches
Row 37,14,15 inches
Row 38,5,5 inches
Row 39,6,10 inches
Row 40,14,15 inches
Row 41,13,15 inches
Row 42,14,15 inches
Row 43,9,10 inches
Row 44,15,15 inches
Row 45,12,15 inches
Row 46,10,10 inches
Row 47,15,15 inches
Row 48,15,15 inches
Row 49,12,15 inches
Row 50,6,10 inches
Row 51,9,10 inches
Row 52,8,10 inches
Row 53,10,10 inches
Row 54,7,10 inches
Row 55,10,10 inches
Row 56,8,10 inches
Row 57,13,15 inches
Row 58,13,15 inches
Row 59,6,10 inches
Row 60,7,10 inches
Row 61,7,10 inches
Row 62,7,10 inches
Row 63,5,5 inches
Row 64,6,10 inches
Row 65,13,15 inches
Row 66,10,10 inches
Row 67,10,10 inches
Row 68,8,10 inches
Row 69,5,5 inches
Row 70,11,15 inches
Row 71,14,15 inches
Row 72,13,15 inches
Row 73,6,10 inches
Row 74,9,10 inches
Row 75,6,10 inches
Row 76,11,15 inches
Row 77,14,15 inches
Row 78,9,10 inches
Row 79,6,10 inches
Row 80,6,10 inches
Row 81,10,10 inches
Row 82,15,15 inches
Row 83,15,15 inches
Row 84,7,10 inches
Row 85,13,15 inches
Row 86,15,15 inches
Row 87,8,10 inches
Row 88,12,15 inches
Row 89,9,10 inches
Row 90,12,15 inches
Row 91,9,10 inches
Row 92,7,10 inches
Row 93,9,10 inches
Row 94,13,15 inches
Row 95,7,10 inches
Row 96,6,10 inches
Row 97,14,15 inches
Row 98,6,10 inches
Row 99,10,10 inches
Row 100,5,5 inches
Row 101,9,10 inches
Row 102,5,5 inches
Row 103,5,5 inches
Row 104,15,15 inches
Row 105,13,15 inches
Row 106,6,10 inches
Row 107,8,10 inches
Row 108,8,10 inches
Row 109,14,15 inches
Row 110,12,15 inches
Row 111,14,15 inches
Row 112,13,15 inches
Row 113,6,10 inches
Row 114,15,15 inches
Row 115,10,10 inches
Row 116,8,10 inches
Row 117,10,10 inches
Row 118,8,10 inches
Row 119,5,5 inches
Row 120,9,10 inches
Row 121,11,15 inches
Row 122,11,15 inches
Row 123,15,15 inches
Row 124,11,15 inches
Row 125,14,15 inches
Row 126,12,15 inches
Row 127,11,15 inches
Row 128,10,10 inches
Row 129,13,15 inches
Row 130,11,15 inches
Row 131,14,15 inches
Row 132,12,15 inches
Row 133,10,10 inches
Row 134,5,5 inches
Row 135,10,10 inches
Row 136,7,10 inches
Row 137,15,15 inches
Row 138,6,10 inches
Row 139,8,10 inches
Row 140,15,15 inches
Row 141,6,10 inches
Row 142,9,10 inches
Row 143,5,5 inches
Row 144,7,10 inches
Row 145,8,10 inches
Row 146,10,10 inches
Row 147,6,10 inches
Row 148,15,15 inches
Row 149,12,15 inches
Row 150,14,15 inches
Row 151,5,5 inches
Row 152,6,10 inches
Row 153,11,15 inches
Row 154,5,5 inches
Row 155,6,10 inches
Row 156,8,10 inches
Row 157,9,10 inches
Row 158,9,10 inches
Row 159,13,15 inches
Row 160,5,5 inches
Row 161,8,10 inches
Row 162,10,10 inches
Row 163,12,15 inches
Row 164,9,10 inches
Row 165,15,15 inches
Row 166,12,15 inches
Row 167,11,15 inches
Row 168,5,5 inches
Row 169,11,15 inches
Row 170,7,10 inches
Row 171,11,15 inches
Row 172,10,10 inches
Row 173,6,10 inches
Row 174,8,10 inches
Row 175,13,15 inches
Row 176,10,10 inches
Row 177,10,10 inches
Row 178,7,10 inches
Row 179,14,15 inches
Row 180,11,15 inches
Row 181,6,10 inches
Row 182,10,10 inches
Row 183,11,15 inches
Row 184,5,5 inches
Row 185,6,10 inches
Row 186,5,5 inches
Row 187,7,10 inches
Row 188,8,10 inches
Row 189,9,10 inches
Row 190,10,10 inches
Row 191,6,10 inches
Row 192,10,10 inches
Row 193,11,15 inches
Row 194,14,15 inches
Row 195,15,15 inches
Row 196,13,15 inches
