Row,Number of Houses,Pipe Size
Row 1,12,15 inches
Row 2,10,10 inches
Row 3,10,10 inches
Row 4,5,5 inches
Row 5,11,15 inches
Row 6,9,10 inches
Row 7,7,10 inches
Row 8,11,15 inches
Row 9,13,15 inches
Row 10,9,10 inches
Row 11,13,15 inches
Row 12,13,15 inches
Row 13,11,15 inches
Row 14,6,10 inches
Row 15,11,15 inches
Row 16,8,10 inches
Row 17,12,15 inches
Row 18,9,10 inches
Row 19,15,15 inches
Row 20,6,10 inches
Row 21,7,10 inches
Row 22,9,10 inches
Row 23,9,10 inches
Row 24,13,15 inches
Row 25,6,10 inches
Row 26,8,10 inches
Row 27,6,10 inches
Row 28,13,15 inches
Row 29,8,10 inches
Row 30,11,15 inches
Row 31,13,15 inches
Row 32,7,10 inches
Row 33,14,15 inches
Row 34,5,5 inches
Row 35,11,15 inches
Row 36,13,15 inches
Row 37,8,10 inches
Row 38,9,10 inches
Row 39,9,10 inches
Row 40,11,15 inches
Row 41,15,15 inches
Row 42,12,15 inches
Row 43,15,15 inches
Row 44,13,15 inches
Row 45,13,15 inches
Row 46,7,10 inches
Row 47,8,10 inches
Row 48,13,15 inches
Row 49,7,10 inches
Row 50,14,15 inches
Row 51,5,5 inches
Row 52,6,10 inches
Row 53,8,10 inches
Row 54,14,15 inches
Row 55,13,15 inches
Row 56,7,10 inches
Row 57,11,15 inches
Row 58,11,15 inches
Row 59,10,10 inches
Row 60,10,10 inches
Row 61,6,10 inches
Row 62,5,5 inches
Row 63,7,10 inches
Row 64,12,15 inches
Row 65,9,10 inches
Row 66,6,10 inches
Row 67,9,10 inches
Row 68,9,10 inches
Row 69,10,10 inches
Row 70,5,5 inches
Row 71,11,15 inches
Row 72,15,15 inches
Row 73,11,15 inches
Row 74,6,10 inches
Row 75,12,15 inches
Row 76,10,10 inches
Row 77,14,15 inches
Row 78,8,10 inches
Row 79,12,15 inches
Row 80,12,15 inches
Row 81,12,15 inches
Row 82,7,10 inches
Row 83,5,5 inches
Row 84,5,5 inches
Row 85,5,5 inches
Row 86,8,10 inches
Row 87,7,10 inches
Row 88,9,10 inches
Row 89,5,5 inches
Row 90,10,10 inches
Row 91,12,15 inches
Row 92,5,5 inches
Row 93,10,10 inches
Row 94,9,10 inches
Row 95,15,15 inches
Row 96,13,15 inches
Row 97,12,15 inches
Row 98,10,10 inches
Row 99,11,15 inches
Row 100,14,15 inches
Row 101,6,10 inches
Row 102,11,15 inches
Row 103,13,15 inches
Row 104,10,10 inches
Row 105,11,15 inches
Row 106,7,10 inches
Row 107,15,15 inches
Row 108,11,15 inches
Row 109,12,15 inches
Row 110,15,15 inches
Row 111,8,10 inches
Row 112,5,5 inches
Row 113,11,15 inches
Row 114,6,10 inches
Row 115,11,15 inches
Row 116,7,10 inches
Row 117,6,10 inches
Row 118,5,5 inches
Row 119,12,15 inches
Row 120,15,15 inches
Row 121,10,10 inches
Row 122,8,10 inches
Row 123,12,15 inches
Row 124,7,10 inches
Row 125,7,10 inches
Row 126,14,15 inches
Row 127,5,5 inches
Row 128,8,10 inches
Row 129,10,10 inches
Row 130,9,10 inches
Row 131,14,15 inches
Row 132,15,15 inches
Row 133,8,10 inches
Row 134,14,15 inches
Row 135,8,10 inches
Row 136,13,15 inches
Row 137,8,10 inches
Row 138,14,15 inches
Row 139,7,10 inches
Row 140,5,5 inches
Row 141,5,5 inches
Row 142,5,5 inches
Row 143,14,15 inches
Row 144,14,15 inches
Row 145,13,15 inches
Row 146,10,10 inches
Row 147,5,5 inches
Row 148,14,15 inches
Row 149,10,10 inches
Row 150,6,10 inches
Row 151,14,15 inches
Row 152,6,10 inches
Row 153,11,15 inches
Row 154,8,10 inches
Row 155,10,10 inches
Row 156,10,10 inches
Row 157,14,15 inches
Row 158,9,10 inches
Row 159,7,10 inches
Row 160,11,15 inches
Row 161,6,10 inches
Row 162,7,10 inches
Row 163,11,15 inches
Row 164,14,15 inches
Row 165,14,15 inches
Row 166,11,15 inches
Row 167,5,5 inches
Row 168,9,10 inches
Row 169,15,15 inches
Row 170,9,10 inches
Row 171,14,15 inches
Row 172,8,10 inches
Row 173,15,15 inches
Row 174,9,10 inches
Row 175,12,15 inches
Row 176,13,15 inches
Row 177,14,15 inches
Row 178,6,10 inches
Row 179,5,5 inches
